operational_event_id,site_uid,supplier,roles,country_code,world_region,month_index,operational_event_type,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,disruption_index
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:227:overtime_energetique","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,227,overtime_energetique,env:cold,"saint_gobain@@saint_gobain@49.5967,3.3759:227:cold",,0.9982,1.0031,1.0008,0.0261
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:228:froid_transport_ou_site","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,228,froid_transport_ou_site,env:cold,"saint_gobain@@saint_gobain@49.5967,3.3759:228:cold",,0.9974,1.0044,1.0011,0.0367
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:228:overtime_energetique","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,228,overtime_energetique,env:cold,"saint_gobain@@saint_gobain@49.5967,3.3759:228:cold",,0.9974,1.0044,1.0011,0.0367
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:229:froid_transport_ou_site","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,229,froid_transport_ou_site,env:cold,"saint_gobain@@saint_gobain@49.5967,3.3759:229:cold",,1.0,1.0,1.0,0.0001
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:229:overtime_energetique","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,229,overtime_energetique,env:cold,"saint_gobain@@saint_gobain@49.5967,3.3759:229:cold",,1.0,1.0,1.0,0.0001
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:230:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,230,capacite_meteo_degradee,inbound:maritime_storm,,be885471203ebdcd,0.9452,1.1186,1.0,0.4132
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:230:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,230,congestion_logistique_inbound,inbound:maritime_storm,,be885471203ebdcd,0.9452,1.1186,1.0,0.4132
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:230:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,230,retard_approvisionnement,inbound:maritime_storm,,be885471203ebdcd,0.9452,1.1186,1.0,0.4132
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:231:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,231,capacite_meteo_degradee,env:storm|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:231:storm",be885471203ebdcd,0.9197,1.1662,1.0161,0.5836
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:231:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,231,congestion_logistique_inbound,env:storm|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:231:storm",be885471203ebdcd,0.9197,1.1662,1.0161,0.5836
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:231:maintenance_corrective_meteo","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,231,maintenance_corrective_meteo,env:storm|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:231:storm",be885471203ebdcd,0.9197,1.1662,1.0161,0.5836
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:231:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,231,retard_approvisionnement,env:storm|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:231:storm",be885471203ebdcd,0.9197,1.1662,1.0161,0.5836
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:232:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,232,congestion_logistique_inbound,inbound:maritime_storm,,be885471203ebdcd,0.9633,1.0791,1.0,0.2824
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:232:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,232,retard_approvisionnement,inbound:maritime_storm,,be885471203ebdcd,0.9633,1.0791,1.0,0.2824
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:235:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,235,capacite_meteo_degradee,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.9386,1.1477,1.0,0.2018
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:235:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,235,congestion_logistique_inbound,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.9386,1.1477,1.0,0.2018
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:235:maintenance_corrective_meteo","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,235,maintenance_corrective_meteo,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.9386,1.1477,1.0,0.2018
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:235:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,235,retard_approvisionnement,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.9386,1.1477,1.0,0.2018
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:236:capacite_appoint","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,236,capacite_appoint,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8816,1.2847,1.0,0.3889
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:236:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,236,capacite_meteo_degradee,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8816,1.2847,1.0,0.3889
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:236:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,236,congestion_logistique_inbound,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8816,1.2847,1.0,0.3889
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:236:maintenance_corrective_meteo","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,236,maintenance_corrective_meteo,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8816,1.2847,1.0,0.3889
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:236:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,236,retard_approvisionnement,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8816,1.2847,1.0,0.3889
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:237:capacite_appoint","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,237,capacite_appoint,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8645,1.3256,1.0,0.4448
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:237:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,237,capacite_meteo_degradee,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8645,1.3256,1.0,0.4448
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:237:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,237,congestion_logistique_inbound,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8645,1.3256,1.0,0.4448
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:237:maintenance_corrective_meteo","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,237,maintenance_corrective_meteo,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8645,1.3256,1.0,0.4448
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:237:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,237,retard_approvisionnement,inbound:maritime_hurricane|inbound:maritime_storm,,be885471203ebdcd,0.8645,1.3256,1.0,0.4448
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:238:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,238,capacite_meteo_degradee,env:storm|inbound:maritime_hurricane|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:238:storm",be885471203ebdcd,0.9316,1.1588,1.0007,0.2707
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:238:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,238,congestion_logistique_inbound,env:storm|inbound:maritime_hurricane|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:238:storm",be885471203ebdcd,0.9316,1.1588,1.0007,0.2707
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:238:maintenance_corrective_meteo","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,238,maintenance_corrective_meteo,env:storm|inbound:maritime_hurricane|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:238:storm",be885471203ebdcd,0.9316,1.1588,1.0007,0.2707
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:238:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,238,retard_approvisionnement,env:storm|inbound:maritime_hurricane|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:238:storm",be885471203ebdcd,0.9316,1.1588,1.0007,0.2707
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:239:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,239,capacite_meteo_degradee,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:239:cold",be885471203ebdcd,0.9278,1.1554,1.0007,0.5552
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:239:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,239,congestion_logistique_inbound,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:239:cold",be885471203ebdcd,0.9278,1.1554,1.0007,0.5552
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:239:froid_transport_ou_site","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,239,froid_transport_ou_site,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:239:cold",be885471203ebdcd,0.9278,1.1554,1.0007,0.5552
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:239:overtime_energetique","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,239,overtime_energetique,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:239:cold",be885471203ebdcd,0.9278,1.1554,1.0007,0.5552
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:239:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,239,retard_approvisionnement,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:239:cold",be885471203ebdcd,0.9278,1.1554,1.0007,0.5552
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:240:capacite_meteo_degradee","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,240,capacite_meteo_degradee,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:240:cold",be885471203ebdcd,0.9357,1.1392,1.0015,0.4864
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:240:congestion_logistique_inbound","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,240,congestion_logistique_inbound,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:240:cold",be885471203ebdcd,0.9357,1.1392,1.0015,0.4864
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:240:froid_transport_ou_site","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,240,froid_transport_ou_site,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:240:cold",be885471203ebdcd,0.9357,1.1392,1.0015,0.4864
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:240:overtime_energetique","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,240,overtime_energetique,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:240:cold",be885471203ebdcd,0.9357,1.1392,1.0015,0.4864
"ops:saint_gobain@@saint_gobain@49.5967,3.3759:240:retard_approvisionnement","saint_gobain@@saint_gobain@49.5967,3.3759",Saint-Gobain,T3,FR,Europe,240,retard_approvisionnement,env:cold|inbound:maritime_storm,"saint_gobain@@saint_gobain@49.5967,3.3759:240:cold",be885471203ebdcd,0.9357,1.1392,1.0015,0.4864
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:003:capacite_meteo_degradee","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,3,capacite_meteo_degradee,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:003:storm",,0.9235,1.1454,1.0153,0.3825
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:003:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,3,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:003:storm",,0.9235,1.1454,1.0153,0.3825
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:003:retard_approvisionnement","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,3,retard_approvisionnement,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:003:storm",,0.9235,1.1454,1.0153,0.3825
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:010:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,10,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:010:storm",,0.9746,1.0482,1.0051,0.1269
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:011:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,11,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:011:cold",,0.9999,1.0001,1.0,0.0011
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:011:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,11,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:011:cold",,0.9999,1.0001,1.0,0.0011
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:023:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,23,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:023:cold",,0.9988,1.002,1.0005,0.0165
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:023:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,23,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:023:cold",,0.9988,1.002,1.0005,0.0165
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:024:capacite_meteo_degradee","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,24,capacite_meteo_degradee,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:024:storm",,0.9288,1.1352,1.0142,0.3559
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:024:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,24,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:024:storm",,0.9288,1.1352,1.0142,0.3559
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:024:retard_approvisionnement","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,24,retard_approvisionnement,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:024:storm",,0.9288,1.1352,1.0142,0.3559
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:035:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,35,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:035:cold",,0.9982,1.003,1.0008,0.025
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:035:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,35,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:035:cold",,0.9982,1.003,1.0008,0.025
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:036:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,36,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:036:cold",,0.9981,1.0033,1.0008,0.0273
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:036:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,36,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:036:cold",,0.9981,1.0033,1.0008,0.0273
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:037:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,37,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:037:storm",,0.9823,1.0337,1.0035,0.0887
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:038:capacite_meteo_degradee","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,38,capacite_meteo_degradee,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:038:storm",,0.9204,1.1512,1.0159,0.398
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:038:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,38,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:038:storm",,0.9204,1.1512,1.0159,0.398
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:038:retard_approvisionnement","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,38,retard_approvisionnement,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:038:storm",,0.9204,1.1512,1.0159,0.398
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:047:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,47,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:047:cold",,0.9982,1.003,1.0008,0.0253
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:047:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,47,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:047:cold",,0.9982,1.003,1.0008,0.0253
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:048:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,48,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:048:cold",,0.9967,1.0057,1.0014,0.0477
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:048:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,48,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:048:cold",,0.9967,1.0057,1.0014,0.0477
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:049:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,49,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:049:cold",,0.9978,1.0038,1.0009,0.0316
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:049:overtime_energetique","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,49,overtime_energetique,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:049:cold",,0.9978,1.0038,1.0009,0.0316
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:051:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,51,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:051:storm",,0.9934,1.0126,1.0013,0.0332
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:052:maintenance_corrective_meteo","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,52,maintenance_corrective_meteo,env:storm,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:052:storm",,0.9954,1.0087,1.0009,0.0228
"ops:te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:059:froid_transport_ou_site","te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858",TE Connectivity,T1,FR,Europe,59,froid_transport_ou_site,env:cold,"te_connectivity_tier1@@te_connectivity_tier1@49.0253,1.1858:059:cold",,0.9988,1.0021,1.0005,0.0174
