path_id,record_index,month_index,system,component,family,path_mass_kg,oem_service_level,oem_backlog_kg,path_disruption_index,backup_output_kg,premium_output_kg,classical_kgCO2e,td_dlca_kgCO2e,sdd_kgCO2e,surimpact_kgCO2e
R056-P001,56,55,Ens. Tablette cocktail,acier,steel,1.133,1.0,0.0,0.7573,0.064818,0.0,4.596568,4.683593,5.694996,1.011403
R057-P001,57,55,Ens. Tablette repas,acier,steel,0.1165,1.0,0.0,0.7573,0.006665,0.0,0.472639,0.481587,0.585584,0.103997
R058-P001,58,55,Habillage sous fauteuil,acier,steel,0.0270916,1.0,0.0,0.7573,0.00155,0.0,0.10991,0.111991,0.136175,0.024184
R059-P001,59,55,Manchette équipée,acier,steel,0.0191495,1.0,0.0,0.7573,0.001096,0.0,0.077689,0.07916,0.096254,0.017094
R060-P001,60,55,Renfort tubulaire,acier,steel,0.003,1.0,0.0,0.7573,0.000172,0.0,0.012171,0.012401,0.015079,0.002678
R061-P001,61,55,Stowage assemblé avec porte,acier,steel,0.0943581,1.0,0.0,0.7573,0.005398,0.0,0.38281,0.390057,0.474289,0.084231
R062-P001,62,55,Structure ottoman horizontale,acier,steel,0.0666443,1.0,0.0,0.7573,0.003813,0.0,0.270375,0.275494,0.334986,0.059492
R063-P001,63,55,Support écran,acier,steel,0.05736,1.0,0.0,0.7573,0.003282,0.0,0.232709,0.237115,0.288319,0.051204
R064-P001,64,55,Support équipé,acier,steel,0.003,1.0,0.0,0.7573,0.000172,0.0,0.012171,0.012401,0.015079,0.002678
R065-P001,65,55,Support manchette équipée,acier,steel,0.006,1.0,0.0,0.7573,0.000343,0.0,0.024342,0.024803,0.030159,0.005356
R066-P001,66,55,Accoudoir allée,Alu,aluminium,3.0435071,1.0,0.0,0.5783,0.292481,0.0,32.219359,32.68517,37.417418,4.732247
R067-P001,67,55,Ens. Palette optimisée,Alu,aluminium,12.5475707,1.0,0.0,0.5783,1.205822,0.0,132.831852,134.752269,154.262066,19.509797
R068-P001,68,55,Ensemble porte,Alu,aluminium,6.872,1.0,0.0,0.5783,0.660399,0.0,72.748782,73.800548,84.48559,10.685043
R069-P001,69,55,Ens. Structure fauteuil,A5086 - Aluminium,aluminium,0.458,1.0,0.0,0.5783,0.01374,0.0,4.927085,4.998319,5.512216,0.513897
R070-P001,70,55,Manchette acc. Mobile,Alu,aluminium,0.106,1.0,0.0,0.5783,0.010187,0.0,1.122144,1.138367,1.303183,0.164816
R071-P001,71,55,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,3.365,1.0,0.0,0.5783,0.0,0.0,18.70022,18.970579,19.535946,0.565367
R072-P001,72,55,Ens. Structure fauteuil,acier,steel,1.687,1.0,0.0,0.7573,0.096513,0.0,6.84414,6.973717,8.479663,1.505946
R073-P001,73,55,SFCU (Seat Function Control Unit),Clavier,electronics_cots,0.2,1.0,0.0,1.0,0.051285,0.0,4.678836,4.795807,6.862675,2.066869
R074-P001,74,55,Commande actionnement ECU,Commande actionnement ECU,electronics_cots,0.75,1.0,0.0,0.5783,0.0,0.0,16.966653,17.211948,17.337959,0.126011
R075-P001,75,55,bumper version porte,copolymere lexan fst simapro: extrusion et thermoformage,polymer_plastic,0.151,1.0,0.0,1.0,0.014137,0.0,0.75036,0.769119,1.024307,0.255188
R076-P001,76,55,Manchette acc. Mobile,cuir,textile_leather,0.039,1.0,0.0,0.5783,0.0,0.0,0.244296,0.247828,0.256153,0.008324
R077-P001,77,55,Manchette équipée,cuir,textile_leather,0.06,1.0,0.0,0.5783,0.0,0.0,0.37584,0.381274,0.394081,0.012807
R078-P001,78,55,Ecran - Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,1.928,1.0,0.0,1.0,0.208995,0.0,43.987254,45.086936,55.845639,10.758703
R079-P001,79,55,Accoudoir allée,Ertalon,polymer_plastic,0.01,1.0,0.0,0.8628,0.000811,0.0,0.050978,0.052078,0.064745,0.012667
R080-P001,80,55,Ens. Stowage latéral,Ertalon,polymer_plastic,0.003,1.0,0.0,0.8628,0.000243,0.0,0.015293,0.015623,0.019423,0.0038
R081-P001,81,55,Ens. Structure fauteuil,inox,steel,0.045,1.0,0.0,1.0,0.010943,0.0,0.19362,0.19846,0.277784,0.079324
R082-P001,82,55,Ensemble porte,Ertalon,polymer_plastic,0.002,1.0,0.0,0.8628,0.000162,0.0,0.010196,0.010416,0.012949,0.002533
R083-P001,83,55,Ens. Tablette repas,Ertalon,polymer_plastic,0.007,1.0,0.0,0.8628,0.000568,0.0,0.035685,0.036454,0.045321,0.008867
R084-P001,84,55,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,1.0,0.0,0.8628,0.001623,0.0,0.101956,0.104156,0.12949,0.025334
R085-P001,85,55,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,1.0,0.0,0.8628,2.2e-05,0.0,0.001389,0.001419,0.001764,0.000345
R086-P001,86,55,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,1.0,0.0,0.5783,0.0,0.0,6.293266,6.384251,6.553105,0.168854
R087-P001,87,55,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,1.0,0.0,0.5783,0.0,0.0,0.757697,0.768651,0.788981,0.02033
R088-P001,88,55,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,1.0,0.0,0.5783,0.0,0.0,5.454164,5.533017,5.679358,0.14634
R089-P001,89,55,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,1.0,0.0,0.5783,0.0,0.0,5.347711,5.425025,5.568509,0.143484
R090-P001,90,55,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.091,1.0,0.0,0.5783,0.0,0.0,6.831794,6.930565,7.113868,0.183303
R091-P001,91,55,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.016,1.0,0.0,0.9352,0.000384,0.0,0.099319,0.101642,0.124348,0.022707
R092-P001,92,55,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,0.5783,0.0,0.0,0.241072,0.244558,0.25111,0.006553
R093-P001,93,55,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,0.5783,0.0,0.0,0.241072,0.244558,0.25111,0.006553
R094-P001,94,55,Accoudoir allée,inox,steel,0.018054,1.0,0.0,1.0,0.00439,0.0,0.07768,0.079622,0.111447,0.031825
R095-P001,95,55,Ens. Palette optimisée,inox,steel,0.023743,1.0,0.0,1.0,0.005774,0.0,0.102158,0.104712,0.146565,0.041853
R096-P001,96,55,Ensemble porte,inox,steel,0.0047592,1.0,0.0,1.0,0.001157,0.0,0.020477,0.020989,0.029378,0.008389
R097-P001,97,55,Ens. Structure fauteuil,GLO: moulage par injection plastique,polymer_plastic,0.081,1.0,0.0,1.0,0.015962,0.0,0.508064,0.520766,0.697727,0.176961
R098-P001,98,55,Ens. Tablette cocktail,inox,steel,0.012,1.0,0.0,1.0,0.002918,0.0,0.051632,0.052923,0.074076,0.021153
R099-P001,99,55,Ens. Tablette repas,inox,steel,0.014,1.0,0.0,1.0,0.003404,0.0,0.060237,0.061743,0.086422,0.024679
R100-P001,100,55,Ens. Têtière,inox,steel,0.001,1.0,0.0,1.0,0.000243,0.0,0.004303,0.00441,0.006173,0.001763
R101-P001,101,55,Stowage assemblé avec porte,inox,steel,0.00928,1.0,0.0,1.0,0.002257,0.0,0.039929,0.040927,0.057285,0.016358
R102-P001,102,55,Support écran,inox,steel,0.014,1.0,0.0,1.0,0.003404,0.0,0.060237,0.061743,0.086422,0.024679
R103-P001,103,55,Capot NFC,kydex,polymer_plastic,0.069,1.0,0.0,0.8628,0.005599,0.0,0.323063,0.330031,0.42283,0.092799
R104-P001,104,55,Coussin ottoman,kydex,polymer_plastic,0.037,1.0,0.0,0.8628,0.003002,0.0,0.173236,0.176973,0.226735,0.049762
R105-P001,105,55,Ens. Stowage latéral,kydex,polymer_plastic,1.161,1.0,0.0,0.8628,0.09421,0.0,5.435879,5.553131,7.114569,1.561438
R106-P001,106,55,Ensemble porte,kydex,polymer_plastic,1.384,1.0,0.0,0.8628,0.112305,0.0,6.47998,6.619753,8.481105,1.861352
R107-P001,107,55,Ens. Tablette cocktail,kydex,polymer_plastic,0.715,1.0,0.0,0.8628,0.058019,0.0,3.347678,3.419887,4.381496,0.961609
R108-P001,108,55,Ens. Tablette repas,kydex,polymer_plastic,0.059,1.0,0.0,0.8628,0.004788,0.0,0.276242,0.2822,0.36155,0.07935
R109-P001,109,55,Stowage assemblé avec porte,kydex,polymer_plastic,0.226,1.0,0.0,0.8628,0.018339,0.0,1.058147,1.080971,1.38492,0.303949
R110-P001,110,55,Ens. Coque,NIDA - GLO (moulage par injection plastique),polymer_plastic,8.439,1.0,0.0,0.8628,0.684785,0.0,47.887745,48.920683,60.674352,11.753669
R111-P001,111,55,Ceinture de sécurité,nylon,textile_leather,0.18,1.0,0.0,0.8628,0.028286,0.0,1.426366,1.457133,1.860555,0.403422
R112-P001,112,55,Support clamps,nylon,textile_leather,1.284,1.0,0.0,0.8628,0.201775,0.0,10.174747,10.394216,13.271956,2.87774
R113-P001,113,55,Ens. Stowage latéral,nylon,textile_leather,0.016416667,1.0,0.0,0.8628,0.00258,0.0,0.13009,0.132896,0.169689,0.036794
R114-P001,114,55,Ens. Palette optimisée,nylon,textile_leather,0.0021875,1.0,0.0,0.8628,0.000344,0.0,0.017334,0.017708,0.022611,0.004903
R115-P001,115,55,Ensemble porte,nylon,textile_leather,0.0004003,1.0,0.0,0.8628,6.3e-05,0.0,0.003172,0.003241,0.004138,0.000897
R116-P001,116,55,Ens. Structure fixe,35NC6 (nickel-chrome),steel,0.029,1.0,0.0,0.5783,0.000577,0.0,0.089857,0.091156,0.111077,0.019921
R117-P001,117,55,Ens. Tablette cocktail,nylon,textile_leather,0.002,1.0,0.0,0.8628,0.000314,0.0,0.015849,0.01619,0.020673,0.004482
R118-P001,118,55,Ens. Tablette repas,nylon,textile_leather,0.0002,1.0,0.0,0.8628,3.1e-05,0.0,0.001585,0.001619,0.002067,0.000448
R119-P001,119,55,Ens. Têtière,nylon,textile_leather,0.003,1.0,0.0,0.8628,0.000471,0.0,0.023773,0.024286,0.031009,0.006724
R120-P001,120,55,Stowage assemblé avec porte,nylon,textile_leather,0.000375,1.0,0.0,0.8628,5.9e-05,0.0,0.002972,0.003036,0.003876,0.00084
R121-P001,121,55,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",electronics_cots,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6e-06,6e-06
R122-P001,122,55,Ens. Structure fixe,acier,steel,1.4326471,1.0,0.0,0.7573,0.081961,0.0,5.812233,5.922273,7.201165,1.278891
R123-P001,123,55,Ens. Structure fixe,Alu,aluminium,3.5410117,1.0,0.0,0.5783,0.340291,0.0,37.486072,38.028027,43.533828,5.5058
R124-P001,124,55,Ens. Structure fixe,caoutchouc,polymer_plastic,0.01,1.0,0.0,0.5783,0.00028,0.0,0.042443,0.043056,0.05474,0.011683
R125-P001,125,55,Ens. Palette optimisée,Polychloroprene,polymer_plastic,0.0049932,1.0,0.0,0.6034,0.0,0.0,0.022309,0.022645,0.025978,0.003332
R126-P001,126,55,Powerbox,powerbox,electronics_cots,1.5,1.0,0.0,1.0,0.1626,0.0,34.222449,35.07801,43.44837,8.37036
R128-P001,128,55,Ens. Coque,Résine BR623 - composite,adhesive_composite,0.488,1.0,0.0,0.5783,0.0,0.0,3.864256,3.920123,4.219931,0.299808
R129-P001,129,55,Ens. Tablette repas,Silicone50 shore,rubber_silicone,0.0007,1.0,0.0,0.5783,0.0,0.0,0.003629,0.003682,0.003984,0.000302
R130-P001,130,55,Remote extender unit,télécommande,general,0.07,1.0,0.0,0.6034,0.0,0.0,0.444833,0.451543,0.497945,0.046402
R131-P001,131,55,Coussin têtière,tissu,textile_leather,0.191,1.0,0.0,0.9862,0.020787,0.0,1.557128,1.595519,1.961074,0.365556
R132-P001,132,55,Ens. Coussin assise,tissu,textile_leather,0.42,1.0,0.0,0.9862,0.045709,0.0,3.424051,3.50847,4.31231,0.803839
R133-P001,133,55,Ens.coussin dossier version têtière,tissu,textile_leather,0.748,1.0,0.0,0.9862,0.081405,0.0,6.098071,6.248419,7.680019,1.4316
R134-P001,134,55,Ens. Coussin dossier,tissu,textile_leather,0.743,1.0,0.0,0.9862,0.080861,0.0,6.057308,6.206651,7.628682,1.42203
R135-P001,135,55,Ens. Tablette cocktail,tissu,textile_leather,0.002,1.0,0.0,0.9862,0.000218,0.0,0.016305,0.016707,0.020535,0.003828
R136-P001,136,55,Ens. Têtière,tissu,textile_leather,0.002,1.0,0.0,0.9862,0.000218,0.0,0.016305,0.016707,0.020535,0.003828
R137-P001,137,55,Padding (rembourrage),ULTRA LEATHER SMOKE,textile_leather,1e-06,1.0,0.0,0.5783,0.0,0.0,0.0,0.0,3e-06,3e-06
R138-P001,138,55,Ens. Structure fixe,inox,steel,0.027,1.0,0.0,1.0,0.006566,0.0,0.116172,0.119076,0.166671,0.047595
R139-P001,139,55,Ens. Structure fixe,nylon,textile_leather,0.0145416,1.0,0.0,0.8628,0.002285,0.0,0.115231,0.117717,0.150308,0.032591
R140-P001,140,55,Coussin têtière,velcro,textile_leather,0.007,1.0,0.0,0.9862,0.000763,0.0,0.057089,0.058497,0.073501,0.015004
R141-P001,141,55,Ens.coussin dossier version têtière,velcro,textile_leather,0.005,1.0,0.0,0.9862,0.000545,0.0,0.040778,0.041784,0.052501,0.010717
R142-P001,142,55,Ens. Coussin dossier,velcro,textile_leather,0.006,1.0,0.0,0.9862,0.000654,0.0,0.048934,0.05014,0.063001,0.012861
R143-P001,143,55,Manchette équipée,velcro,textile_leather,0.006,1.0,0.0,0.9862,0.000654,0.0,0.048934,0.05014,0.063001,0.012861
R144-P001,144,55,Coussin ottoman,velours,textile_leather,0.034,1.0,0.0,0.9767,0.001023,0.0,0.229997,0.235613,0.279667,0.044054
R145-P001,145,55,Coussin têtière,velours,textile_leather,0.003,1.0,0.0,0.9767,9e-05,0.0,0.020294,0.020789,0.024677,0.003887
R146-P001,146,55,Ens. Coussin assise,velours,textile_leather,0.025,1.0,0.0,0.9767,0.000753,0.0,0.169115,0.173245,0.205638,0.032393
R147-P001,147,55,Ens.coussin dossier version têtière,velours,textile_leather,0.008,1.0,0.0,0.9767,0.000241,0.0,0.054117,0.055438,0.065804,0.010366
R148-P001,148,55,Ens. Coussin dossier,velours,textile_leather,0.022,1.0,0.0,0.9767,0.000662,0.0,0.148822,0.152455,0.180961,0.028506
R149-P001,149,55,Ens. Structure porte,velcro,textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R150-P001,150,55,Habillage sous fauteuil,velours,textile_leather,0.007,1.0,0.0,0.9767,0.000211,0.0,0.047352,0.048509,0.057579,0.00907
R151-P001,151,55,Ens. Structure porte,Z10CNT18,steel,0.0478353,1.0,0.0,0.5783,0.0,0.0,0.177644,0.180213,0.217938,0.037725
R152-P001,152,55,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,0.9862,0.008016,0.0,0.287642,0.294734,0.400312,0.105578
R153-P001,153,55,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,0.45,1.0,0.0,1.0,0.04878,0.0,10.266735,10.523403,13.034511,2.511108
R154-P001,154,55,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.024,1.0,0.0,0.5783,0.0,0.0,0.072125,0.073168,0.0772,0.004032
R155-P001,155,55,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.7096766,1.0,0.0,0.5783,0.0,0.0,2.132729,2.163563,2.282798,0.119236
R158-P001,158,55,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R159-P001,159,55,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2e-06,2e-06
R160-P001,160,55,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R161-P001,161,55,Siége,65% aluminium,aluminium,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4e-06,4e-06
R162-P001,162,55,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3e-06,3e-06
R163-P001,163,55,Siége,11% Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.8628,0.0,0.0,0.0,0.0,1e-06,1e-06
R164-P001,164,55,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3e-06,3e-06
R165-P001,165,55,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R165-P002,165,55,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R166-P001,166,55,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,0.8628,0.0,0.0,0.0,0.0,9e-06,9e-06
R166-P002,166,55,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,0.8628,0.0,0.0,0.0,0.0,9e-06,9e-06
R167-P001,167,55,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,0.5783,0.0054,0.0,1.922477,1.950271,2.06705,0.116779
R168-P001,168,55,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R169-P001,169,55,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R170-P001,170,55,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R171-P001,171,55,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.9862,0.0,0.0,0.0,0.0,2e-06,2e-06
R172-P001,172,55,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2e-06,2e-06
R173-P001,173,55,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2e-06,2e-06
R001-P001,1,56,Ens. Equipements latéraux,A5086 - Aluminium,aluminium,3.6360048,1.0,0.0,0.3586,0.728633,0.0,39.115515,39.466186,50.130163,10.663977
R002-P001,2,56,Ens. Stowage latéral,"15CDV6 (chrome, molibdene, vanadium)",steel,0.022,1.0,0.0,0.3586,0.002033,0.0,0.068167,0.068778,0.078701,0.009923
R003-P001,3,56,Ens. Equipements latéraux,Ertalon par moulage par injection plastique,polymer_plastic,0.0001731,1.0,0.0,1.0,7.2e-05,0.0,0.000896,0.000919,0.001416,0.000497
R004-P001,4,56,Ensemble porte,FILM DECOR AERFILM - Ep0.33 714g-m2,adhesive_composite,0.392,1.0,0.0,0.3586,0.012426,0.0,2.922962,2.949166,3.094002,0.144836
R005-P001,5,56,Bumper version porte,alliage Cu,copper,0.006,1.0,0.0,0.3586,0.0,0.0,0.028841,0.029099,0.029661,0.000562
R006-P001,6,56,Ens. Stowage latéral,cuir,textile_leather,0.112,1.0,0.0,0.3586,0.00355,0.0,0.701569,0.707858,0.746658,0.0388
R007-P001,7,56,lightning,lightning,electronics_cots,0.8,1.0,0.0,0.7505,0.10248,0.0,18.405761,18.751099,22.319525,3.568426
R008-P001,8,56,Padding (rembourrage),AIRVOLT LAMINAT,general,0.95,1.0,0.0,0.8485,0.260345,0.0,6.862777,7.008354,10.01538,3.007026
R009-P001,9,56,Stowage assemblé avec porte,Silicone,rubber_silicone,0.0007,1.0,0.0,0.3616,2.2e-05,0.0,0.003677,0.00371,0.00403,0.00032
R010-P001,10,56,System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.,System IFE boitier ref FJKL1-3K1100-01ATAB,electronics_cots,1.5,1.0,0.0,0.3586,0.588111,0.0,35.340445,35.657272,54.766174,19.108903
R011-P001,11,56,Coussin ottoman,tissu,textile_leather,0.339,1.0,0.0,1.0,0.086242,0.0,2.763698,2.83279,3.843537,1.010747
R012-P001,12,56,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,1.0,0.011497,0.0,0.287642,0.294833,0.433665,0.138831
R013-P001,13,56,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),steel,0.027,1.0,0.0,0.3586,0.001639,0.0,0.082855,0.083597,0.092797,0.0092
R014-P001,14,56,Ens. Palette optimisée,35NC6 (nickel-chrome),steel,0.660743,1.0,0.0,0.6989,0.006013,0.0,1.991239,2.026031,2.259331,0.2333
R015-P001,15,56,Ens. Equipements latéraux,acier,steel,0.0996449,1.0,0.0,0.3586,0.006048,0.0,0.404258,0.407882,0.444746,0.036863
R016-P001,16,56,Stowage assemblé avec porte,35NC6 (nickel-chrome),steel,0.008,1.0,0.0,0.6502,0.0,0.0,0.024398,0.024794,0.027131,0.002337
R017-P001,17,56,Accoudoir allée,A2017 - Aluminium,aluminium,2.43,1.0,0.0,0.3586,0.486957,0.0,25.953441,26.186113,33.313019,7.126906
R018-P001,18,56,Ens. Stowage latéral,A2017 - Aluminium,aluminium,0.1033805,1.0,0.0,0.3586,0.025094,0.0,1.111294,1.121256,1.510308,0.389052
R019-P001,19,56,Ens. Palette optimisée,A2017 - Aluminium,aluminium,12.333,1.0,0.0,0.3586,2.471457,0.0,131.721722,132.902607,169.073853,36.171246
R020-P001,20,56,Ens. Tablette cocktail,A2017 - Aluminium,aluminium,3.523,1.0,0.0,0.3586,0.851636,0.0,37.870658,38.210169,51.419749,13.20958
R021-P001,21,56,Ens. Tablette repas,A2017 - Aluminium,aluminium,2.125,1.0,0.0,0.3586,0.425837,0.0,22.70736,22.910931,29.143307,6.232376
R022-P001,22,56,Ens. Têtière,A2017 - Aluminium,aluminium,0.4425,1.0,0.0,0.3586,0.088674,0.0,4.728474,4.770864,6.068665,1.297801
R023-P001,23,56,Stowage assemblé avec porte,A2017 - Aluminium,aluminium,3.956,1.0,0.0,0.3586,0.792758,0.0,42.273089,42.652067,54.254553,11.602485
R024-P001,24,56,Support écran,A2017 - Aluminium,aluminium,1.45,1.0,0.0,0.3586,0.290571,0.0,15.494434,15.633341,19.886022,4.25268
R025-P001,25,56,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,0.3586,0.036071,0.0,1.922477,1.939712,2.467631,0.527919
R026-P001,26,56,Ens. Tablette cocktail,A2024 - Aluminium,aluminium,0.084,1.0,0.0,0.3586,0.02039,0.0,0.902962,0.911057,1.227174,0.316117
R027-P001,27,56,Ens. Tablette repas,A2024 - Aluminium,aluminium,1.259,1.0,0.0,0.3586,0.252296,0.0,13.453443,13.574053,17.266553,3.6925
R028-P001,28,56,Ens. Têtière,A2024 - Aluminium,aluminium,0.029,1.0,0.0,0.3586,0.005811,0.0,0.309889,0.312667,0.39772,0.085054
R029-P001,29,56,Accoudoir allée,A5086 - Aluminium,aluminium,0.316,1.0,0.0,0.3586,0.063324,0.0,3.399474,3.42995,4.356741,0.926791
R030-P001,30,56,Bumper version porte,A5086 - Aluminium,aluminium,0.024,1.0,0.0,0.3586,0.004809,0.0,0.258188,0.260503,0.330892,0.070389
R031-P001,31,56,Ens. Stowage latéral,A5086 - Aluminium,aluminium,0.216,1.0,0.0,0.3586,0.043285,0.0,2.323691,2.344523,2.978026,0.633503
R032-P001,32,56,ens. equipements lateraux,"velours eu28: polyurethane flexible foam, with flame retardant eu28: pa6.6 fibres",textile_leather,0.008,1.0,0.0,1.0,0.000948,0.0,0.060537,0.06205,0.074946,0.012895
R033-P001,33,56,Ens. Structure fauteuil,4140 (acier),steel,0.002,1.0,0.0,1.0,0.000417,0.0,0.008605,0.00882,0.011803,0.002983
R034-P001,34,56,Habillage sous fauteuil,A5086 - Aluminium,aluminium,1.03,1.0,0.0,0.3586,0.206406,0.0,11.080563,11.1799,14.20077,3.02087
R035-P001,35,56,Manchette acc. Mobile,A5086 - Aluminium,aluminium,0.105,1.0,0.0,0.3586,0.021041,0.0,1.129572,1.139699,1.447651,0.307953
R036-P001,36,56,Manchette équipée,A5086 - Aluminium,aluminium,0.17,1.0,0.0,0.3586,0.034067,0.0,1.828831,1.845226,2.343816,0.49859
R037-P001,37,56,Renfort tubulaire,A5086 - Aluminium,aluminium,0.931,1.0,0.0,0.3586,0.186567,0.0,10.015538,10.105327,12.835842,2.730514
R038-P001,38,56,Stowage assemblé avec porte,A5086 - Aluminium,aluminium,2.457,1.0,0.0,0.3586,0.492368,0.0,26.431984,26.668947,33.87504,7.206094
R039-P001,39,56,Structure ottoman horizontale,A5086 - Aluminium,aluminium,1.928,1.0,0.0,0.3586,0.386359,0.0,20.741093,20.927037,26.581635,5.654598
R040-P001,40,56,Support écran,A5086 - Aluminium,aluminium,0.506,1.0,0.0,0.3586,0.101399,0.0,5.443461,5.492262,6.976301,1.484039
R041-P001,41,56,Support équipé,A5086 - Aluminium,aluminium,0.099,1.0,0.0,0.3586,0.019839,0.0,1.065025,1.074573,1.364928,0.290355
R042-P001,42,56,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,1.0,0.0,0.3586,0.023446,0.0,1.258666,1.26995,1.613097,0.343147
R043-P001,43,56,Support NFC,A5086 - Aluminium,aluminium,0.01,1.0,0.0,0.3586,0.002004,0.0,0.107578,0.108543,0.137872,0.029329
R044-P001,44,56,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,1.0,0.0,0.3586,0.080959,0.0,4.355917,4.394968,5.579852,1.184885
R045-P001,45,56,Ceinture de sécurité,acier,steel,0.72,1.0,0.0,0.3586,0.043704,0.0,2.921032,2.947219,3.213582,0.266363
R046-P001,46,56,Support clamps,acier,steel,1.284,1.0,0.0,0.3586,0.077939,0.0,5.209174,5.255874,5.730887,0.475013
R047-P001,47,56,Accoudoir allée,acier,steel,0.7096766,1.0,0.0,0.3586,0.043077,0.0,2.87915,2.904962,3.167505,0.262543
R048-P001,48,56,Bumper version porte,acier,steel,0.024,1.0,0.0,0.3586,0.001457,0.0,0.097368,0.098241,0.107119,0.008879
R049-P001,49,56,Ens. Stowage latéral,acier,steel,0.0151984,1.0,0.0,0.3586,0.000923,0.0,0.06166,0.062213,0.067835,0.005623
R050-P001,50,56,ens. coque,de: aluminium cast part machining + tth compris dans le steel tinplated,steel,0.496,1.0,0.0,0.3586,0.0,0.0,1.490585,1.503948,1.550383,0.046435
