capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
0.971956,0.962579,0.995644,1.042873,0.951842,,1.103988,0.988868,0.89846,1.632401,1.354597,1.036631,1.141874,1.238785,0.96118,0.81037,1.145364,1.248471,1.569548,3.0,1.410336,0.905328,1.049323,0.973083,False,False,1121705.8327,0.988417,0.001651,0.009931,684.7039,1108607.6727,0.53328,9889.8581,1675624.9372,1467.0542,36256.7417,41593.4972,41593.4972,2906.246,3371.612,1656217.0083,1672857.658,1133628.9753,2281.0566,2767.2792,782.3503,34695.9641,16640.6498,3628.2279,full_run_0392,ok
1.146384,0.855529,1.231879,1.130246,0.788038,,1.065179,1.069106,1.032762,1.426672,1.054028,1.187045,0.947129,1.364197,0.722418,1.285782,1.513065,1.057651,0.781712,5.0,0.621057,0.888061,0.805785,0.972694,False,False,1032932.7502,0.993904,0.000667,0.005428,1042.5663,1029225.3457,0.316493,11148.4973,1688280.6103,1525.3189,21198.1509,21198.1509,21198.1509,260.9436,1611.2188,1677989.4749,1687153.8108,1037521.377,1872.7099,1126.7995,482.7526,19339.9704,9164.3359,2437.7795,full_run_0393,ok
0.886272,1.126585,1.128699,1.266976,0.702085,,0.883925,1.005122,0.930007,0.869341,1.283606,1.560323,1.6296,1.088381,1.276726,1.42835,1.368558,1.079022,0.929043,5.0,0.916093,0.956408,1.021183,0.96971,False,False,1162711.5959,0.995441,0.000501,0.004058,1081.4738,1153857.0321,0.265298,5326.6007,1514030.0219,1471.9902,9145.5879,11355.028,11355.028,12941.8192,1005.6938,1507127.7086,1513271.0909,1165336.7913,1816.9391,758.931,390.5164,13387.8019,6143.3823,610.2009,full_run_0394,ok
0.926523,0.963784,0.871241,1.163894,1.125811,,1.121762,0.928895,0.952528,1.137669,1.103318,1.629648,0.596239,0.918969,1.028921,0.99204,1.150235,0.87012,1.462395,4.0,1.25146,0.834396,1.245761,1.389612,False,False,1080612.4633,0.983893,0.00157,0.014537,1082.0869,1062860.3302,0.315948,7727.0483,1203571.9457,1581.8785,23451.1727,27284.8693,27284.8693,36087.697,3567.8028,1184185.9416,1201681.8118,1092650.7859,1916.099,1890.1339,499.7916,24846.4154,17495.8702,4931.3105,full_run_0395,ok
0.976198,0.960318,0.950535,1.378185,1.099043,,0.92008,1.053925,1.496623,0.310398,1.002392,1.049788,1.644345,1.163629,1.454916,0.576051,1.496646,1.098562,1.207552,1.0,1.136163,0.961819,1.194422,1.322223,False,False,1000867.9206,0.985566,0.001638,0.012796,1014.7982,980117.4477,0.477391,6487.2224,1409177.9298,1941.7918,22837.8576,26445.9377,26445.9377,318323.0485,2940.1115,1388837.397,1406869.6757,1016935.9397,2098.7574,2308.2541,926.9937,28760.1537,18032.2787,1141.682,full_run_0396,ok
1.160814,0.93191,0.864278,0.906615,1.139434,,0.835706,0.930043,1.31646,0.503192,2.313139,1.575664,1.096014,0.983881,1.034331,1.194389,1.162358,0.945619,0.888877,4.0,1.259544,0.970202,1.372546,1.182491,False,False,816286.2184,0.991772,0.000886,0.007341,791.9085,798363.1877,0.440463,3581.8562,963652.4376,1415.292,8532.6045,11654.1828,11654.1828,96970.8723,1261.788,955723.6902,962798.2961,826145.1855,1906.773,854.1415,623.3834,12248.3522,7074.6059,376.186,full_run_0397,ok
1.10323,1.170288,1.05697,0.882932,1.042382,,1.052807,1.143744,0.972152,1.275103,1.366919,1.403774,2.410712,1.025255,1.354668,0.910642,1.022381,1.052805,0.80796,4.0,1.497194,0.944128,1.346633,1.275858,False,False,1305109.9695,0.98733,0.001011,0.011659,965.3511,1284992.5949,0.410576,5162.5426,1614158.6436,1637.7868,29066.3422,33871.8168,33871.8168,53071.661,3356.8731,1593707.8622,1612526.8869,1317943.3267,2096.9725,1631.7567,672.4357,29050.4816,18819.0247,1719.1615,full_run_0398,ok
0.930063,1.136349,0.991027,0.945361,0.90627,,0.832546,1.028581,1.050901,0.915268,1.624003,1.475136,1.63582,1.001036,1.295454,0.844956,1.222853,0.800945,0.871665,2.0,0.801509,0.965592,1.441607,1.306648,False,False,948274.6989,0.98093,0.001538,0.017532,553.1883,931440.4154,0.609471,9599.997,1154842.8558,1416.5109,25291.3111,32231.1797,32231.1797,78576.1805,3501.2379,1132819.4967,1153066.3757,959793.5794,1985.7474,1776.48,863.3226,30931.2646,20246.879,1102.2077,full_run_0399,ok
0.996251,1.042291,0.878405,1.1423,1.184601,,1.000143,1.206584,1.160264,1.119617,1.97072,1.05729,0.660994,0.932551,1.100145,1.410654,0.79881,1.264868,1.078951,3.0,1.853949,0.880979,0.715152,1.426571,False,False,1022911.1984,0.981991,0.001972,0.016038,1300.005,1002329.661,0.377438,7915.4842,1156975.9142,2088.1536,26289.1267,33545.9453,33545.9453,103237.7999,3492.8223,1136139.4332,1154694.5405,1040890.8545,3041.4179,2281.3737,788.1486,26564.0024,18555.1073,3588.819,full_run_0400,ok
0.885213,1.058784,1.040777,0.940583,1.226053,,1.094105,1.080093,1.097244,0.433076,0.946558,0.774095,1.398007,1.463168,0.643421,1.182608,1.0123,0.79035,1.063331,4.0,1.231997,0.82115,1.301644,0.971758,False,False,780728.5963,0.995467,0.000641,0.003893,1161.1632,772111.1344,0.332857,7841.8088,1369546.4036,1740.5002,9206.3592,10574.1514,10574.1514,96804.2736,716.9678,1363337.7876,1368668.9905,792823.0605,1742.1704,877.4131,579.337,12418.5939,5331.2028,2704.8231,full_run_0401,ok
1.178662,0.969463,0.902769,0.860448,1.347154,,1.027898,0.928589,1.641948,1.909725,1.095792,1.087326,1.005379,1.002029,1.171182,1.267971,1.152099,0.937921,1.486021,5.0,0.858743,0.880945,0.789491,1.004978,False,False,1112534.9396,0.988366,0.002039,0.009595,1160.0631,1103209.2921,0.23913,7693.7983,1341752.4003,1524.654,31276.7851,31276.7851,31276.7851,0.0,3393.109,1326142.3466,1339016.9982,1124244.0578,1754.3019,2735.4021,364.5909,25482.9666,12874.6516,3443.8865,full_run_0402,ok
0.992218,0.866021,1.065766,0.969988,1.048643,,0.956878,1.123608,1.364921,1.21033,0.640505,1.129258,0.96771,1.546403,0.82909,1.104387,0.677712,0.790676,1.254595,1.0,1.450811,0.974502,1.146762,1.221056,False,False,882415.7401,0.984991,0.001658,0.013351,733.9718,881612.0671,0.564908,22610.7541,1655225.2423,1686.9365,31637.8035,31872.6746,31872.6746,2687.8741,3452.5808,1630381.9168,1652480.7217,893877.6575,2247.4991,2744.5206,952.9647,37451.5689,22098.8049,979.9263,full_run_0403,ok
0.78422,0.998904,0.893352,1.134687,0.926077,,1.033568,1.078266,1.212656,0.73632,1.013051,0.980451,1.558785,0.869385,0.947054,0.776636,0.772228,0.867408,0.956034,5.0,0.815724,0.82767,1.207533,1.172564,False,False,934563.3552,0.992848,0.000881,0.006271,1108.0513,919182.2054,0.329531,6082.8417,976456.3724,1652.651,10505.4776,10505.4776,10505.4776,54377.7651,908.5796,969472.6063,975595.7227,945565.9376,1746.7391,860.6497,544.5997,11948.5606,6123.1165,2487.8218,full_run_0404,ok
0.928697,1.111022,0.937249,0.850784,0.719164,,1.127784,1.26316,1.165471,1.857167,1.046751,0.897295,1.259787,0.962851,0.96365,1.263815,0.756591,1.284222,0.976194,2.0,1.478931,0.821971,1.215619,0.727189,False,False,1079208.7702,0.986981,0.002284,0.010735,812.2457,1063649.2106,0.449298,12021.2758,1254460.92,1474.9273,38065.8332,45567.4445,45567.4445,0.0,3020.3153,1238128.9342,1251595.901,1090932.8958,3051.3892,2865.019,662.6816,38045.5845,13466.9668,8240.2145,full_run_0405,ok
1.048589,1.108803,0.842654,1.240775,1.199924,,1.053837,1.129429,1.027058,0.959684,2.163741,1.106373,1.40853,1.2839,0.794934,1.444493,0.745801,1.227969,0.945656,3.0,0.863514,0.908646,0.672708,1.238656,False,False,759613.0886,0.9847,0.001647,0.013652,1197.6162,741897.9391,0.415859,10133.0833,1178818.817,2050.2184,21803.0414,32136.0095,32136.0095,105693.7823,2927.3421,1160783.1478,1176876.7628,778692.5705,2989.1216,1942.0542,852.6023,26582.2322,16093.615,2672.5405,full_run_0406,ok
0.917003,0.937829,1.069397,0.984789,0.728647,,1.028587,1.108328,1.678313,1.781368,0.861463,0.90987,1.102221,1.187218,0.753162,0.982793,0.63686,0.956085,1.423055,4.0,1.710781,0.852091,0.82188,1.423739,False,False,883794.1815,0.983606,0.002337,0.014057,918.4648,871563.8119,0.349722,10537.6983,1271642.6322,1412.4178,25029.6771,29107.8295,29107.8295,10.7755,3677.1408,1250794.7395,1268670.4293,890875.417,1854.683,2972.2029,493.953,26258.6288,17875.6899,4558.0666,full_run_0407,ok
0.868068,1.135052,1.136711,0.740156,1.099412,,1.056221,1.0997,1.242271,0.944461,1.805089,1.87402,0.746418,1.005614,1.226526,1.206857,0.901964,1.39487,1.266277,3.0,1.056271,0.950707,1.127403,1.121869,False,False,1373077.6363,0.990685,0.001191,0.008125,784.4837,1351523.6205,0.478605,3862.6439,1661519.8503,1504.5861,20198.3757,25823.3345,25823.3345,101792.7038,3399.7548,1646042.0835,1659541.7083,1385779.2538,2716.186,1978.142,720.1024,22634.6735,13499.6248,1173.5803,full_run_0408,ok
1.017659,0.705527,0.827911,0.792228,0.985282,,0.7952,1.208784,1.191659,1.002364,0.844539,1.328721,0.944151,1.054082,0.773049,1.049972,1.34537,1.377822,1.444752,4.0,0.929727,0.902277,0.895702,1.076063,False,False,553939.4475,0.982809,0.002237,0.014954,931.3372,542729.3844,0.4172,9163.1226,704691.5005,1598.0403,16333.1588,18917.8477,18917.8477,60565.7252,1980.8118,692577.3607,703115.018,563326.6398,2163.1928,1576.4825,666.7031,19841.5245,10537.6573,2148.9779,full_run_0409,ok
1.125012,1.219988,0.929253,0.88254,0.950555,,1.056824,1.067099,0.910877,1.214443,1.576821,1.44064,0.929978,1.146866,1.12192,1.046766,1.123655,0.821599,1.119087,3.0,2.104549,0.805864,1.084927,0.986778,False,False,1155780.2911,0.988509,0.001373,0.010118,952.316,1134994.6609,0.345417,4703.312,1596989.6845,1454.8448,32898.691,42265.9515,42265.9515,21790.7682,3785.3312,1578638.0114,1594796.4617,1171248.2225,2009.1143,2193.2228,502.5288,31451.6345,16158.4503,7576.83,full_run_0410,ok
1.097481,0.984765,1.052053,1.229556,1.069843,,1.074244,1.034153,1.127539,1.28601,0.828277,1.691155,0.886112,1.058525,1.177221,1.530602,1.005401,0.764999,1.361423,2.0,1.56347,0.937414,0.826651,0.811176,False,False,1303699.9202,0.986658,0.002151,0.011191,813.6147,1286142.8643,0.539963,11384.5061,1669513.4114,1768.5857,43802.8598,48083.3485,48083.3485,1490.9325,4961.9971,1647238.819,1665921.6536,1322133.5247,2675.7138,3591.7578,954.971,44365.2244,18682.8346,2962.0231,full_run_0411,ok
1.176971,1.093185,0.921917,0.972127,1.403955,,1.19209,1.289245,1.609493,0.946903,1.405303,1.197095,2.001664,1.218512,0.832066,0.839384,1.137955,0.655839,0.90583,3.0,1.787449,0.920965,1.101129,1.079776,False,False,980551.6606,0.984959,0.002021,0.01302,1209.2097,965216.8629,0.469265,8759.822,1447949.531,2278.3679,31465.5828,40445.7673,40445.7673,116037.6872,4182.747,1426170.6413,1445022.5325,1008451.438,2055.2491,2926.9985,1069.1583,34996.5001,18851.8912,3003.3154,full_run_0412,ok
1.21339,1.00117,1.065428,1.408354,1.103186,,1.067627,1.299036,1.077439,1.177505,1.041144,1.347379,1.837602,1.154573,1.46694,1.252596,1.541026,0.954283,0.957475,2.0,1.6098,0.950838,0.794435,1.056435,False,False,1312695.2075,0.980948,0.001955,0.017096,1402.6807,1291318.437,0.421943,18531.1655,1843288.8285,2426.5445,54059.5787,61169.6872,61169.6872,7685.8142,5744.9358,1808170.9922,1839684.6712,1339685.9323,3018.4686,3604.1572,1023.8638,59171.7165,31513.6791,3059.4065,full_run_0413,ok
0.91237,1.129967,1.064007,0.840701,0.921219,,1.055231,0.960192,0.979217,0.657461,1.505396,1.430123,1.000224,1.092333,0.814854,1.401494,1.353499,1.036663,0.791323,4.0,1.145399,0.969954,1.064871,1.008568,False,False,979489.0958,0.993382,0.000677,0.005941,688.4245,966114.4971,0.452877,5564.7423,1282893.7827,1258.2625,10685.7677,14788.6666,14788.6666,53008.344,1245.5665,1274403.3051,1282025.1265,985830.8254,1942.9248,868.6562,569.838,15284.4987,7621.8215,473.4637,full_run_0414,ok
1.016068,0.748309,0.9127,1.395694,0.935493,,1.145878,0.948957,1.107711,1.222883,2.030377,1.76275,1.324416,1.2704,1.215496,0.892985,1.326375,0.726363,1.008244,5.0,1.594131,0.956613,1.360213,0.793396,False,False,1240933.2071,0.995384,0.000642,0.003975,1063.0193,1227965.7661,0.353914,3895.8647,1887088.8743,1645.3209,18388.8513,22953.0933,22953.0933,22723.6617,1997.5552,1878377.1805,1885877.8573,1248977.92,1615.5084,1211.0169,582.3016,18388.5484,7500.6768,834.0091,full_run_0415,ok
1.017489,0.85301,1.026353,0.968499,0.992763,,1.069421,1.074051,0.960346,1.244213,0.932408,1.205016,1.382265,0.98183,1.237446,1.317499,1.607286,1.289627,0.941972,4.0,1.446455,0.927286,1.379504,1.335168,False,False,1284733.5064,0.985776,0.00106,0.013164,951.8775,1268808.4332,0.392434,7860.0625,1523490.3276,1566.706,26279.2466,30612.8583,30612.8583,6432.6881,2804.7713,1501820.6146,1521875.8449,1292416.2364,2408.4398,1614.4827,614.8285,30394.1474,20055.2303,2383.3855,full_run_0416,ok
1.011325,0.828648,0.899539,1.028103,0.986956,,0.940984,0.931416,0.967785,0.876548,0.969001,0.863061,1.467989,1.011244,0.963628,1.072108,1.133355,0.777221,1.36405,6.0,0.653136,0.938142,0.817212,1.204061,False,False,894398.1546,0.993128,0.000771,0.006101,946.1313,885294.5152,0.322213,6167.3857,1084473.0243,1395.9133,11470.0222,11470.0222,11470.0222,22597.0741,903.1367,1077020.2598,1083636.8035,902054.9402,1390.2827,836.2208,449.782,11924.8584,6616.5437,786.286,full_run_0417,ok
0.963548,1.012324,0.925631,1.3055,1.342661,,1.009294,0.91167,1.357596,1.17419,2.148845,1.060435,0.505322,1.372905,0.964353,1.213226,1.04072,1.148329,1.216954,5.0,2.396985,0.990287,0.876815,1.012489,False,False,972912.7997,0.993781,0.000975,0.005244,1078.5482,957570.4545,0.399337,4108.606,1599166.7031,1795.5977,15740.6751,19420.0734,19420.0734,44025.2125,1832.7438,1589221.6879,1597606.946,985309.9398,2094.5358,1559.7571,717.0494,17206.3878,8385.2581,168.7649,full_run_0418,ok
1.011549,1.068686,1.234581,0.990788,0.793426,,0.788844,1.242438,1.457466,0.50705,1.505518,1.580997,2.096103,1.100507,1.273297,0.829858,1.586757,0.971994,0.749184,2.0,1.93395,0.921898,1.347153,1.019033,False,False,1109154.1392,0.992278,0.000912,0.006809,953.0555,1088834.2255,0.421945,6408.0468,1468102.1777,1648.7266,14902.61,18840.4409,18840.4409,166710.2461,1963.8863,1456765.9828,1466762.9386,1122096.3866,2154.7637,1339.2391,695.6711,20158.6044,9996.9558,1707.8108,full_run_0419,ok
1.045945,1.037899,1.090412,1.116574,1.04248,,0.987507,1.149117,1.141474,0.947507,1.446744,0.781163,1.694877,0.94792,1.139497,1.122068,1.13514,0.777268,0.992154,2.0,1.049105,0.805861,1.286937,1.419627,False,False,1233917.414,0.981612,0.001848,0.01654,1137.3321,1220992.5719,0.383643,14766.354,1424088.0458,1845.248,35313.0431,45288.3943,45288.3943,112927.388,3750.0732,1397901.6066,1421456.4148,1252209.873,2378.577,2631.6311,707.9158,34321.3836,23554.8082,8268.3231,full_run_0420,ok
1.058986,1.175704,1.107914,1.366061,0.827744,,1.104144,1.059369,1.486902,0.643158,1.148326,1.231522,1.16909,1.06704,1.17636,1.006853,1.20599,0.730364,1.15926,2.0,1.016509,0.95977,1.526449,0.839997,False,False,1410739.2472,0.990975,0.001527,0.007499,795.5838,1395225.622,0.539729,10213.3166,1813761.1931,1728.5115,29517.0158,34677.3644,34677.3644,78886.0712,3275.5057,1797391.2313,1810991.7452,1423700.3828,2296.2665,2769.4478,932.9277,33058.0142,13600.5139,1385.6694,full_run_0421,ok
0.887026,0.880678,1.110102,0.881928,1.227304,,0.848937,1.124702,1.203959,0.970858,1.469366,0.950544,2.091325,1.371779,0.986332,0.945027,1.288364,1.028338,1.040125,4.0,0.479609,0.925745,1.118579,1.434807,False,False,980274.6586,0.992219,0.000767,0.007014,1121.2863,964767.4628,0.364482,6030.6626,1617130.532,1764.3665,12395.6224,17113.2542,17113.2542,80983.2015,1622.854,1604547.6287,1615889.5935,991601.0756,1910.044,1240.9385,643.0802,16900.9512,11341.9648,1355.6434,full_run_0422,ok
0.934567,1.026414,1.020356,1.002799,1.084493,,1.015289,1.196605,1.639659,0.579559,1.431612,1.058258,1.570272,0.886059,1.301391,1.069711,0.963738,0.980242,1.249379,2.0,1.005194,0.825144,1.723095,1.408897,False,False,1186403.2777,0.985789,0.001868,0.012343,1166.84,1162705.7627,0.371869,7152.7363,1273091.2037,1857.6376,20134.8194,25495.2358,25495.2358,193894.3565,3083.7034,1254999.4291,1270712.73,1202231.2556,2617.7895,2378.4737,690.7977,23623.0106,15713.3009,5005.9446,full_run_0423,ok
0.858746,1.011818,0.917675,1.23318,1.247852,,0.899686,0.976665,0.961821,0.863234,1.340265,1.284889,0.81137,1.061426,0.955715,1.27302,1.443631,0.850838,1.048796,3.0,1.594694,0.969787,0.556042,1.04438,False,False,831874.9294,0.988693,0.001296,0.010011,973.2157,821801.4564,0.459987,9724.5817,1065528.6477,1802.2082,18227.4486,20402.046,20402.046,82083.0558,1844.8126,1053480.5373,1064147.7056,846393.7781,2160.1125,1380.9421,828.9926,21261.1364,10667.1683,662.3751,full_run_0424,ok
0.989217,1.00314,0.967248,1.153521,0.923666,,0.774933,1.221602,0.995109,1.363883,1.120673,1.455747,1.956729,1.573793,0.774886,1.117107,1.110949,1.003602,1.118422,3.0,1.352374,0.934193,0.610044,0.842681,False,False,617710.9653,0.988227,0.001618,0.010154,1169.1689,610927.9411,0.380495,10329.0539,1171944.0551,1887.2625,27688.8343,30483.2718,30483.2718,32840.28,2636.4849,1158147.2825,1170047.4012,628123.2898,2124.7147,1896.6539,718.0935,28020.8884,11900.1187,1973.8647,full_run_0425,ok
0.892923,1.171123,0.955,0.964687,0.724141,,0.872777,1.026646,1.183872,0.918795,0.967781,0.856575,2.098058,1.222371,1.150119,1.204844,1.61682,1.060703,1.125821,3.0,1.262879,0.851493,1.351449,1.313487,False,False,969063.1191,0.990565,0.001061,0.008374,768.0534,955194.4384,0.404395,4753.2345,1424781.7597,1289.5349,18652.4792,20997.4175,20997.4175,44766.894,1818.7208,1411338.5154,1423269.954,974433.1123,2212.0253,1511.8057,521.4815,19387.7001,11931.4385,3381.3656,full_run_0426,ok
0.952035,1.145693,0.996032,1.295694,1.033489,,1.069073,1.014654,1.207322,1.210067,1.797438,1.099571,0.976002,1.167547,1.027974,1.111614,0.836158,0.902536,1.052645,5.0,1.272126,0.969101,1.65792,0.811974,False,False,1182068.8971,0.995109,0.000764,0.004127,1053.9405,1167365.0011,0.400392,4363.9762,1653266.7943,1757.7154,16127.7187,20145.0389,20145.0389,32455.8426,1439.3441,1645180.4533,1652003.2228,1188704.1676,1857.1813,1263.5715,703.7749,17611.394,6822.7695,561.525,full_run_0427,ok
0.763563,0.788125,1.022922,0.840933,1.226165,,0.817796,1.019199,1.176871,1.290395,1.252823,0.986661,1.082609,0.949386,1.112688,1.257778,0.777335,0.787755,1.392363,2.0,1.440261,0.853668,0.800548,1.08134,False,False,948804.8552,0.983309,0.002387,0.014304,1085.2055,941119.8618,0.307428,10269.3656,1094380.755,1566.9208,31396.7058,35830.9967,35830.9967,26045.938,3295.4105,1076114.5061,1091768.1609,957843.0029,1997.8349,2612.5941,481.7153,29298.2194,15653.6548,5022.1714,full_run_0428,ok
1.031953,1.107726,1.120227,0.847798,1.22371,,0.915608,0.883949,1.903091,0.551394,1.214547,1.584661,1.327547,1.172615,1.128539,0.610014,1.259934,0.6672,1.005922,6.0,0.876285,0.935642,1.133037,0.802867,False,False,1201448.3774,0.997375,0.000475,0.002149,812.7737,1183455.1891,0.4032,4234.9898,1685386.7089,1361.8861,7668.5357,7668.5357,7668.5357,55694.6747,833.8766,1680963.3111,1684585.9134,1215669.7309,1348.7638,800.7955,549.1124,9589.8254,3622.6023,659.6348,full_run_0429,ok
1.001,0.845441,0.994624,0.718546,1.188136,,0.9857,0.895437,1.174549,0.664078,0.81032,1.292308,0.769863,1.082655,1.148103,0.862666,1.417868,0.913927,1.085451,2.0,1.364384,0.898876,1.26442,0.967246,False,False,1127261.4806,0.989365,0.001271,0.009364,597.4426,1111550.3687,0.529504,8206.3235,1472343.8635,1269.8145,27707.7722,29816.7843,29816.7843,128401.463,2612.9768,1456685.9883,1470472.3908,1142894.4233,1975.8527,1871.4727,672.3719,28387.081,13786.4025,3193.5608,full_run_0430,ok
0.993062,0.904578,1.140719,0.787558,0.81954,,1.048727,0.865436,1.443224,1.139934,1.619195,1.372083,1.283005,1.262895,1.112234,0.88622,1.34656,1.164493,1.06209,3.0,1.272987,0.799977,1.472659,1.294814,False,False,1383325.3482,0.990998,0.000972,0.00803,639.2902,1368058.3992,0.381993,3806.0955,2101745.3115,1034.4376,25795.2881,32656.2645,32656.2645,4709.7011,3718.7482,2082825.0735,2099701.6732,1388756.3392,1903.9532,2043.6382,395.1474,25236.4011,16876.5997,6310.0072,full_run_0431,ok
1.060227,1.089988,0.972729,0.962811,0.914963,,1.105311,0.943898,1.5658,1.208064,1.003637,1.134338,1.456841,1.013166,1.328081,1.230156,0.95314,1.118653,0.926002,2.0,1.34703,0.770339,0.850519,1.034906,False,False,1249840.7095,0.985763,0.002175,0.012061,804.1324,1232617.8596,0.389997,7937.9846,1529842.1664,1318.2427,38876.1582,45765.1713,45765.1713,586.4047,4567.6746,1508062.2135,1526514.3212,1263389.8733,2665.5588,3327.8452,514.1103,35398.983,18452.1078,10553.4912,full_run_0432,ok
1.070266,0.870097,1.220142,1.050288,1.130779,,0.934942,1.153953,1.117237,0.682685,0.963096,1.072622,1.824165,1.053339,1.042757,1.20473,1.287874,0.856215,1.285601,4.0,1.062893,0.955688,1.119638,1.016832,False,False,1255738.3302,0.993318,0.000834,0.005848,1189.4668,1235508.4705,0.364569,7713.5733,1590109.4322,1871.9063,14190.4393,16386.601,16386.601,88168.9527,1387.8043,1579485.0866,1588783.5717,1271377.0326,2065.5487,1325.8606,682.4395,19532.9507,9298.485,905.6764,full_run_0433,ok
1.051483,1.112127,0.926895,0.99753,0.869471,,0.807399,0.733332,1.516572,1.148795,2.09645,1.316172,1.107386,1.091417,0.790881,1.672823,1.166379,0.966571,1.296227,2.0,0.928612,0.796593,1.522324,0.898088,False,False,639161.9651,0.982116,0.003017,0.014868,597.6268,630660.9936,0.413108,10500.8348,845027.9901,1018.2916,28172.8351,30119.6453,30119.6453,14292.6745,3168.1067,829915.4085,842478.9024,642559.0899,2517.6005,2549.0877,420.6648,27689.619,12563.494,7070.4392,full_run_0434,ok
1.176313,0.950314,1.218709,0.920028,1.223222,,0.780567,0.784012,0.863587,1.068301,1.611618,0.887522,2.39987,1.028491,1.109805,1.321314,0.979096,0.791104,1.196469,1.0,0.949057,0.845148,0.888054,1.088668,False,False,1084468.4868,0.981867,0.002053,0.01608,569.3222,1072968.0091,0.54445,15274.1448,1357222.8547,1249.7482,40892.3007,57826.8225,57826.8225,38347.4107,3945.6058,1332612.5452,1354437.1147,1099486.3859,2459.0456,2785.74,680.426,40093.205,21824.5695,7346.066,full_run_0435,ok
1.091063,1.216471,0.987389,1.056633,1.178263,,0.916793,0.94097,1.369484,1.420056,1.3707,1.789934,1.008991,1.447105,1.114014,1.565258,1.347297,1.038972,1.469817,2.0,1.133425,0.814515,1.529634,0.929176,False,False,1052649.1226,0.986183,0.002353,0.011464,885.4341,1034512.0596,0.433896,12024.8154,1841903.708,1564.084,46098.9895,53875.8802,53875.8802,13988.1155,6642.5349,1816453.4795,1837568.8254,1064637.8605,3013.7346,4334.8826,678.6499,42147.4918,21115.3459,9598.0154,full_run_0436,ok
