record_index,system,component,supplier,role_hint,action,detail
95,Ens. Palette optimisée,inox,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
95,Ens. Palette optimisée,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
95,Ens. Palette optimisée,inox,Aubert & Duval,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
95,Ens. Palette optimisée,inox,JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
95,Ens. Palette optimisée,inox,JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
95,Ens. Palette optimisée,inox,JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
95,Ens. Palette optimisée,inox,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
95,Ens. Palette optimisée,inox,Saarstahl,tier4_raw_material,resolve_multiple_primary,kept Saarstahl as baseline primary; 1 suppliers retained as alternatives
95,Ens. Palette optimisée,inox,Senior Aerospace Thailand,tier1,resolve_multiple_primary,kept Senior Aerospace Thailand as baseline primary; 3 suppliers retained as alternatives
96,Ensemble porte,inox,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
96,Ensemble porte,inox,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
96,Ensemble porte,inox,,,normalize_transport,"mine_to_refinery: ['Bateau', 'Camion'] -> ['ship', 'truck']"
96,Ensemble porte,inox,Saarstahl,tier4_raw_material,clean_supplier,source/site normalization
96,Ensemble porte,inox,Arcelor Mittal,material,clean_supplier,name_normalized:Arcelor Mittal->ArcelorMittal
96,Ensemble porte,inox,Krupp,tier3_first_transformation,clean_supplier,source/site normalization
96,Ensemble porte,inox,China Baowu,material,clean_supplier,name_normalized:China Baowu->China Baowu / Baosteel
96,Ensemble porte,inox,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
96,Ensemble porte,inox,Nucor Corp,tier4_raw_material,clean_supplier,source/site normalization
96,Ensemble porte,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
96,Ensemble porte,inox,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
96,Ensemble porte,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
96,Ensemble porte,inox,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
96,Ensemble porte,inox,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
96,Ensemble porte,inox,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
96,Ensemble porte,inox,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
96,Ensemble porte,inox,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
96,Ensemble porte,inox,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
96,Ensemble porte,inox,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
96,Ensemble porte,inox,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
96,Ensemble porte,inox,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
96,Ensemble porte,inox,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
96,Ensemble porte,inox,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
96,Ensemble porte,inox,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
96,Ensemble porte,inox,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
96,Ensemble porte,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
96,Ensemble porte,inox,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
96,Ensemble porte,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
96,Ensemble porte,inox,Aubert & Duval,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
96,Ensemble porte,inox,JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
96,Ensemble porte,inox,JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
96,Ensemble porte,inox,JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
96,Ensemble porte,inox,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
96,Ensemble porte,inox,Saarstahl,tier4_raw_material,resolve_multiple_primary,kept Saarstahl as baseline primary; 1 suppliers retained as alternatives
96,Ensemble porte,inox,Senior Aerospace Thailand,tier1,resolve_multiple_primary,kept Senior Aerospace Thailand as baseline primary; 3 suppliers retained as alternatives
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,,,normalize_transport,"from_supplier_to_safran: ['Bateau', 'Camion'] -> ['ship', 'truck']"
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,BASF,tier4_raw_material,clean_supplier,source/site normalization
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Krohne,tier2_second_transformation,clean_supplier,source/site normalization
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Bayer,tier4_raw_material,clean_supplier,source/site normalization
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Ensinger,tier2_second_transformation,clean_supplier,source/site normalization
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,BASF,tier4_raw_material,clean_supplier,source/site normalization
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Toray,tier3_first_transformation,clean_supplier,name_normalized:Toray->Toray Industries
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Baulé - Exsto polymère,tier3_first_transformation,clean_supplier,name_normalized:Baulé - Exsto polymère->EXSTO / Baule-Exsto Polymere
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
97,Ens. Structure fauteuil,GLO: moulage par injection plastique,BASF,tier4_raw_material,dedupe_supplier,merged duplicate supplier/site/role entry
98,Ens. Tablette cocktail,inox,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
98,Ens. Tablette cocktail,inox,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
98,Ens. Tablette cocktail,inox,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
98,Ens. Tablette cocktail,inox,Saarstahl,tier4_raw_material,clean_supplier,source/site normalization
98,Ens. Tablette cocktail,inox,Arcelor Mittal,material,clean_supplier,name_normalized:Arcelor Mittal->ArcelorMittal
98,Ens. Tablette cocktail,inox,Krupp,tier3_first_transformation,clean_supplier,source/site normalization
98,Ens. Tablette cocktail,inox,China Baowu,material,clean_supplier,name_normalized:China Baowu->China Baowu / Baosteel
98,Ens. Tablette cocktail,inox,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
98,Ens. Tablette cocktail,inox,Nucor Corp,tier4_raw_material,clean_supplier,source/site normalization
98,Ens. Tablette cocktail,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
98,Ens. Tablette cocktail,inox,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
98,Ens. Tablette cocktail,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
98,Ens. Tablette cocktail,inox,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
98,Ens. Tablette cocktail,inox,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
98,Ens. Tablette cocktail,inox,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
98,Ens. Tablette cocktail,inox,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
98,Ens. Tablette cocktail,inox,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
98,Ens. Tablette cocktail,inox,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
98,Ens. Tablette cocktail,inox,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
98,Ens. Tablette cocktail,inox,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
98,Ens. Tablette cocktail,inox,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
98,Ens. Tablette cocktail,inox,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
98,Ens. Tablette cocktail,inox,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
98,Ens. Tablette cocktail,inox,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
98,Ens. Tablette cocktail,inox,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
98,Ens. Tablette cocktail,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
98,Ens. Tablette cocktail,inox,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
98,Ens. Tablette cocktail,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
98,Ens. Tablette cocktail,inox,Aubert & Duval,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
98,Ens. Tablette cocktail,inox,JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
98,Ens. Tablette cocktail,inox,JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
98,Ens. Tablette cocktail,inox,JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
98,Ens. Tablette cocktail,inox,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
98,Ens. Tablette cocktail,inox,Saarstahl,tier4_raw_material,resolve_multiple_primary,kept Saarstahl as baseline primary; 1 suppliers retained as alternatives
98,Ens. Tablette cocktail,inox,Senior Aerospace Thailand,tier1,resolve_multiple_primary,kept Senior Aerospace Thailand as baseline primary; 3 suppliers retained as alternatives
99,Ens. Tablette repas,inox,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
99,Ens. Tablette repas,inox,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
99,Ens. Tablette repas,inox,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
99,Ens. Tablette repas,inox,Saarstahl,tier4_raw_material,clean_supplier,source/site normalization
99,Ens. Tablette repas,inox,Arcelor Mittal,material,clean_supplier,name_normalized:Arcelor Mittal->ArcelorMittal
99,Ens. Tablette repas,inox,Krupp,tier3_first_transformation,clean_supplier,source/site normalization
99,Ens. Tablette repas,inox,China Baowu,material,clean_supplier,name_normalized:China Baowu->China Baowu / Baosteel
99,Ens. Tablette repas,inox,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
99,Ens. Tablette repas,inox,Nucor Corp,tier4_raw_material,clean_supplier,source/site normalization
99,Ens. Tablette repas,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
99,Ens. Tablette repas,inox,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
99,Ens. Tablette repas,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
99,Ens. Tablette repas,inox,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
99,Ens. Tablette repas,inox,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
99,Ens. Tablette repas,inox,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
99,Ens. Tablette repas,inox,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
99,Ens. Tablette repas,inox,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
99,Ens. Tablette repas,inox,Figeac Aéro,tier1,clean_supplier,name_normalized:Figeac Aéro->Figeac Aero
99,Ens. Tablette repas,inox,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
99,Ens. Tablette repas,inox,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
99,Ens. Tablette repas,inox,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
99,Ens. Tablette repas,inox,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
99,Ens. Tablette repas,inox,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
99,Ens. Tablette repas,inox,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
99,Ens. Tablette repas,inox,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
99,Ens. Tablette repas,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
99,Ens. Tablette repas,inox,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
99,Ens. Tablette repas,inox,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
99,Ens. Tablette repas,inox,Aubert & Duval,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
99,Ens. Tablette repas,inox,JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
99,Ens. Tablette repas,inox,JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
99,Ens. Tablette repas,inox,JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
99,Ens. Tablette repas,inox,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
99,Ens. Tablette repas,inox,Saarstahl,tier4_raw_material,resolve_multiple_primary,kept Saarstahl as baseline primary; 1 suppliers retained as alternatives
99,Ens. Tablette repas,inox,Senior Aerospace Thailand,tier1,resolve_multiple_primary,kept Senior Aerospace Thailand as baseline primary; 3 suppliers retained as alternatives
100,Ens. Têtière,inox,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
100,Ens. Têtière,inox,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
100,Ens. Têtière,inox,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
100,Ens. Têtière,inox,Saarstahl,tier4_raw_material,clean_supplier,source/site normalization
100,Ens. Têtière,inox,Arcelor Mittal,material,clean_supplier,name_normalized:Arcelor Mittal->ArcelorMittal
100,Ens. Têtière,inox,Krupp,tier3_first_transformation,clean_supplier,source/site normalization
100,Ens. Têtière,inox,China Baowu,material,clean_supplier,name_normalized:China Baowu->China Baowu / Baosteel
100,Ens. Têtière,inox,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
100,Ens. Têtière,inox,Nucor Corp,tier4_raw_material,clean_supplier,source/site normalization
100,Ens. Têtière,inox,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
100,Ens. Têtière,inox,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
