case_id,case_input,case_output_dir,guard::backlog_days,guard::max_daily_backlog_qty,guard::min_daily_service_rate,guard::raw_material_max_safety_floor_gap_qty,guard::raw_material_max_target_gap_qty,guard::raw_material_safety_floor_breach_days,guard::raw_material_safety_floor_breach_pairs,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_production,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::inventory_cost,kpi::inventory_holding_cost_node_count,kpi::inventory_holding_cost_node_max,kpi::inventory_holding_cost_proxy_total,kpi::line_adherence,kpi::line_nervousness,kpi::material_delay_days,kpi::material_delay_days_total,kpi::material_delayed_order_count,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::product_availability,kpi::production_replanning_count,kpi::raw_material_stockout_days,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_open_order_qty,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_production_cost,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter_group,parameter_key,parameter_label,safe_direction,status
supplier_lead_time_node_SDC-VD0508918A_2_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0508918A_2_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0508918A_2_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,142.0,8.0,666898856.3624,0.12953,0.074017,0.3,0.241717,0.088196,0.166539,0.0,617855711.4898,1.0,8133631.749,31.0,146744856.2857,257235189.969092,0.998957145,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,889353561.0667,62793197.8472,25762139.9999,0.0,0.0,0.0,305424647.9729,754600.0,714093146.348,551519421.076,551519421.076,2088961390.8191,54794757.5543,8133631.749,23238947.8543,4647789.5709,28777036.2297,68338188.0,0.0,106327600.0,18837959.3542,15178202.2634,25762139.9999,825472492.0667,1778792.7333,5538088.3754,0.0,10457526.5344,0.0,2.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0508918A,Delai fournisseur SDC-VD0508918A,higher_is_riskier,ok
supplier_reliability_node_SDC-VD0508918A_0_95,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_0_95\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_0_95\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,665016255.4401,0.127176,0.072672,0.3,0.246017,0.090624,0.163512,0.0,620316093.7723,1.0,7773918.2549,31.0,141321761.021126,245811952.722461,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888740697.9062,61127353.3086,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711801796.6306,546306359.3585,546306359.3585,2085205712.3942,53270139.5666,7773918.2549,22211195.0141,4442239.0028,27750788.9942,68338188.0,0.0,106327600.0,18338205.9926,15038358.3219,25762139.9999,823722896.9062,865860.7018,5539593.9801,185000.0,9995037.7563,0.0,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0508918A_0_97,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_0_97\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_0_97\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664429030.3652,0.127129,0.072645,0.3,0.246109,0.090666,0.163452,0.0,619765164.8522,1.0,7775891.1686,31.0,141306335.388795,245871825.469148,0.998857671,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,14.0,888557211.3121,61165376.7355,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711717499.7105,546592062.4384,546592062.4384,2085389390.4191,53326648.6455,7775891.1686,22216831.9102,4443366.382,27762439.6324,68338188.0,0.0,106327600.0,18349613.0207,15053324.0825,25762139.9999,824080042.3121,827664.2612,5545607.7222,111000.0,9997574.3596,0.0,0.97,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0508918A_0_99,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_0_99\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_0_99\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664381814.1409,0.127081,0.072617,0.3,0.246271,0.090642,0.163389,0.0,620178154.0266,1.0,7770978.8151,31.0,141314534.119823,245722161.095454,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888603919.7893,61150030.2589,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711648888.8849,546153451.6128,546153451.6128,2084392777.8386,53329558.6744,7770978.8151,22202796.6147,4440559.3229,27745539.8106,68338188.0,0.0,106327600.0,18345009.0777,15059481.3706,25762139.9999,823722850.7893,791011.1111,5542743.1959,33300.0,9991258.4766,0.0,0.99,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0508918A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0508918A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A,lower_is_riskier,ok
combined_capacity_delay_SDC-VD0508918A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_capacity_delay_SDC-VD0508918A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_capacity_delay_SDC-VD0508918A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,143.0,8.0,664077184.6867,0.127416,0.072809,0.3,0.246046,0.089907,0.163821,0.0,616050725.6236,1.0,7848606.3045,31.0,142603440.787043,248188142.69962,0.998927113,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,13.0,888658576.693,61598079.7048,25762139.9999,0.0,0.0,0.0,304053431.9729,754600.0,712033160.4819,550520651.2099,550520651.2099,2085425209.8737,54660250.7241,7848606.3045,22424589.4414,4484917.8883,27962678.9024,68338188.0,0.0,106327600.0,18479423.9114,15155976.891,25762139.9999,824622507.693,1385558.6,5538089.461,0.0,10091065.2486,0.0,1.0,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0508918A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0508918A,scenario,ok
combined_stock_reliability_SDC-VD0508918A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_stock_reliability_SDC-VD0508918A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_stock_reliability_SDC-VD0508918A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664899988.8011,0.126983,0.072561,0.3,0.246539,0.090654,0.163263,0.0,619807461.0737,1.0,7757372.045,31.0,140900022.153472,245342641.478739,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888483878.4711,61090083.904,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,712006867.932,546731430.6599,546731430.6599,2086719149.8777,53336343.3035,7757372.045,22163920.1285,4432784.0257,27701973.2498,68338188.0,0.0,106327600.0,18327025.1712,15061085.483,25762139.9999,823871709.4711,827664.2612,5538053.1213,111000.0,9973764.0578,0.0,1.0,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0508918A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0508918A,scenario,ok
supplier_stock_node_SDC-VD0960508A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664474289.4203,0.127066,0.072609,0.3,0.246276,0.090678,0.163371,0.0,620106739.5996,1.0,7766971.3103,31.0,141363288.95315,245596304.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61125292.193,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2084085077.7581,53327515.4047,7766971.3103,22191346.6007,4438269.3201,27734042.1545,68338188.0,0.0,106327600.0,18337587.6579,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9986105.9703,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD0960508A,Stock fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0960508A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664479289.4203,0.127081,0.072618,0.3,0.246244,0.090666,0.16339,0.0,620111739.5996,1.0,7768880.9978,31.0,141363288.95315,245656929.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61133086.8359,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083960077.7581,53327515.4047,7768880.9978,22196802.8507,4439360.5701,27739498.4045,68338188.0,0.0,106327600.0,18339926.0508,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9988561.2828,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0960508A,Stock fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0960508A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664484289.4203,0.127096,0.072627,0.3,0.246213,0.090654,0.16341,0.0,620116739.5996,1.0,7770790.6853,31.0,141363288.95315,245717554.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61140881.4787,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083835077.7581,53327515.4047,7770790.6853,22202259.1007,4440451.8201,27744954.6545,68338188.0,0.0,106327600.0,18342264.4436,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9991016.5953,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0960508A,Stock fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0960508A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0960508A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0960508A,Stock fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0960508A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Capacite fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0960508A_0_6,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_6\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_6\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Capacite fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0960508A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Capacite fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0960508A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.9,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Capacite fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0960508A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0960508A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Capacite fournisseur SDC-VD0960508A,lower_is_riskier,ok
supplier_lead_time_node_SDC-VD0960508A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Delai fournisseur SDC-VD0960508A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0960508A_1_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_1_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_1_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664488569.7154,0.127109,0.072634,0.3,0.246186,0.090645,0.163426,0.0,620120713.9585,1.0,7772425.4904,31.0,141363288.95315,245769452.757004,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61147554.153,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711624956.5107,546129476.5036,546129476.5036,2089302526.647,53301617.9688,7772425.4904,22206929.9727,4441385.9945,27749625.5264,68338188.0,0.0,106327600.0,18344266.2459,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993118.4877,0.0,1.25,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Delai fournisseur SDC-VD0960508A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0960508A_1_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_1_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_1_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664488044.25,0.127108,0.072633,0.3,0.246189,0.090646,0.163424,0.0,620120030.1979,1.0,7772224.7955,31.0,141363288.95315,245763081.489003,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61146734.9899,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711624272.75,546128764.2529,546128764.2529,2094890345.9062,53284353.0115,7772224.7955,22206356.5586,4441271.3117,27749052.1123,68338188.0,0.0,106327600.0,18344020.497,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9992860.4514,0.0,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Delai fournisseur SDC-VD0960508A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0960508A_2_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_2_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0960508A_2_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664490629.6381,0.127116,0.072637,0.3,0.246173,0.09064,0.163434,0.0,620122765.2406,1.0,7773212.2522,31.0,141363288.95315,245794429.320052,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61150765.4254,25762139.9999,0.0,0.0,0.0,303599693.3062,754600.0,711627007.7927,546128408.1275,546128408.1275,2105968762.2025,53275720.5329,7773212.2522,22209177.8634,4441835.5727,27751873.4171,68338188.0,0.0,106327600.0,18345229.6276,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9994130.0385,0.0,2.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Delai fournisseur SDC-VD0960508A,higher_is_riskier,ok
