day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,opening_open_order_transport_cost_day,external_procurement_transport_cost_day,operational_transport_cost_day,purchase_cost_day,opening_open_order_purchase_cost_day,external_procurement_purchase_cost_day,operational_purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
1157,20152.1429,20152.1429,0.0,95949.9199,14400.0,110224.6283,2120057853.5128,91294.2868,117378.3687,52168.1639,260840.8193,4205.768,0.0,1000.0,4205.768,2248.6749,0.0,7065.5,2248.6749,25000.0,5846.4,0.0,0.0,0.0,0.0,0.0
1158,15352.0,15352.0,0.0,58933.9141,14400.0,125027.4855,2120038890.9139,91297.1775,117382.0854,52169.8157,260849.0786,1400.8421,0.0,0.0,1400.8421,8226.7249,0.0,0.0,8226.7249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1159,15352.0,15352.0,0.0,143803.9141,14400.0,103477.7712,2120111257.0292,91346.68,117445.7315,52198.1029,260990.5143,664.8103,0.0,1000.0,664.8103,7969.0749,0.0,7065.5,7969.0749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,15352.0,15352.0,0.0,126756.1684,14400.0,115657.7712,2120164440.3989,91388.9437,117500.0705,52222.2536,261111.2678,976.7153,0.0,0.0,976.7153,6860.6749,0.0,0.0,6860.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1161,15352.0,15352.0,0.0,172179.9396,14400.0,106395.7712,2120277356.5398,91451.0397,117579.9082,52257.737,261288.685,2243.1078,0.0,1000.0,2243.1078,28133.9749,0.0,7065.5,28133.9749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1162,15352.0,15352.0,0.0,160629.0314,14400.0,125941.7712,2120329220.7724,91512.4279,117658.8359,52292.816,261464.0798,2244.6811,0.0,0.0,2244.6811,37242.6749,0.0,0.0,37242.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,15352.0,15352.0,0.0,139948.7143,14400.0,124985.7712,2120386405.688,91582.8007,117749.3152,52333.029,261665.1448,2245.6474,0.0,1000.0,2245.6474,7690.4749,0.0,7065.5,7690.4749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1164,15352.0,15352.0,0.0,154093.7398,14400.0,104931.7712,2120457836.6291,91667.2761,117857.9264,52381.3006,261906.503,2246.7114,0.0,1000.0,2246.7114,4980.7749,0.0,7065.5,4980.7749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,15738.0,15738.0,0.0,166001.0314,14400.0,147677.6283,2120528887.0046,91740.8901,117952.573,52423.3658,262116.8289,4716.1244,0.0,233.856,4716.1244,8226.7249,0.0,116.928,8226.7249,5846.4,25000.0,0.0,0.0,0.0,0.0,0.0
1166,15738.0,15738.0,0.0,153168.6597,14400.0,112097.4855,2120597640.1513,91812.8006,118045.0294,52464.4575,262322.2875,4338.7059,0.0,1467.712,4338.7059,3614.7249,0.0,7299.356,3614.7249,36692.8,0.0,0.0,0.0,0.0,0.0,0.0
1167,15738.0,15738.0,0.0,209340.288,14400.0,115427.9141,2120739233.4978,91935.6868,118203.0259,52534.6782,262673.3909,2220.3465,0.0,701.568,2220.3465,6860.6749,0.0,350.784,6860.6749,17539.2,25000.0,0.0,0.0,0.0,0.0,0.0
1168,15738.0,15738.0,0.0,136483.0,14400.0,100039.0569,2120823312.4134,91997.5386,118282.5496,52570.022,262850.1102,3152.9016,0.0,1935.424,3152.9016,3870.9249,0.0,7533.212,3870.9249,48385.6,25000.0,0.0,0.0,0.0,0.0,0.0
1169,15738.0,15738.0,0.0,143245.7712,122200.0,325367.7712,2111902921.3203,90545.8254,116416.0612,51740.4716,258702.3582,3366.7394,0.0,935.424,3366.7394,56063.1749,0.0,467.712,56063.1749,23385.6,5846.4,0.0,0.0,0.0,0.0,0.0
1170,15738.0,15738.0,0.0,168772.3426,0.0,155368.0,2112049479.4629,90633.7602,116529.1203,51790.7201,258953.6006,3361.9325,0.0,1467.712,3361.9325,2732.1,0.0,7299.356,2732.1,36692.8,36692.8,0.0,0.0,0.0,0.0,0.0
1171,15738.0,15738.0,0.0,128829.7968,14400.0,180507.7712,2112070355.6609,90694.9241,116607.7595,51825.6709,259128.3545,3370.2762,0.0,0.0,3370.2762,6068.2249,0.0,0.0,6068.2249,0.0,17539.2,0.0,0.0,0.0,0.0,0.0
1172,16263.2857,16263.2857,0.0,158702.7968,14400.0,119996.6283,2112163853.1161,90770.9817,116705.5479,51869.1324,259345.662,6746.3049,0.0,1000.0,6746.3049,1169.4249,0.0,7065.5,1169.4249,25000.0,48385.6,0.0,0.0,0.0,0.0,0.0
1173,16263.2857,16263.2857,0.0,143304.1684,14400.0,145946.4855,2112196003.0858,90837.056,116790.5005,51906.8891,259534.4457,3252.3311,0.0,0.0,3252.3311,6324.4249,0.0,0.0,6324.4249,0.0,23385.6,0.0,0.0,0.0,0.0,0.0
1174,16263.2857,16263.2857,0.0,187685.2857,14400.0,107430.4855,2112339358.3728,90918.1628,116894.7807,51953.2359,259766.1794,2178.1432,0.0,1000.0,2178.1432,6346.8249,0.0,7065.5,6346.8249,25000.0,36692.8,0.0,0.0,0.0,0.0,0.0
1175,16263.2857,16263.2857,0.0,306993.3798,14400.0,117476.4855,2112545328.9539,91089.0517,117114.495,52050.8867,260254.4333,2179.338,0.0,0.0,2179.338,6068.2249,0.0,0.0,6068.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,16263.2857,16263.2857,0.0,211542.194,14400.0,89842.6283,2112698527.2063,91202.4853,117260.3382,52115.7059,260578.5293,2503.2192,0.0,1000.0,2503.2192,1169.4249,0.0,7065.5,1169.4249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1177,16263.2857,16263.2857,0.0,200210.6283,14400.0,124665.0569,2112785618.4645,91302.6195,117389.0822,52172.9254,260864.6272,3092.2106,0.0,0.0,3092.2106,6611.2249,0.0,0.0,6611.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,16263.2857,16263.2857,0.0,133832.7398,14400.0,126967.3426,2112829074.5485,91352.0863,117452.6823,52201.1921,261005.9607,3356.9221,0.0,1000.0,3356.9221,5781.4249,0.0,7065.5,5781.4249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1179,16805.4286,16805.4286,0.0,179049.5226,14400.0,110143.4855,2112909074.1295,91439.486,117565.0534,52251.1348,261255.6742,4489.4966,0.0,1000.0,4489.4966,2535.4749,0.0,7065.5,2535.4749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,16805.4286,16805.4286,0.0,90306.5366,14400.0,140685.6284,2112899788.5817,91453.1645,117582.6401,52258.9511,261294.7557,3547.8904,0.0,0.0,3547.8904,7434.2749,0.0,0.0,7434.2749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1181,16805.4286,16805.4286,0.0,103528.9141,14400.0,103196.6283,2112911215.4113,91485.7272,117624.5064,52277.5584,261387.792,3441.2,0.0,1000.0,3441.2,3078.4749,0.0,7065.5,3078.4749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,16805.4286,16805.4286,0.0,158693.2857,14400.0,133051.6283,2112983752.6126,91549.9281,117707.0505,52314.2446,261571.2232,3440.0425,0.0,233.856,3440.0425,7147.4749,0.0,116.928,7147.4749,5846.4,25000.0,0.0,0.0,0.0,0.0,0.0
1183,16805.4286,16805.4286,0.0,111533.7398,14400.0,103051.6283,2113039130.268,91593.8859,117763.5676,52339.3634,261696.817,3439.8331,0.0,1467.712,3439.8331,2248.6749,0.0,7299.356,2248.6749,36692.8,25000.0,0.0,0.0,0.0,0.0,0.0
1184,16805.4286,16805.4286,0.0,98523.4541,14400.0,158051.6283,2113026497.6377,91622.9803,117800.9747,52355.9887,261779.9437,3440.1824,0.0,701.568,3440.1824,10680.2249,0.0,350.784,10680.2249,17539.2,0.0,0.0,0.0,0.0,0.0,0.0
1185,16805.4286,16805.4286,0.0,117930.3484,14400.0,138050.6283,2113058271.9017,91656.8317,117844.4979,52375.3324,261876.662,3440.1119,0.0,1935.424,3440.1119,8513.5249,0.0,7533.212,8513.5249,48385.6,25000.0,0.0,0.0,0.0,0.0,0.0
1186,13732.8571,13732.8571,0.0,106921.4599,14400.0,100897.3426,2113089309.5343,91704.0553,117905.2139,52402.3173,262011.5865,2425.6772,0.0,1935.424,2425.6772,4157.7249,0.0,7533.212,4157.7249,48385.6,5846.4,0.0,0.0,0.0,0.0,0.0
1187,13732.8571,13732.8571,0.0,78342.3426,0.0,78782.2857,2113164576.5341,91731.7357,117940.8031,52418.1347,262090.6734,1864.6549,0.0,467.712,1864.6549,1366.05,0.0,233.856,1366.05,11692.8,36692.8,0.0,0.0,0.0,0.0,0.0
1188,13732.8571,13732.8571,0.0,235626.4913,0.0,44244.2857,2113382643.0825,91776.5466,117998.4171,52443.7409,262218.7046,1339.9055,0.0,0.0,1339.9055,4612.0,0.0,0.0,4612.0,0.0,17539.2,0.0,0.0,0.0,0.0,0.0
1189,13732.8571,13732.8571,0.0,136195.8827,0.0,23970.2857,2113543819.4223,91851.8301,118095.2102,52486.7601,262433.8004,1332.2945,0.0,0.0,1332.2945,2445.3,0.0,0.0,2445.3,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
1190,13732.8571,13732.8571,0.0,138177.597,0.0,23833.2857,2113706977.4765,91920.226,118183.1478,52525.8435,262629.2173,1328.5243,0.0,0.0,1328.5243,2445.3,0.0,0.0,2445.3,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
1191,13732.8571,13732.8571,0.0,73086.4855,0.0,34482.5714,2113762657.3334,91958.2732,118232.0655,52547.5847,262737.9234,2119.6582,0.0,0.0,2119.6582,3811.35,0.0,0.0,3811.35,0.0,11692.8,0.0,0.0,0.0,0.0,0.0
1192,13732.8571,13732.8571,0.0,84257.4541,0.0,43334.2857,2113808918.6447,91989.2899,118271.9442,52565.3085,262826.5426,2779.2526,0.0,0.0,2779.2526,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,12238.4286,12238.4286,0.0,93032.2857,0.0,42364.2857,2113861374.2161,92018.7206,118309.7836,52582.1261,262910.6303,3020.4062,0.0,0.0,3020.4062,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,12238.4286,12238.4286,0.0,149747.5714,14400.0,64166.6283,2113912204.7031,92009.2153,118297.5625,52576.6944,262883.4722,2514.1054,0.0,0.0,2514.1054,6860.6749,0.0,0.0,6860.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,12238.4286,12238.4286,0.0,58456.1428,107800.0,30209734.8571,2074991765.0947,90500.7306,116358.0822,51714.7032,258573.516,1487.4135,0.0,1000.0,1487.4135,88544.95,0.0,7065.5,88544.95,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,12238.4286,12238.4286,0.0,58647.2857,500000.0,84688.8571,2075522729.0947,90865.7675,116827.4154,51923.2957,259616.4787,1485.879,0.0,0.0,1485.879,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,12238.4286,12238.4286,0.0,28780.1742,500000.0,93358.8571,2076020110.9832,91223.1887,117286.9569,52127.5364,260637.6821,2001.6151,0.0,0.0,2001.6151,4890.6,0.0,0.0,4890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,12238.4286,12238.4286,0.0,64258.597,500000.0,90109.8571,2076546220.2944,91577.178,117742.0859,52329.816,261649.0799,2564.3323,0.0,0.0,2564.3323,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,12238.4286,12238.4286,0.0,29869.4286,500000.0,93144.8571,2077059904.4373,91921.7288,118185.0799,52526.7022,262633.5108,2679.0656,0.0,0.0,2679.0656,2158.5,0.0,0.0,2158.5,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1200,13031.1429,13031.1429,0.0,49848.0,514400.0,196952.3426,2077437472.9243,92202.7883,118546.4421,52687.3076,263436.5381,15029.9495,0.0,0.0,15029.9495,6060.0249,0.0,0.0,6060.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,13031.1429,13031.1429,0.0,78813.8571,514400.0,155741.914,2077870264.697,92532.6772,118970.585,52875.8155,264379.0777,3777.2368,0.0,0.0,3777.2368,5781.4249,0.0,0.0,5781.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,13031.1429,13031.1429,0.0,75845.2857,214400.0,131382.9141,2078037173.8983,92664.1088,119139.5685,52950.9193,264754.5966,2474.4942,0.0,1000.0,2474.4942,9056.5249,0.0,7065.5,9056.5249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,13031.1429,13031.1429,0.0,175619.7456,14400.0,106328.9141,2078130744.5595,92733.1301,119228.3102,52990.3601,264951.8003,2475.4917,0.0,1000.0,2475.4917,4693.9749,0.0,7065.5,4693.9749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,13031.1429,13031.1429,0.0,29257.9396,14400.0,116327.9141,2078057954.4147,92720.7986,119212.4553,52983.3135,264916.5674,2475.3901,0.0,0.0,2475.3901,4702.1749,0.0,0.0,4702.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,13031.1429,13031.1429,0.0,97827.0313,14400.0,111328.9141,2078073732.3616,92742.1081,119239.8533,52995.4903,264977.4517,2475.5611,0.0,1000.0,2475.5611,6060.0249,0.0,7065.5,6060.0249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,13031.1429,13031.1429,0.0,101339.6225,14400.0,126472.9141,2078092923.8997,92777.0462,119284.7737,53015.455,265077.2748,2476.9045,0.0,0.0,2476.9045,7403.6749,0.0,0.0,7403.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1207,8833.4286,8833.4286,0.0,101387.1742,14400.0,88341.7712,2078154491.8466,92825.6643,119347.2827,53043.2367,265216.1837,663.4771,0.0,1000.0,663.4771,3614.7249,0.0,7065.5,3614.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1208,8833.4286,8833.4286,0.0,76938.6225,14400.0,113342.7712,2078141610.2419,92861.6717,119393.5778,53063.8124,265319.0619,663.6417,0.0,0.0,663.6417,7434.2749,0.0,0.0,7434.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,8833.4286,8833.4286,0.0,101887.1742,14400.0,113295.7712,2078178679.1888,92898.9608,119441.521,53085.1205,265425.6023,662.3539,0.0,1000.0,662.3539,6860.6749,0.0,7065.5,6860.6749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1210,8833.4286,8833.4286,0.0,86300.2056,14400.0,113204.7712,2078206006.1671,92950.4928,119507.7765,53114.5673,265572.8367,659.8468,0.0,1233.856,659.8468,7147.4749,0.0,7182.428,7147.4749,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
1211,8833.4286,8833.4286,0.0,107655.0314,14400.0,104447.7712,2078268351.9711,93014.1573,119589.6308,53150.947,265754.7352,137.2394,0.0,467.712,137.2394,8769.7249,0.0,233.856,8769.7249,11692.8,25000.0,0.0,0.0,0.0,0.0,0.0
1212,8833.4286,8833.4286,0.0,78873.7398,14400.0,73620.7712,2078307652.4837,93057.102,119644.8454,53175.4868,265877.4342,110.3535,0.0,1701.568,110.3535,3327.9249,0.0,7416.284,3327.9249,42539.2,0.0,0.0,0.0,0.0,0.0,0.0
1213,8833.4286,8833.4286,0.0,108960.0627,14400.0,106685.7712,2078368973.3191,93109.0033,119711.5757,53205.1448,266025.7238,537.1329,0.0,935.424,537.1329,8800.3249,0.0,467.712,8800.3249,23385.6,25000.0,0.0,0.0,0.0,0.0,0.0
1214,4270.8571,4270.8571,0.0,84925.9594,0.0,11908.0,2078471561.8213,93163.8901,119782.1444,53236.5086,266182.5431,221.6989,0.0,1701.568,221.6989,1079.25,0.0,7416.284,1079.25,42539.2,30846.4,0.0,0.0,0.0,0.0,0.0
1215,4270.8571,4270.8571,0.0,72014.5738,0.0,13932.0,2078539306.338,93207.3993,119838.0848,53261.371,266306.8552,108.3503,0.0,233.856,108.3503,2445.3,0.0,116.928,2445.3,5846.4,11692.8,0.0,0.0,0.0,0.0,0.0
1216,4270.8571,4270.8571,0.0,76876.0314,0.0,38978.0,2078648602.7122,93260.5661,119906.4421,53291.7521,266458.7603,109.7562,0.0,0.0,109.7562,5978.05,0.0,0.0,5978.05,0.0,42539.2,0.0,0.0,0.0,0.0,0.0
1217,4270.8571,4270.8571,0.0,113874.7398,0.0,8886.0,2078781592.1949,93320.4283,119983.4078,53325.959,266629.7951,107.015,0.0,0.0,107.015,1079.25,0.0,0.0,1079.25,0.0,23385.6,0.0,0.0,0.0,0.0,0.0
1218,4270.8571,4270.8571,0.0,63842.0,0.0,13704.0,2078883702.5377,93375.2332,120053.8713,53357.2761,266786.3806,102.0758,0.0,0.0,102.0758,2445.3,0.0,0.0,2445.3,0.0,42539.2,0.0,0.0,0.0,0.0,0.0
1219,4270.8571,4270.8571,0.0,93888.0,0.0,13429.0,2078979166.0806,93421.5451,120113.4152,53383.7401,266918.7004,94.5078,0.0,0.0,94.5078,2445.3,0.0,0.0,2445.3,0.0,5846.4,0.0,0.0,0.0,0.0,0.0
1220,4270.8571,4270.8571,0.0,68842.0,0.0,18384.0,2079043737.2234,93462.723,120166.3581,53407.2703,267036.3514,93.3417,0.0,0.0,93.3417,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,4472.5714,4472.5714,0.0,88660.0,0.0,13339.0,2079127924.652,93504.0848,120219.5375,53430.9056,267154.5279,92.031,0.0,0.0,92.031,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,4472.5714,4472.5714,0.0,88750.0,0.0,13337.0,2079212202.0806,93545.9811,120273.4043,53454.8464,267274.2318,91.9788,0.0,0.0,91.9788,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,4472.5714,4472.5714,0.0,78705.0,0.0,18337.0,2079286434.5091,93587.4299,120326.6956,53478.5314,267392.657,92.0482,0.0,0.0,92.0482,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,4472.5714,4472.5714,0.0,98750.0,0.0,18337.0,2079380711.9377,93629.3279,120380.5644,53502.4731,267512.3654,92.0482,0.0,0.0,92.0482,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,4472.5714,4472.5714,0.0,18883.0,0.0,8337.0,2079395122.3663,93629.5084,120380.7965,53502.5762,267512.8812,91.9065,0.0,0.0,91.9065,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,4472.5714,4472.5714,0.0,8793.0,0.0,18337.0,2079399442.7949,93629.2078,120380.41,53502.4044,267512.0222,92.0454,0.0,0.0,92.0454,3811.35,0.0,0.0,3811.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,4472.5714,4472.5714,0.0,48791.0,0.0,8489.0,2079443609.2234,93630.2005,120381.6864,53502.9717,267514.8587,113.0558,0.0,0.0,113.0558,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,11499.1429,11499.1429,0.0,118655.0,14400.0,105568.6284,2079417040.4247,93558.9659,120290.0991,53462.2663,267311.3313,12903.6832,0.0,0.0,12903.6832,2248.6749,0.0,0.0,2248.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,11499.1429,11499.1429,0.0,18701.0,0.0,77435.8571,2079360189.4247,93514.3206,120232.6979,53436.7546,267183.7731,3558.9368,0.0,0.0,3558.9368,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,11499.1429,11499.1429,0.0,9051.0,14400.0,68236.6283,2079266347.626,93489.7912,120201.1601,53422.7378,267113.689,2077.6431,0.0,0.0,2077.6431,7690.4749,0.0,0.0,7690.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,11499.1429,11499.1429,0.0,30105746.8885,14400.0,73181.6283,2109269302.7158,93546.7791,120274.4303,53455.3024,267276.5118,2078.8195,0.0,1000.0,2078.8195,8513.5249,0.0,7065.5,8513.5249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,11499.1429,11499.1429,0.0,72656.4797,14400.0,43225.6283,2109264167.3967,93566.8398,120300.2226,53466.7656,267333.8279,2079.8239,0.0,1000.0,2079.8239,3327.9249,0.0,7065.5,3327.9249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,11499.1429,11499.1429,0.0,178158.0314,14400.0,63271.6283,2109339532.6294,93554.1314,120283.8832,53459.5036,267297.5181,2081.1575,0.0,0.0,2081.1575,5781.4249,0.0,0.0,5781.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,11499.1429,11499.1429,0.0,84077.6028,14400.0,43416.6283,2109345718.4334,93565.2612,120298.193,53465.8636,267329.3178,2082.4568,0.0,1000.0,2082.4568,4157.7249,0.0,7065.5,4157.7249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,13648.0,13648.0,0.0,49483.2253,14400.0,68660.4855,2109319962.1458,93555.597,120285.7676,53460.3411,267301.7057,2125.1751,0.0,0.0,2125.1751,7147.4749,0.0,0.0,7147.4749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1236,13648.0,13648.0,0.0,58209.7456,14400.0,43428.4855,2109323211.3784,93560.5674,120292.1581,53463.1814,267315.9068,2087.6201,0.0,1000.0,2087.6201,3614.7249,0.0,7065.5,3614.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1237,13648.0,13648.0,0.0,44164.4855,14400.0,68474.4855,2109262415.3509,93543.2054,120269.8355,53453.2602,267266.3011,2089.026,0.0,0.0,2089.026,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,13648.0,13648.0,0.0,72942.6283,14400.0,68619.4855,2109255297.4662,93547.4462,120275.288,53455.6836,267278.4178,2090.3987,0.0,1000.0,2090.3987,7403.6749,0.0,7065.5,7403.6749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1239,13648.0,13648.0,0.0,53235.7712,14400.0,41186.3427,2109236751.8672,93539.7072,120265.3379,53451.2613,267256.3064,2001.9345,0.0,1233.856,2001.9345,3327.9249,0.0,7182.428,3327.9249,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
1240,13648.0,13648.0,0.0,38516.4855,14400.0,69446.1998,2109205227.1254,93540.2702,120266.0616,53451.5829,267257.9147,1936.3665,0.0,467.712,1936.3665,8226.7249,0.0,233.856,8226.7249,11692.8,25000.0,0.0,0.0,0.0,0.0,0.0
1241,13648.0,13648.0,0.0,48548.2253,14400.0,50715.1998,2109182465.1235,93540.2559,120266.0433,53451.5748,267257.874,2112.8646,0.0,1701.568,2112.8646,6060.0249,0.0,7416.284,6060.0249,42539.2,0.0,0.0,0.0,0.0,0.0,0.0
1242,11113.0,11113.0,0.0,44520.1684,14400.0,77507.4855,2109146415.7789,93530.4432,120253.427,53445.9675,267229.8377,3719.2464,0.0,935.424,3719.2464,7147.4749,0.0,467.712,7147.4749,23385.6,25000.0,0.0,0.0,0.0,0.0,0.0
1243,11113.0,11113.0,0.0,43007.0569,14400.0,52170.7712,2109134236.4371,93530.9032,120254.0184,53446.2304,267231.152,2492.7272,0.0,1935.424,2492.7272,3870.9249,0.0,7533.212,3870.9249,48385.6,30846.4,0.0,0.0,0.0,0.0,0.0
1244,11113.0,11113.0,0.0,40300.8026,14400.0,66107.7712,2109085458.2409,93514.99,120233.5585,53437.1371,267185.6856,2077.8717,0.0,701.568,2077.8717,6860.6749,0.0,350.784,6860.6749,17539.2,11692.8,0.0,0.0,0.0,0.0,0.0
1245,11113.0,11113.0,0.0,49363.194,14400.0,71199.7712,2109065742.8362,93506.4253,120222.5469,53432.2431,267161.2153,2080.473,0.0,1233.856,2080.473,8226.7249,0.0,7182.428,8226.7249,30846.4,42539.2,0.0,0.0,0.0,0.0,0.0
1246,11113.0,11113.0,0.0,37274.0314,14400.0,46246.7712,2109045629.6688,93522.5548,120243.2847,53441.4599,267207.2994,2081.6236,0.0,1000.0,2081.6236,4980.7749,0.0,7065.5,4980.7749,25000.0,23385.6,0.0,0.0,0.0,0.0,0.0
1247,11113.0,11113.0,0.0,46178.0627,14400.0,71345.7712,2109040168.5328,93535.6183,120260.0807,53448.9247,267244.6237,2081.8703,0.0,0.0,2081.8703,8769.7249,0.0,0.0,8769.7249,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
1248,11113.0,11113.0,0.0,78404.0627,14400.0,41245.7712,2109061185.9968,93560.9121,120292.6013,53463.3784,267316.8918,2081.5296,0.0,1000.0,2081.5296,3327.9249,0.0,7065.5,3327.9249,25000.0,17539.2,0.0,0.0,0.0,0.0,0.0
1249,9242.4286,9242.4286,0.0,76597.4541,14400.0,55130.7712,2109081688.6237,93578.7932,120315.5913,53473.5961,267367.9806,535.3516,0.0,0.0,535.3516,6860.6749,0.0,0.0,6860.6749,0.0,30846.4,0.0,0.0,0.0,0.0,0.0
1250,9242.4286,9242.4286,0.0,61386.2195,14400.0,39018.7712,2109092245.6159,93593.1871,120334.0977,53481.8212,267409.1061,115.2355,0.0,1000.0,115.2355,5781.4249,0.0,7065.5,5781.4249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1251,9242.4286,9242.4286,0.0,75221.7712,0.0,20466.2857,2109156685.6728,93598.2558,120340.6146,53484.7176,267423.588,322.4612,0.0,1000.0,322.4612,3524.55,0.0,7065.5,3524.55,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,9242.4286,9242.4286,0.0,61303.0314,0.0,29663.7143,2109222964.5613,93604.7649,120348.9835,53488.4371,267442.1855,1451.2203,0.0,0.0,1451.2203,3811.35,0.0,0.0,3811.35,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1253,9242.4286,9242.4286,0.0,19124.0314,0.0,27366.8571,2109214361.307,93587.8595,120327.2479,53478.7768,267393.8842,1742.2602,0.0,0.0,1742.2602,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,9242.4286,9242.4286,0.0,10806.7654,14400.0,32559.6283,2109180754.9879,93572.307,120307.2519,53469.8897,267349.4486,1749.3714,0.0,0.0,1749.3714,2791.6749,0.0,0.0,2791.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1255,9242.4286,9242.4286,0.0,24194.1742,14400.0,57460.6283,2109140636.0777,93569.9351,120304.2022,53468.5343,267342.6716,1749.4074,0.0,0.0,1749.4074,5781.4249,0.0,0.0,5781.4249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1256,9699.0,9699.0,0.0,23491.1998,0.0,23170.4286,2109145185.8489,93566.3158,120299.5488,53466.4662,267332.3308,457.6041,0.0,1000.0,457.6041,2445.3,0.0,7065.5,2445.3,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,9699.0,9699.0,0.0,33444.4286,0.0,18883.0,2109168931.2775,93570.0515,120304.3519,53468.6008,267343.0042,107.0713,0.0,0.0,107.0713,3811.35,0.0,0.0,3811.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
