output_dir,case_dir,size_bytes,size_mb,file_count,keep,sim_days,fill_rate,ending_backlog,total_cost,total_produced,lot_count,archive_destination,action
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0508918A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0508918A_low,3106620,2.963,9,False,365,0.885841,605320.8099,28041680.6414,17863433.2495,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_high,3102616,2.959,9,False,365,0.893689,563709.504,27876792.1151,17863095.9927,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_low,3102050,2.958,9,False,365,0.889824,584200.7508,27730580.9429,17856924.7644,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_high,3093352,2.95,9,False,365,0.868897,695166.2022,27185615.3023,16958548.2527,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_low,3073836,2.931,9,False,365,0.84367,828930.0874,26040373.6794,15430988.5223,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_high,3104973,2.961,9,False,365,0.887152,598369.9592,28120378.0989,17844924.2122,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_low,3117512,2.973,9,False,365,0.882871,621071.4629,27838251.6874,17825636.4713,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_high,3108754,2.965,9,False,365,0.887138,598446.7217,27881074.7338,17874409.7175,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_low,3104809,2.961,9,False,365,0.891864,573386.7673,27667395.6537,17860211.8915,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_high,3088632,2.946,9,False,365,0.865772,711737.3129,27042220.1697,17083545.115,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_low,3117008,2.973,9,False,365,0.888807,589595.4337,27635175.7357,17855127.5578,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_high,3109167,2.965,9,False,365,0.888075,593478.1966,27917624.7236,17869743.232,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_low,3104572,2.961,9,False,365,0.892699,568957.7968,27884112.6334,17872919.3657,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_high,3107438,2.963,9,False,365,0.89385,562854.4648,27666372.498,17840933.5009,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_low,3101493,2.958,9,False,365,0.8902,582210.832,27764468.7063,17846779.6766,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_high,3109042,2.965,9,False,365,0.892064,572323.2279,27824613.5954,17859883.1811,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_low,3106547,2.963,9,False,365,0.889837,584131.9368,28049100.3389,17884945.7153,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_high,3110042,2.966,9,False,365,0.888075,593478.1966,27920851.4093,17869743.232,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_low,3109831,2.966,9,False,365,0.888075,593478.1966,27920967.8877,17869743.232,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914360C_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914360C_high,3097529,2.954,9,False,365,0.889668,585029.9397,27752422.4623,17840548.4374,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914360C_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914360C_low,3113902,2.97,9,False,365,0.884812,610779.901,27915739.2488,17876132.5025,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914690A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914690A_high,3102214,2.959,9,False,365,0.881734,627099.7334,27857529.3449,17859006.8048,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914690A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914690A_low,3092061,2.949,9,False,365,0.885953,604731.0176,27926235.6931,17830562.0463,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0949099A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0949099A_high,3110142,2.966,9,False,365,0.888521,591112.8244,28280906.9115,17873853.0087,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0949099A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0949099A_low,3096241,2.953,9,False,365,0.891224,576781.5574,28047040.6202,17840974.2748,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0951020A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0951020A_high,3107891,2.964,9,False,365,0.893498,564720.679,27733595.9555,17842258.7397,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0951020A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0951020A_low,3103478,2.96,9,False,365,0.893733,563476.0303,27809225.2186,17879105.3707,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0960508A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0960508A_high,3110142,2.966,9,False,365,0.888521,591112.8244,28280906.9115,17873853.0087,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0960508A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0960508A_low,3096241,2.953,9,False,365,0.891224,576781.5574,28047040.6202,17840974.2748,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0964290A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0964290A_high,3110012,2.966,9,False,365,0.888075,593478.1966,27920909.1506,17869743.232,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0964290A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0964290A_low,3109938,2.966,9,False,365,0.888075,593478.1966,27920672.2152,17869743.232,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0972460A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0972460A_high,3110136,2.966,9,False,365,0.888521,591112.8244,28280025.4733,17873853.0087,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0972460A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0972460A_low,3096233,2.953,9,False,365,0.891224,576781.5574,28050853.758,17840974.2748,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0975221A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0975221A_high,3110136,2.966,9,False,365,0.888521,591112.8244,28280025.4733,17873853.0087,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0975221A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0975221A_low,3096241,2.953,9,False,365,0.891224,576781.5574,28268202.6126,17840974.2748,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0989480A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0989480A_high,3106152,2.962,9,False,365,0.8843,613494.4858,27746569.7462,17697949.6236,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0989480A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0989480A_low,3106218,2.962,9,False,365,0.89154,575106.5604,27708545.4965,17879103.9226,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0990780A_high\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0990780A_high,3109099,2.965,9,False,365,0.892064,572323.2279,27825135.916,17859883.1811,,,deleted
etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0990780A_low\simulation_output,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0990780A_low,3118423,2.974,9,False,365,0.890269,581845.6472,27870969.2589,17857185.0403,,,deleted
