capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,production_stock_scale_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\production_stock_scale_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\production_stock_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,4039948.2333,0.329713,0.188407,0.000482,0.057481,0.423917,645.17,5036283.8695,0.962921,4382549.1435,9720730.034,17400.0,35176.3329,0.0,560879.3657,4743556.8755,794260.5399,0.0,0.0,0.0,0.0,0.0,3205050.5607,9157287.3164,1831457.4633,9716041.4577,0.0,70844.4157,4688.5763,16754.83,168803.8985,0.0,558754.1413,0.0,4120779.2924,low,production_stock_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,production_stock_scale_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\production_stock_scale_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\production_stock_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,4041124.5806,0.329695,0.188397,0.000483,0.057533,0.423893,648.153,5037623.4632,0.96275,4382694.1854,9722352.9351,17400.0,35721.4129,0.0,561356.3107,4743556.8755,793836.5399,0.0,0.0,0.0,0.0,0.0,3205406.6599,9158304.7426,1831660.9485,9717658.908,0.0,70832.0085,4694.0271,16751.847,169348.9785,0.0,559354.1654,0.0,4121237.1342,high,production_stock_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,safety_stock_days_scale_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\safety_stock_days_scale_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\safety_stock_days_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4040455.4708,0.329713,0.188407,0.000483,0.057481,0.423917,648.153,5036982.6762,0.96275,4382398.9851,9721170.5824,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205195.3989,9157701.1398,1831540.228,9716480.0763,0.0,70812.8965,4690.5061,16751.847,169030.1504,0.0,558778.9364,0.0,4120965.5129,low,safety_stock_days_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,safety_stock_days_scale_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\safety_stock_days_scale_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\safety_stock_days_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,4040519.4335,0.329697,0.188398,0.000483,0.057526,0.423896,645.17,5036951.5873,0.962921,4382650.978,9721723.505,17400.0,35464.3329,0.0,561130.7334,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205221.4209,9157775.4882,1831555.0976,9717031.7162,0.0,70844.1793,4691.7888,16754.83,169125.1485,0.0,559256.2279,0.0,4120998.9697,high,safety_stock_days_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_reliability_scale_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_reliability_scale_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_reliability_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,4035101.5296,0.332603,0.190059,0.000431,0.049275,0.427632,6375.7271,5034691.0293,0.633579,4362425.0362,9635966.8793,17400.0,42747.9888,0.0,568319.5115,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3204949.0579,9156997.3083,1831399.4617,9631813.0972,0.0,82782.0824,4153.7821,11024.2729,148296.2976,0.0,474815.7889,37074.0744,4120648.7887,low,supplier_reliability_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_reliability_scale_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_reliability_scale_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_reliability_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,supplier_reliability_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,demand_item_268091_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268091_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268091_low\simulation_output,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4042227.9113,0.330337,0.188764,0.000441,0.05574,0.424719,648.153,5040100.81,0.958611,4372287.9115,9703314.353,15660.0,28685.7621,0.0,554503.5409,4743536.8755,793968.5399,0.0,0.0,0.0,0.0,0.0,3205361.8023,9158176.5781,1831635.3156,9699037.7126,0.0,69082.8282,4276.6404,15011.847,158767.0291,0.0,540861.1345,0.0,4121179.4601,low,demand_item_scale::item:268091,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,demand_item_268091_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268091_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268091_high\simulation_output,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4038411.0962,0.329123,0.18807,0.000518,0.05913,0.423158,645.17,5033134.8173,0.966292,4392285.7719,9738191.7628,19140.0,41710.901,0.0,567259.663,4743576.8755,794128.5399,0.0,0.0,0.0,0.0,0.0,3205063.5252,9157324.3577,1831464.8715,9733144.0791,0.0,72582.6608,5047.6837,18494.83,178904.5976,0.0,575819.7215,0.0,4120795.9609,high,demand_item_scale::item:268091,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,demand_item_268967_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268967_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268967_low\simulation_output,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4090394.6425,0.330884,0.189077,0.00046,0.054156,0.425423,0.0,5070073.6319,1.0,4371190.4257,9687848.1828,15660.0,34331.6314,0.0,559928.9587,4743536.8755,793968.5399,0.0,0.0,0.0,0.0,0.0,3205558.7924,9158739.4067,1831747.8813,9683393.2724,0.0,63722.5671,4454.9104,15660.0,160607.2461,0.0,524653.8657,0.0,4121432.733,low,demand_item_scale::item:268967,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,demand_item_268967_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268967_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\demand_item_268967_high\simulation_output,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4006429.978,0.329616,0.188352,0.000489,0.057749,0.423793,2282.187,5037216.7442,0.880763,4383224.8916,9723561.2923,19140.0,36071.6982,0.0,561714.9811,4743576.8755,794128.5399,0.0,0.0,0.0,0.0,0.0,3205045.4919,9157272.8341,1831454.5668,9718803.6272,0.0,70875.137,4757.6651,16857.813,169810.3796,0.0,561530.7931,0.0,4120772.7753,high,demand_item_scale::item:268967,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
0.8,,,capacity_M-1430_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1430_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1430_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3962368.7576,0.331422,0.189384,0.00047,0.052611,0.426114,2023.6075,5024335.8938,0.883701,4315850.5962,9660622.7847,17400.0,35892.5641,0.0,561545.3811,4688791.4201,745875.8926,0.0,0.0,0.0,0.0,0.0,3201740.4008,9147829.7166,1829565.9433,9656081.4268,0.0,59828.1462,4541.3579,15376.3925,157099.4456,0.0,508251.7102,0.0,4116523.3725,low,capacity_node_scale::M-1430,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
1.2,,,capacity_M-1430_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1430_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1430_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4132156.5636,0.328462,0.187693,0.000489,0.061047,0.422309,0.0,5060418.8769,1.0,4442771.7972,9769149.6605,17400.0,34980.3552,0.0,560542.2854,4798322.3309,842221.1872,0.0,0.0,0.0,0.0,0.0,3208798.3205,9167995.2013,1833599.0403,9764370.1468,0.0,78396.8915,4779.5137,17400.0,177912.479,0.0,596374.9455,0.0,4125597.8406,high,capacity_node_scale::M-1430,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,0.8,,capacity_M-1810_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1810_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1810_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4032512.1851,0.329632,0.188361,0.000493,0.057703,0.423812,645.17,5028907.5727,0.962921,4377990.78,9720729.4616,17400.0,36157.5979,0.0,561824.6307,4738245.8063,790639.4792,0.0,0.0,0.0,0.0,0.0,3204259.683,9155027.6656,1831005.5331,9715939.0902,0.0,70844.1774,4790.3714,16754.83,169793.7999,0.0,560911.4246,0.0,4119762.4495,low,capacity_node_scale::M-1810,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,1.2,,capacity_M-1810_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1810_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_M-1810_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4048310.9152,0.32978,0.188446,0.000472,0.0573,0.424003,648.153,5045094.9403,0.96275,4387119.806,9722284.2972,17400.0,34759.6116,0.0,560438.1007,4748867.9446,797457.6006,0.0,0.0,0.0,0.0,0.0,3206212.6821,9160607.6631,1832121.5326,9717692.4436,0.0,70812.8926,4591.8535,16751.847,168354.499,0.0,557084.7806,0.0,4122273.4484,high,capacity_node_scale::M-1810,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,0.8,capacity_SDC-1450_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3383903.6621,0.325734,0.186134,0.000577,0.068755,0.418801,648.153,4146500.0926,0.96275,3599222.6515,8129217.3257,17400.0,35463.7005,0.0,561131.3657,3960412.8755,686768.5399,0.0,0.0,0.0,0.0,0.0,2647960.5333,7565601.5236,1513120.3047,8124526.5571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,3404520.6856,low,capacity_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,1.2,capacity_SDC-1450_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\capacity_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4697010.8621,0.332564,0.190036,0.000415,0.049403,0.427582,648.153,5927348.0926,0.96275,5165510.6515,11313502.2857,17400.0,35463.7005,0.0,561131.3657,5526700.8755,901328.5399,0.0,0.0,0.0,0.0,0.0,3762460.2693,10749886.4836,2149977.2967,11308811.5171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4837448.9176,high,capacity_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_stock_node_SDC-1450_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039948.2333,0.329713,0.188407,0.000482,0.057481,0.423917,645.17,5036283.8695,0.962921,4382549.1435,9720730.034,17400.0,35176.3329,0.0,560879.3657,4743556.8755,794120.5399,0.0,0.0,0.0,0.0,0.0,3205050.5607,9157287.3164,1831457.4633,9716041.4577,0.0,70844.4157,4688.5763,16754.83,168803.8985,0.0,558754.1413,0.0,4120779.2924,low,supplier_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_stock_node_SDC-1450_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4041124.5806,0.329695,0.188397,0.000483,0.057533,0.423893,648.153,5037623.4632,0.96275,4382694.1854,9722352.9351,17400.0,35721.4129,0.0,561356.3107,4743556.8755,793976.5399,0.0,0.0,0.0,0.0,0.0,3205406.6599,9158304.7426,1831660.9485,9717658.908,0.0,70832.0085,4694.0271,16751.847,169348.9785,0.0,559354.1654,0.0,4121237.1342,high,supplier_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_stock_node_SDC-VD0500655A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0500655A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0500655A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040421.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721350.7337,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205207.2261,9157734.9316,1831546.9863,9716659.9651,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120980.7192,low,supplier_node_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_stock_node_SDC-VD0500655A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0500655A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0500655A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040493.2621,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5036960.0926,0.96275,4382366.6515,9721368.8777,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205213.5765,9157753.0756,1831550.6151,9716678.1091,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120988.884,high,supplier_node_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_stock_node_SDC-VD0505677A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0505677A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0505677A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040421.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721293.7817,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205187.2929,9157677.9796,1831535.5959,9716603.0131,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120955.0908,low,supplier_node_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_stock_node_SDC-VD0505677A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0505677A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_stock_node_SDC-VD0505677A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040493.2621,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5036960.0926,0.96275,4382366.6515,9721425.8297,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205233.5097,9157810.0276,1831562.0055,9716735.0611,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121014.5124,high,supplier_node_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,1.2
