capacity_node::M-1430,capacity_node::M-1810,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
0.929332,1.29247,1.251817,1.32809,,0.909544,1.122989,1.403958,0.321212,0.859664,1.093013,1.456017,1.154671,0.768727,0.61941,1.069341,0.852775,1.022866,5.0,1.00716,0.908895,0.708259,1.489691,False,False,12710.8311,0.903627,0.039851,0.056522,1243.9578,4798.7168,0.427514,7876.3599,15448.4859,2172.9054,6031.4844,6031.4844,6031.4844,87860.0289,696.4655,13959.668,14832.8549,27244.1699,1060.3186,615.631,928.9475,8947.1675,873.1869,896.8381,full_run_0613,ok
0.936806,1.176131,0.660704,1.042762,,1.015663,1.077548,1.484975,1.700414,1.527104,1.742357,0.642928,0.838921,1.137088,0.944557,1.723577,1.218494,0.948629,4.0,0.740124,0.856848,0.746702,0.971642,False,False,25504.8882,0.765051,0.09311,0.141839,655.8284,9345.2622,0.523614,14194.8554,27061.3468,1376.6748,30757.5901,42629.4101,42629.4101,44503.145,4801.1385,20703.3128,24541.6619,37613.1863,997.2038,2519.6849,720.8464,29838.6276,3838.3491,4985.084,full_run_0614,ok
1.145628,1.091401,1.236979,1.02122,,1.095755,1.049559,1.50469,0.609337,0.684118,0.96183,1.14817,1.270642,0.971103,0.999652,1.139868,1.141842,0.916945,4.0,0.826388,0.987617,0.996878,1.254511,False,False,34384.1387,0.92498,0.032346,0.042673,607.4403,21799.1216,0.658278,18709.259,46494.5563,1777.5848,17902.8601,20744.1017,20744.1017,76387.6475,1947.8631,43006.5466,44990.6277,44459.1089,1263.872,1503.9286,1170.1445,23282.2506,1984.0811,291.9189,full_run_0615,ok
1.18294,1.194851,1.137474,1.146456,,1.20173,1.079753,0.954077,0.253579,1.614081,1.658052,1.508509,1.355962,0.993019,1.024878,0.891689,1.320628,1.379788,2.0,2.129727,0.889153,0.724011,1.339639,False,False,22756.9586,0.878646,0.041307,0.080047,698.7089,4252.056,0.62223,14214.8092,33271.3818,1849.5602,15868.4495,20081.7375,20081.7375,324203.3172,2566.2734,29233.7628,31897.0504,45945.4459,1545.3251,1374.3315,1150.8513,19283.015,2663.2875,2403.9331,full_run_0616,ok
1.011826,1.181635,1.203324,0.806188,,0.937177,1.221601,1.048719,0.310968,1.305349,1.586358,1.720523,0.809809,1.055301,0.517619,0.798537,1.121915,1.378519,3.0,1.324934,0.893818,1.401411,1.105828,False,False,22476.319,0.882998,0.049617,0.067386,581.7675,10416.8997,0.684014,11071.0195,18993.4659,1841.1164,9513.93,10616.8716,10616.8716,164571.1287,1183.4094,16771.1872,18051.0754,33868.3969,1310.9668,942.3905,1259.3489,13720.0464,1279.8882,1629.8866,full_run_0617,ok
0.992453,1.160479,1.14913,1.175515,,0.766463,1.097515,1.072389,1.320518,1.424271,1.009236,0.609363,0.837827,1.306076,0.893924,1.520342,0.99314,1.472785,4.0,1.005714,0.982458,1.148004,1.129832,False,False,25460.839,0.834077,0.077802,0.088121,945.2731,10653.5649,0.505998,15757.182,24228.563,1913.4996,19159.1368,26659.1378,26659.1378,74632.1416,2400.0102,20208.4917,22343.5367,34270.6794,1202.3763,1885.0263,968.2265,24337.5873,2135.0451,434.5529,full_run_0618,ok
1.069124,1.104527,1.087139,0.942505,,0.994507,1.065612,1.132372,0.781096,1.248394,0.848968,1.377234,0.913691,1.413109,1.453803,1.077126,1.189728,1.207337,3.0,0.624758,0.944356,1.488975,1.366268,False,False,41872.2807,0.897583,0.041771,0.060646,512.1479,30697.0941,0.684271,14385.2416,40860.5212,1622.1097,24872.5583,27948.0272,27948.0272,66140.3736,2346.717,36675.7024,39153.7313,47690.9727,1158.2241,1706.7899,1109.9619,26043.6436,2478.0289,1534.5617,full_run_0619,ok
1.003737,0.732167,1.013857,1.260506,,0.986778,1.192005,0.992153,1.108069,0.905037,1.370188,1.065499,1.006725,0.871441,0.936184,1.638226,1.116798,0.844795,3.0,1.268369,0.960464,1.618066,0.943738,False,False,23079.2832,0.818478,0.062934,0.118588,672.5178,20700.4194,0.669246,27677.5465,24666.4222,2033.2891,32707.2643,36738.1559,36738.1559,87454.9322,2794.8154,20188.935,23114.0705,29324.6902,1177.8477,1552.3517,1360.7712,33179.2883,2925.1354,1365.7736,full_run_0620,ok
0.995317,1.122998,0.858524,0.985619,,0.981854,1.172397,1.231217,1.535606,0.848542,1.9673,1.051056,1.158074,0.653327,0.887705,1.229152,0.626728,1.287705,2.0,1.216797,0.907751,1.255654,1.172976,False,False,20127.1711,0.679729,0.110491,0.209779,263.3013,16308.5442,0.837624,34118.4765,32130.2894,1621.5508,49764.9049,53788.8899,53788.8899,3642.9421,7444.1044,21839.9008,28580.1723,22308.6697,1321.8722,3550.1171,1358.2495,46017.1695,6740.2715,4676.4343,full_run_0621,ok
1.003682,1.023752,1.028819,1.046464,,1.000021,0.986484,0.990382,0.544555,1.813339,1.341739,1.233888,1.096944,1.349982,0.98988,1.707721,0.678093,0.902093,3.0,0.735316,0.842134,1.337586,1.24048,False,False,30618.6194,0.916814,0.027881,0.055305,492.9574,13705.0989,0.678944,10320.8692,34804.4129,1535.4251,14837.0832,18895.0363,18895.0363,148348.622,1793.7311,31909.1892,33834.0361,43149.8606,1227.1258,970.3769,1042.4677,15783.1045,1924.8468,2958.6925,full_run_0622,ok
0.852234,1.05602,0.896618,1.166163,,1.065362,1.111697,1.885022,1.096861,1.506208,1.355584,1.568423,0.81074,0.813221,1.235926,0.79392,0.714917,1.271877,5.0,0.811237,0.881259,1.04978,1.281895,False,False,20616.7307,0.807121,0.090645,0.102234,829.28,13817.2288,0.51783,10474.7072,19136.1871,1719.8906,15646.4271,19354.8386,19354.8386,58196.7162,2674.8874,15445.2264,17401.5943,29179.0556,885.9489,1734.5929,890.6106,14158.6682,1956.3679,1907.7416,full_run_0623,ok
1.080458,0.870311,1.401424,0.979826,,0.800091,1.057681,1.101504,0.73598,1.306965,1.058358,1.404343,1.07913,1.495265,0.513889,1.449261,1.080125,0.930951,3.0,1.329669,0.992904,1.151316,0.893896,False,False,27951.8017,0.914578,0.03802,0.047402,986.4969,11774.2394,0.477754,11512.1733,31270.0749,1888.9522,19433.6823,21775.2497,21775.2497,121288.3069,1496.0528,28598.9321,30081.198,40090.9301,1147.0204,1188.8769,902.4552,21937.6486,1482.2659,156.7821,full_run_0624,ok
0.811374,0.918568,1.098927,1.046062,,1.215828,1.105149,1.065117,1.542622,1.843379,1.499066,2.013044,0.88885,0.935292,1.175872,0.880814,1.112016,1.620489,4.0,1.064553,0.924985,1.319001,0.917794,False,False,25940.3486,0.785599,0.098722,0.115679,668.3916,10774.2222,0.624055,15732.3977,27273.4587,1777.8993,28553.7574,39869.3645,39869.3645,36729.6092,4012.9162,21426.0024,24580.9701,33292.9474,1179.3122,2692.4886,1109.5078,31795.1318,3154.9677,2578.5411,full_run_0625,ok
1.104651,1.005152,1.212066,1.067125,,0.960526,0.85844,1.501498,0.624223,2.362718,1.119971,1.728601,1.228582,1.158684,1.098473,0.764963,0.804695,1.215018,3.0,1.057937,0.908482,1.473293,1.259132,False,False,31432.5843,0.907064,0.04098,0.051956,150.2425,17161.0983,0.897614,12063.1598,39764.2981,1467.4115,15016.7357,22350.3677,22350.3677,103835.6717,2364.197,36068.7803,38134.7621,39518.2749,1125.8096,1629.5359,1317.169,18897.0305,2065.9819,1903.6353,full_run_0626,ok
0.871966,1.065266,0.667056,0.710019,,1.015454,1.001597,1.02836,1.520978,1.919356,0.965911,0.888199,0.97419,1.296012,1.268357,1.68431,0.989516,1.094163,4.0,2.318316,0.861311,1.293709,1.006034,False,False,38241.7484,0.914495,0.035454,0.050052,222.2701,30368.4432,0.785133,10823.2477,38218.2311,1034.4556,22832.98,29748.9357,29748.9357,3527.2586,2046.9336,34950.3624,36863.2519,39027.1113,683.628,1354.9792,812.1855,23072.1497,1912.8895,3715.0964,full_run_0627,ok
0.934889,1.100341,0.86362,1.350318,,1.011974,1.007946,1.127834,0.311566,0.874637,1.146307,1.167554,1.404838,1.182478,0.685645,1.413986,0.796833,1.067847,4.0,1.627148,0.919244,1.059524,1.074139,False,False,23013.9966,0.949983,0.022766,0.027251,717.8235,7858.532,0.571102,8611.6131,31165.6189,1673.6475,7402.9652,8505.8157,8505.8157,153512.4285,741.8641,29606.8093,30456.0983,39553.4996,1101.1436,709.5205,955.824,11500.5628,849.2891,1010.3296,full_run_0628,ok
1.208284,0.961495,1.13019,1.125903,,1.031306,0.876523,1.395552,0.885618,0.647466,0.894474,0.945976,0.985789,1.093749,0.785192,1.629514,1.101113,1.254391,1.0,1.237181,0.971006,1.505513,1.244628,False,False,33992.0463,0.774297,0.102848,0.122856,0.0,33797.0807,1.0,43194.3554,40738.4576,1483.1381,56581.937,57555.8758,57555.8758,6400.7917,5412.523,31543.6478,36548.5944,39284.8805,1447.2033,4189.8632,1483.1381,59808.1797,5004.9466,1785.8575,full_run_0629,ok
1.138737,0.896343,1.017278,0.928535,,0.888477,0.964831,1.603049,1.23485,1.922139,1.112851,0.944359,1.471383,1.463652,0.915135,1.464104,1.054096,1.090217,5.0,0.76581,0.80472,1.183856,0.96128,False,False,44501.6718,0.955271,0.022601,0.022129,703.8417,37562.4584,0.500125,11005.6294,67084.5117,1408.0355,18804.709,23400.502,23400.502,34984.7849,2135.4271,64083.8659,65568.3656,50644.3001,934.2049,1516.1461,704.1939,15020.6225,1484.4997,3645.0283,full_run_0630,ok
0.896102,0.998749,1.163961,0.902234,,0.956738,1.300322,1.126931,0.721141,1.404752,0.77051,0.782695,1.069605,1.415538,1.346006,1.003241,1.264346,0.882081,4.0,1.231532,0.961361,0.849134,0.939026,False,False,27454.9764,0.931943,0.034008,0.034048,1072.3939,12446.0599,0.467805,11397.2334,30609.5502,2015.0391,12522.7863,17139.843,17139.843,96662.7136,1097.1519,28526.3693,29568.5778,40163.2968,1185.8033,1040.9724,942.6452,17022.2686,1042.2085,684.1586,full_run_0631,ok
1.080191,0.983583,0.984017,0.812947,,0.922944,1.150497,1.06608,0.477019,1.337205,1.178432,0.899607,1.288639,1.350732,0.79238,0.826807,1.341463,0.916658,1.0,1.589931,0.780912,1.563154,1.024607,False,False,28114.0145,0.843616,0.060629,0.095755,417.8051,13359.8007,0.730544,20361.5033,39271.1242,1550.5513,42096.5639,50916.8471,50916.8471,270963.3815,4039.7922,33129.7324,36890.1416,38971.5809,1366.3572,2380.9826,1132.7461,38528.6614,3760.4093,10809.3708,full_run_0632,ok
1.08602,1.170643,0.851786,1.012438,,0.958184,1.091398,1.113851,1.470352,1.148762,1.19204,1.670212,0.7489,1.025091,0.749707,1.325882,0.812033,0.909087,5.0,0.844985,0.986363,0.887369,0.907184,False,False,27055.7636,0.84306,0.066454,0.090486,672.344,14329.9437,0.559395,16850.6235,22994.9238,1525.9578,23444.6734,29130.1489,29130.1489,23422.1986,2222.2796,19386.0955,21466.8088,39021.9565,1096.9234,1528.115,853.6138,27314.7983,2080.7133,377.6418,full_run_0633,ok
0.820958,0.984411,0.678018,0.889931,,1.072361,0.902508,1.266942,0.5709,1.996594,1.093349,1.297073,1.013437,1.366267,0.907581,0.952954,0.855103,1.078134,3.0,1.857202,0.871172,1.502988,1.307858,False,False,32796.9062,0.92097,0.030894,0.048136,98.1727,19216.8228,0.907499,7102.6852,32680.9661,1061.3149,13213.3897,16952.4742,16952.4742,106188.3597,1590.0108,30098.192,31671.3294,38562.7069,859.7438,1009.6367,963.1422,13769.7201,1573.1374,2036.2517,full_run_0634,ok
0.738503,1.203661,1.317379,0.783517,,0.885638,1.314992,1.391926,1.050957,0.770436,1.49647,0.851419,1.400389,1.078646,0.71113,1.746545,1.149848,0.922711,3.0,1.703221,0.96961,1.065782,1.03112,False,False,16105.2746,0.829381,0.072756,0.097863,869.0355,8301.2262,0.580581,18971.3472,24201.4224,2071.9961,21103.9015,23713.1126,23713.1126,47909.0765,2587.7405,20072.2078,22440.6352,23903.0802,1247.7863,1760.7872,1202.9606,26200.0244,2368.4274,821.1742,full_run_0635,ok
1.035297,0.988053,1.147621,0.90804,,0.927885,1.057299,0.922643,1.069036,1.332964,1.54608,1.33176,1.385804,0.812596,0.864933,0.765465,0.580376,1.016842,6.0,0.711773,0.853494,1.487803,0.955367,False,False,27440.0051,0.94075,0.021729,0.037521,564.4395,20047.9307,0.653736,11034.965,36947.9445,1630.0862,15664.2143,15664.2143,15664.2143,28086.5881,1329.0079,34758.7812,36145.095,32422.666,992.1061,802.8495,1065.6467,14370.8904,1386.3137,2466.8266,full_run_0636,ok
1.135202,1.127397,1.482643,1.263194,,1.103635,0.953522,1.75423,0.360489,0.758561,1.014463,1.188983,1.290022,1.261778,1.3465,1.029024,0.657293,1.6302,5.0,1.678183,0.983741,1.156052,0.99992,False,False,47176.4886,0.967927,0.018804,0.013269,835.7332,33360.6147,0.574401,8991.3555,61130.1969,1963.662,9470.2112,9470.2112,9470.2112,63766.1838,1078.859,59169.5718,59980.6801,56848.7373,1093.173,1149.5169,1127.9288,12394.3191,811.1082,204.8499,full_run_0637,ok
0.997682,1.125267,1.377048,0.975937,,1.071376,0.892143,1.276273,1.192081,1.326281,1.367721,1.8857,1.145108,1.001282,1.512001,0.727157,0.899211,1.474078,2.0,1.436216,0.87701,1.556581,1.002278,False,False,32707.23,0.824633,0.085546,0.08982,308.3296,29782.5755,0.804161,27357.2969,42759.9702,1574.3993,38695.9715,48099.7982,48099.7982,13462.5899,5281.6021,35261.2982,39102.0086,34419.8372,1294.8121,3657.9616,1266.0698,36318.6748,3840.7104,5093.253,full_run_0638,ok
1.091918,1.216946,1.350013,1.186479,,1.131176,1.245371,0.846226,1.386477,1.129049,1.267867,1.259908,1.139394,1.209366,1.159862,1.354747,1.034195,1.438474,1.0,0.888362,0.835231,1.395755,0.994097,False,False,29605.2567,0.721705,0.116685,0.161611,889.9496,26473.8819,0.62436,45207.7544,45015.3941,2369.1552,86024.2148,95888.2825,95888.2825,33385.7086,8314.5738,32487.8158,39762.7833,43975.6275,1957.0089,5252.6108,1479.2056,74601.8109,7274.9675,14716.9655,full_run_0639,ok
0.914133,1.004209,0.874162,0.837894,,1.030195,0.762171,1.043666,1.085425,0.720595,1.041078,1.170258,1.078731,1.292463,0.995547,1.560897,1.077593,0.945617,2.0,1.331275,0.867428,1.343692,1.177943,False,False,37433.7451,0.894889,0.037914,0.067197,67.2803,34555.4096,0.931253,20156.9946,42741.127,978.6596,31899.1013,35640.4231,35640.4231,1206.2861,2771.3962,38248.5528,41120.6486,37067.6729,869.6406,1620.4784,911.3793,29168.192,2872.0957,4457.8749,full_run_0640,ok
0.839266,0.871033,0.787358,1.16596,,0.973428,1.11191,1.133325,0.845054,1.676962,1.149696,1.06401,1.165431,0.745655,0.927007,1.395091,0.670506,1.090248,4.0,1.432196,0.813305,0.639789,0.889773,False,False,10700.7144,0.828215,0.082862,0.088924,976.2591,3635.6848,0.400677,10642.6513,13739.5529,1628.9354,13871.0247,19013.9236,19013.9236,88572.139,1534.4193,11379.2988,12601.0721,23126.9542,877.0903,1138.4808,652.6762,14747.0486,1221.7733,3385.2002,full_run_0641,ok
1.136311,0.987345,1.289747,1.223958,,0.942294,0.918735,0.764314,0.617156,0.859426,1.709431,1.141274,1.116571,0.942841,0.948597,1.443748,0.809408,1.13733,2.0,1.947174,0.948837,1.301984,1.326649,False,False,21830.6671,0.777388,0.059167,0.163444,448.703,16137.4864,0.740944,23697.3798,28537.4495,1732.0716,32321.3169,34769.2096,34769.2096,149524.3086,4037.4903,22184.6843,26848.9699,32309.8387,1284.3138,1688.4796,1283.3685,34367.8148,4664.2856,1853.1745,full_run_0642,ok
1.060684,0.98157,1.289835,0.934057,,1.008911,1.04369,1.640276,1.038502,1.373778,1.582183,0.823467,1.010757,1.139374,0.990495,1.073472,0.877694,0.96906,2.0,0.625472,0.83752,1.117888,0.746915,False,False,28862.198,0.787014,0.107136,0.105851,708.466,24734.4798,0.593021,29316.4058,35858.9539,1740.7904,49467.8183,57716.5321,57716.5321,49429.7968,5693.097,28221.4906,32017.1839,37866.5754,1359.6579,3841.77,1032.3244,43341.179,3795.6933,8408.2467,full_run_0643,ok
1.105837,0.917681,1.059177,1.139678,,0.893174,0.906498,1.648432,1.352407,0.833885,0.789222,1.097139,1.199859,0.976822,0.985694,0.707601,0.795555,1.33099,3.0,1.053793,0.984051,0.889455,0.859032,False,False,23215.3347,0.821999,0.107758,0.070243,480.5017,13614.567,0.678582,24128.636,32355.7259,1494.9432,36506.7261,41352.2599,41352.2599,209.9272,3668.4847,26596.3654,28869.1271,33006.939,1155.1669,3486.5988,1014.4416,40751.9054,2272.7617,660.4862,full_run_0644,ok
0.863371,0.882368,0.740903,1.272911,,0.94532,0.971675,0.885468,1.004093,1.313471,0.937121,2.293209,1.246206,1.234421,1.13065,0.992025,0.955466,1.532195,4.0,1.992239,0.908775,1.128283,0.968375,False,False,25930.0489,0.91734,0.040247,0.042413,567.2293,11622.6219,0.613493,9819.8474,32377.2831,1467.5795,18769.3606,21803.1882,21803.1882,91613.967,1560.0084,29700.9926,31074.1968,35345.7432,931.5982,1303.0864,900.3503,18199.6104,1373.2042,1826.9203,full_run_0645,ok
1.257209,1.113908,1.237128,0.769296,,0.71766,0.911887,1.256386,0.823131,1.831918,1.084553,1.237036,0.89558,1.062307,0.758962,0.963045,1.465557,1.054997,2.0,1.049252,0.942491,0.755977,1.076071,False,False,22945.0825,0.793872,0.090116,0.116012,424.1516,16069.3658,0.690902,18031.0531,24885.2232,1372.224,30384.1996,38642.1352,38642.1352,70684.586,3398.8069,19755.6725,22642.6618,30206.6764,1039.3157,2242.5614,948.0724,30480.4468,2886.9892,1859.8586,full_run_0646,ok
1.180356,1.171043,0.689305,0.944573,,1.087274,1.021332,0.947291,0.987896,1.151315,0.947957,1.622787,1.155903,0.734043,0.876782,0.829176,1.088214,1.451615,5.0,0.954749,0.836828,1.088329,0.927863,False,False,31290.3309,0.925311,0.03628,0.038409,449.9155,19299.4619,0.640513,11928.8918,36997.4726,1251.5489,19135.2326,23821.3866,23821.3866,23355.7183,1675.1531,34234.1722,35655.2142,38324.886,847.5992,1342.2583,801.6334,19172.2976,1421.042,3738.3813,full_run_0647,ok
1.018954,1.106704,1.36694,0.723798,,1.150209,1.010791,1.305829,1.31493,1.252982,0.958778,1.003097,1.017067,1.086428,0.762554,1.009482,0.799882,1.098029,4.0,2.401933,0.759004,0.879138,0.764485,False,False,38739.3219,0.900315,0.057135,0.042549,832.534,31723.7799,0.474733,12896.5749,42893.5572,1584.9744,33974.0012,39994.9399,39994.9399,12021.098,3010.6564,38617.7328,40442.8179,45061.2599,1211.4499,2450.7393,752.4403,25715.2475,1825.0851,8165.0054,full_run_0648,ok
1.140385,0.875721,0.683795,1.330961,,0.774808,1.108354,1.017199,0.709619,0.913708,1.058999,1.290608,0.950197,0.887659,1.359854,1.210551,1.164885,1.269323,5.0,1.003007,0.792766,0.983698,1.170797,False,False,18298.8009,0.894299,0.044693,0.061008,939.8947,9682.8474,0.438801,7537.4723,17257.9317,1674.7972,12550.2336,12550.2336,12550.2336,70138.7093,1058.6326,15433.75,16486.6238,29467.3615,782.2872,771.3078,734.9024,10970.5962,1052.8738,2867.7826,full_run_0649,ok
1.232676,1.203441,1.026042,1.302337,,0.775736,1.123924,1.672697,0.947243,1.668892,1.206316,1.275362,1.001187,0.746736,0.640734,0.86259,1.102624,1.627345,5.0,1.895616,0.948126,0.782001,1.052991,False,False,15056.3679,0.806728,0.107154,0.086118,895.5367,10956.4857,0.54372,14858.3156,16900.1983,1962.6908,14635.1185,18002.171,18002.171,75060.7436,2245.922,13633.86,15089.2784,28774.9332,1044.7104,1810.9198,1067.1541,15041.687,1455.4184,822.9628,full_run_0650,ok
0.950529,1.027838,0.882961,1.149663,,1.022519,0.980689,0.879543,1.518579,1.474308,1.815225,1.473404,0.862815,0.859403,0.831696,1.154065,0.813078,0.922584,2.0,1.085435,0.942666,1.14092,1.058609,False,False,19848.5661,0.673241,0.093325,0.233434,301.2759,19897.2001,0.798482,39084.5751,23345.476,1495.029,40800.6505,51045.7111,51045.7111,16761.2587,5215.0561,15717.1432,21166.7599,27368.9293,1252.5313,2178.7162,1193.7531,43826.6831,5449.6167,2665.5879,full_run_0651,ok
1.207027,1.13786,0.714823,1.038441,,0.900257,1.333603,1.253635,1.004567,1.150462,1.169818,0.934308,1.029525,1.001881,1.265804,0.7044,0.842529,1.163383,3.0,0.762926,0.887339,1.458084,0.755514,False,False,25256.048,0.846929,0.079257,0.073813,576.023,19642.8499,0.671523,18820.9094,27958.2178,1753.6186,32889.0715,36921.5467,36921.5467,96079.4845,2807.7739,23678.6358,25742.3246,36447.2464,1141.8911,2215.8932,1177.5956,30667.3949,2063.6888,3893.6859,full_run_0652,ok
0.93796,0.950675,1.100297,1.206337,,0.899936,1.043634,1.177154,1.471231,0.630517,1.530848,1.018446,1.14643,0.844896,1.282005,1.011721,1.179853,1.262204,5.0,0.999091,0.94053,0.956747,1.22922,False,False,20796.6502,0.839691,0.05848,0.101829,876.2108,11187.4498,0.514689,13240.0672,26202.3015,1805.4613,23679.5944,23679.5944,23679.5944,26737.6156,2769.3445,22001.8249,24669.9789,28377.938,993.9115,1532.3227,929.2504,21848.6665,2668.1539,1381.4979,full_run_0653,ok
0.985162,0.997846,1.034935,1.340486,,0.975111,1.250167,1.154337,0.909678,1.588614,0.990308,1.117605,0.920552,0.886171,1.51165,1.421071,0.982452,1.106113,6.0,1.443351,0.948982,0.661298,1.065827,False,False,18843.221,0.889863,0.050481,0.059656,1389.087,5538.2632,0.376323,10713.1439,18429.4369,2227.2547,11020.8743,14273.1623,14273.1623,47977.8164,1164.508,16399.6759,17499.1055,34199.8414,996.3247,930.3315,838.1677,13870.8617,1099.4295,745.7082,full_run_0654,ok
0.757264,1.004959,1.055361,1.351039,,1.212029,0.984512,1.355642,1.079484,2.182968,1.566468,0.884137,0.905001,1.024994,0.898963,1.450757,1.146425,1.197907,3.0,1.073877,0.896776,1.087709,0.906279,False,False,17921.4275,0.743109,0.120456,0.136434,773.7598,11678.7045,0.564532,18663.9116,19842.7553,1776.8473,22882.9545,34041.4011,34041.4011,107089.6574,3673.2957,14745.3341,17452.567,31171.5632,1181.5302,2390.1883,1003.0875,25459.952,2707.233,2930.5848,full_run_0655,ok
1.12614,1.050745,1.047759,0.87772,,0.816432,0.970551,1.549145,0.977801,0.680204,1.681746,1.43514,0.773172,1.463346,0.84813,0.900704,0.806377,1.695187,3.0,0.867793,0.964088,0.759782,0.987596,False,False,31469.2133,0.800268,0.099508,0.100224,638.3194,21553.2176,0.544572,17183.1714,30254.8379,1401.5817,27189.3102,30526.4962,30526.4962,27840.7898,4178.0955,24211.9815,27244.236,42817.7966,1117.1583,3010.6018,763.2623,30773.718,3032.2545,1146.3121,full_run_0656,ok
0.903744,1.00548,0.86057,1.330973,,0.753792,1.009392,1.246345,1.040261,0.727794,1.70771,1.491914,1.422682,0.788051,1.393983,1.122791,1.317317,1.057786,2.0,1.047515,0.857946,1.238856,1.18391,False,False,16667.4611,0.764561,0.079683,0.155755,650.7807,14135.4602,0.607749,24121.4189,27031.3201,1659.0945,34171.1842,36815.677,36815.677,33453.2815,4443.3609,20667.1036,24877.3757,17870.4705,994.7319,2153.9445,1008.3137,31571.2911,4210.2721,5227.4015,full_run_0657,ok
0.925987,0.781611,0.956303,1.287319,,1.163178,1.194011,0.935045,1.321633,0.855336,1.230632,1.953111,1.258479,1.010251,0.888705,1.350053,1.071214,0.948061,3.0,1.108757,0.829512,0.899729,1.508069,False,False,18375.2474,0.732842,0.075562,0.191596,1065.174,6221.1237,0.469847,20335.1407,29328.5261,2009.182,43175.5156,48453.3996,48453.3996,50606.4919,4995.0358,21493.1765,27112.4017,36010.7083,1332.2719,2216.1244,944.008,40724.3285,5619.2251,8369.9926,full_run_0658,ok
