rule,threshold_mode,value_kind,item_filter,include_internal_rollup,snapshot_count,real_mean_eur,sim_mean_eur,bias_eur,bias_pct_real_mean,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur,first_error_eur,min_sim_eur,max_sim_eur
subset/demand_90d/useful/038005+042342+344135+708073+734545,demand_90d,useful,subset_038005+042342+344135+708073+734545,False,52,259678.40000000002,173103.91725569483,-86574.48274430516,-0.33339115900400323,191765.62163853596,0.7384735181614487,-0.18158026495467236,220644.25,383636.071925,162991.821925,25286.1327347256,704451.8599250001
subset/max_safety_coverage/useful/042342+333362+708073,max_safety_coverage,useful,subset_042342+333362+708073,False,52,259678.40000000002,67835.96054968283,-191842.43945031718,-0.738769337189066,191842.43945031718,0.738769337189066,-0.2856940422712654,220644.25,170183.68287200003,-50460.567127999966,37233.1,239852.23287200002
subset/demand_90d/useful/038005+042342+344135+708073,demand_90d,useful,subset_038005+042342+344135+708073,False,52,259678.40000000002,171261.21875859093,-88417.18124140908,-0.3404872382200794,191981.12350487057,0.7393033979910172,-0.1825840771589155,220644.25,382936.28388500004,162292.03388500004,25174.186311474,698336.283885
max_safety_coverage/immobilized/exclude_038005/direct_only,max_safety_coverage,immobilized,exclude_038005,False,52,259678.40000000002,414920.4983319948,155242.0983319948,0.5978244564507282,192504.95257045637,0.7413206203151912,0.31121387766035946,220644.25,79791.42998799999,-140852.820012,79791.42998799999,552870.1206819579
subset/max_safety_coverage/immobilized/042342+333362+344135+708073+734545,max_safety_coverage,immobilized,subset_042342+333362+344135+708073+734545,False,52,259678.40000000002,414920.4983319948,155242.0983319948,0.5978244564507282,192504.95257045637,0.7413206203151912,0.31121387766035946,220644.25,79791.42998799999,-140852.820012,79791.42998799999,552870.1206819579
subset/demand_90d/useful/038005+042342+708073+734545,demand_90d,useful,subset_038005+042342+708073+734545,False,52,259678.40000000002,171876.4841857054,-87801.91581429461,-0.33811790204458514,192993.0547085254,0.7432002612020305,-0.18288218440580867,220644.25,383636.071925,162991.821925,25051.1500608516,704451.8599250001
subset/demand_90d/useful/038005+042342+708073,demand_90d,useful,subset_038005+042342+708073,False,52,259678.40000000002,170033.78568860146,-89644.61431139853,-0.34521398126066133,193208.55657486006,0.7440301410315993,-0.18389244514725342,220644.25,382936.28388500004,162292.03388500004,24939.2036376,698336.283885
subset/demand_90d/useful/038005+042342+344135+734545,demand_90d,useful,subset_038005+042342+344135+734545,False,52,259678.40000000002,157369.79836253906,-102308.60163746096,-0.3939819470447328,193240.7023778456,0.744153931855116,-0.17958914382726868,220644.25,346562.57272500003,125918.32272500003,23487.195617625603,667378.360725
subset/demand_90d/useful/038005+042342+344135,demand_90d,useful,subset_038005+042342+344135,False,52,259678.40000000002,155527.09986543516,-104151.30013456485,-0.4010780262608089,193456.20424418026,0.7449838116846847,-0.1806384149499611,220644.25,345862.784685,125218.53468500002,23375.249194374002,661262.7846850001
safety_plus_coverage/useful/exclude_042342/direct_only,safety_plus_coverage,useful,exclude_042342,False,52,259678.40000000002,66218.64162068549,-193459.7583793145,-0.7449974983645713,193459.7583793145,0.7449974983645713,-0.2464525925424446,220644.25,128572.6849797,-92071.5650203,39199.79920385617,200115.7799317
subset/safety_plus_coverage/useful/038005+333362+344135+708073+734545,safety_plus_coverage,useful,subset_038005+333362+344135+708073+734545,False,52,259678.40000000002,66218.64162068549,-193459.7583793145,-0.7449974983645713,193459.7583793145,0.7449974983645713,-0.2464525925424446,220644.25,128572.6849797,-92071.5650203,39199.79920385617,200115.7799317
subset/safety_plus_coverage/useful/038005+333362+708073+734545,safety_plus_coverage,useful,subset_038005+333362+708073+734545,False,52,259678.40000000002,66123.17460413123,-193555.2253958688,-0.7453651339343926,193555.2253958688,0.7453651339343926,-0.24683947632846237,220644.25,128572.6849797,-92071.5650203,39181.522773669996,200115.7799317
subset/safety_plus_coverage/useful/038005+333362+344135+708073,safety_plus_coverage,useful,subset_038005+333362+344135+708073,False,52,259678.40000000002,65679.585399853,-193998.814600147,-0.7470733592017933,193998.814600147,0.7470733592017933,-0.2452720192558916,220644.25,127872.8969397,-92771.3530603,39191.09225854617,197541.4469397
subset/safety_plus_coverage/useful/038005+333362+708073,safety_plus_coverage,useful,subset_038005+333362+708073,False,52,259678.40000000002,65584.11838329872,-194094.28161670128,-0.7474409947716146,194094.28161670128,0.7474409947716146,-0.24567030603933787,220644.25,127872.8969397,-92771.3530603,39172.81582836,197541.4469397
subset/demand_90d/useful/038005+042342+734545,demand_90d,useful,subset_038005+042342+734545,False,52,259678.40000000002,156142.3652925496,-103536.03470745041,-0.3987086900853148,194468.13544783503,0.748880674895698,-0.18097524856574806,220644.25,346562.57272500003,125918.32272500003,23252.2129437516,667378.360725
demand_90d/useful/mp_only/direct_only,demand_90d,useful,mp_only,False,52,259678.40000000002,154299.6667954457,-105378.7332045543,-0.40580476930139087,194683.6373141697,0.7497105547252666,-0.18203187115536285,220644.25,345862.784685,125218.53468500002,23140.2665205,661262.7846850001
subset/demand_90d/useful/038005+042342,demand_90d,useful,subset_038005+042342,False,52,259678.40000000002,154299.6667954457,-105378.7332045543,-0.40580476930139087,194683.6373141697,0.7497105547252666,-0.18203187115536285,220644.25,345862.784685,125218.53468500002,23140.2665205,661262.7846850001
subset/safety_plus_coverage/useful/042342+333362+344135+734545,safety_plus_coverage,useful,subset_042342+333362+344135+734545,False,52,259678.40000000002,63195.422403684475,-196482.97759631553,-0.7566396650484426,196482.97759631553,0.7566396650484426,-0.26087902579979894,220644.25,140194.21231200002,-80450.03768799998,30080.083375496168,211737.30726400003
subset/safety_plus_coverage/useful/042342+333362+734545,safety_plus_coverage,useful,subset_042342+333362+734545,False,52,259678.40000000002,63099.95538713021,-196578.44461286973,-0.7570073006182636,196578.44461286973,0.7570073006182636,-0.26118772308008564,220644.25,140194.21231200002,-80450.03768799998,30061.80694531,211737.30726400003
subset/safety_plus_coverage/useful/042342+333362+344135,safety_plus_coverage,useful,subset_042342+333362+344135,False,52,259678.40000000002,62656.36618285198,-197022.033817148,-0.7587155258856647,197022.033817148,0.7587155258856647,-0.2602105274742299,220644.25,139494.42427200003,-81149.82572799997,30071.37643018617,209162.97427200002
subset/safety_plus_coverage/useful/042342+333362,safety_plus_coverage,useful,subset_042342+333362,False,52,259678.40000000002,62560.899166297706,-197117.5008337023,-0.759083161455486,197117.5008337023,0.759083161455486,-0.26052660298562624,220644.25,139494.42427200003,-81149.82572799997,30053.1,209162.97427200002
subset/demand_90d/useful/038005+344135+734545,demand_90d,useful,subset_038005+344135+734545,False,52,259678.40000000002,73278.36108530489,-186400.0389146951,-0.7178111037140366,197398.92183104128,0.7601668903961256,-0.1711478746195597,220644.25,172525.08156500003,-48119.16843499997,10612.0939709628,360740.86956500006
subset/demand_90d/useful/038005+344135,demand_90d,useful,subset_038005+344135,False,52,259678.40000000002,71435.66258820098,-188242.73741179905,-0.7249071829301129,198168.8777050683,0.7631319266641672,-0.17301870971865005,220644.25,171825.29352500002,-48818.956474999984,10104.3277563456,354625.29352500004
subset/demand_90d/useful/038005+734545,demand_90d,useful,subset_038005+734545,False,52,259678.40000000002,72050.92801531545,-187627.4719846845,-0.7225378467546183,198626.35490103066,0.7648936334367072,-0.1737406025903959,220644.25,172525.08156500003,-48119.16843499997,10033.7214059172,360740.86956500006
demand_90d/useful/only_038005/direct_only,demand_90d,useful,only_038005,False,52,259678.40000000002,70208.22951821155,-189470.1704817885,-0.7296339259706948,199396.3107750577,0.7678586697047489,-0.1756367316065416,220644.25,171825.29352500002,-48818.956474999984,9525.9551913,354625.29352500004
subset/demand_90d/useful/038005,demand_90d,useful,subset_038005,False,52,259678.40000000002,70208.22951821155,-189470.1704817885,-0.7296339259706948,199396.3107750577,0.7678586697047489,-0.1756367316065416,220644.25,171825.29352500002,-48818.956474999984,9525.9551913,354625.29352500004
subset/max_safety_coverage/useful/038005+042342+333362+344135,max_safety_coverage,useful,subset_038005+042342+333362+344135,False,52,259678.40000000002,94896.32509036678,-164782.07490963323,-0.6345621157155666,199690.37784481017,0.7689910976223288,-0.2932089871415403,220644.25,311319.717797,90675.46779700002,34981.06224053568,381580.95546592004
max_safety_coverage/useful/exclude_734545/direct_only,max_safety_coverage,useful,exclude_734545,False,52,259678.40000000002,106597.33635959752,-153081.06364040246,-0.589502490928789,199792.9275755794,0.7693860081376788,-0.29458315467229296,220644.25,342008.976397,121364.72639700002,42161.06224053568,412270.21406592004
subset/max_safety_coverage/useful/038005+042342+333362+344135+708073,max_safety_coverage,useful,subset_038005+042342+333362+344135+708073,False,52,259678.40000000002,106597.33635959752,-153081.06364040246,-0.589502490928789,199792.9275755794,0.7693860081376788,-0.29458315467229296,220644.25,342008.976397,121364.72639700002,42161.06224053568,412270.21406592004
subset/max_safety_coverage/useful/038005+042342+333362,max_safety_coverage,useful,subset_038005+042342+333362,False,52,259678.40000000002,94759.94363814649,-164918.45636185352,-0.6350873093867395,199826.75929703045,0.7695162912935016,-0.2933560605416511,220644.25,311319.717797,90675.46779700002,34944.52056857174,381580.95546592004
target_stock/immobilized/only_038005/direct_only,target_stock,immobilized,only_038005,False,52,259678.40000000002,395296.3038203837,135617.90382038377,0.5222533095566815,199851.12606440677,0.7696101256955016,0.3857080264409618,220644.25,0.0,-220644.25,0.0,514158.10104469006
subset/target_stock/immobilized/038005,target_stock,immobilized,subset_038005,False,52,259678.40000000002,395296.3038203837,135617.90382038377,0.5222533095566815,199851.12606440677,0.7696101256955016,0.3857080264409618,220644.25,0.0,-220644.25,0.0,514158.10104469006
subset/max_safety_coverage/useful/038005+042342+333362+708073,max_safety_coverage,useful,subset_038005+042342+333362+708073,False,52,259678.40000000002,106460.95490737725,-153217.44509262271,-0.5900276845999617,199929.3090277997,0.7699112018088515,-0.29471790305146717,220644.25,342008.976397,121364.72639700002,42124.52056857174,412270.21406592004
max_safety_coverage/useful/exclude_708073/direct_only,max_safety_coverage,useful,exclude_708073,False,52,259678.40000000002,95636.73267969963,-164041.66732030036,-0.6317108674433466,200202.09650470808,0.7709616837777346,-0.29302075696741475,220644.25,312019.50583700003,91375.25583700003,34999.883779318436,385258.57402592
subset/max_safety_coverage/useful/038005+042342+333362+344135+734545,max_safety_coverage,useful,subset_038005+042342+333362+344135+734545,False,52,259678.40000000002,95636.73267969963,-164041.66732030036,-0.6317108674433466,200202.09650470808,0.7709616837777346,-0.29302075696741475,220644.25,312019.50583700003,91375.25583700003,34999.883779318436,385258.57402592
max_safety_coverage/useful/all_components/direct_only,max_safety_coverage,useful,all_components,False,52,259678.40000000002,107337.74394893041,-152340.6560510696,-0.5866512426565691,200304.6462354773,0.7713565942930843,-0.2943951373153748,220644.25,342708.76443700003,122064.51443700003,42179.883779318436,415947.83262592
max_safety_coverage/useful/nonzero_direct_items/direct_only,max_safety_coverage,useful,nonzero_direct_items,False,52,259678.40000000002,107337.74394893041,-152340.6560510696,-0.5866512426565691,200304.6462354773,0.7713565942930843,-0.2943951373153748,220644.25,342708.76443700003,122064.51443700003,42179.883779318436,415947.83262592
max_safety_coverage/useful/nonzero_direct_items/with_internal,max_safety_coverage,useful,nonzero_direct_items,True,52,259678.40000000002,107337.74394893041,-152340.6560510696,-0.5866512426565691,200304.6462354773,0.7713565942930843,-0.2943951373153748,220644.25,342708.76443700003,122064.51443700003,42179.883779318436,415947.83262592
subset/max_safety_coverage/useful/038005+042342+333362+344135+708073+734545,max_safety_coverage,useful,subset_038005+042342+333362+344135+708073+734545,False,52,259678.40000000002,107337.74394893041,-152340.6560510696,-0.5866512426565691,200304.6462354773,0.7713565942930843,-0.2943951373153748,220644.25,342708.76443700003,122064.51443700003,42179.883779318436,415947.83262592
subset/max_safety_coverage/useful/038005+042342+333362+734545,max_safety_coverage,useful,subset_038005+042342+333362+734545,False,52,259678.40000000002,95500.35122747935,-164178.04877252065,-0.6322360611145195,200338.4779569283,0.7714868774489072,-0.2931663380632808,220644.25,312019.50583700003,91375.25583700003,34963.342107354496,385258.57402592
max_safety_coverage/useful/exclude_344135/direct_only,max_safety_coverage,useful,exclude_344135,False,52,259678.40000000002,107201.36249671012,-152477.03750328987,-0.5871764363277417,200441.02768769755,0.7718817879642571,-0.29452863392457396,220644.25,342708.76443700003,122064.51443700003,42143.342107354496,415947.83262592
subset/max_safety_coverage/useful/038005+042342+333362+708073+734545,max_safety_coverage,useful,subset_038005+042342+333362+708073+734545,False,52,259678.40000000002,107201.36249671012,-152477.03750328987,-0.5871764363277417,200441.02768769755,0.7718817879642571,-0.29452863392457396,220644.25,342708.76443700003,122064.51443700003,42143.342107354496,415947.83262592
subset/target_stock/immobilized/038005+344135,target_stock,immobilized,subset_038005+344135,False,52,259678.40000000002,396080.7123203837,136402.31232038373,0.5252740016897197,200635.5345644068,0.7726308178285402,0.3863397745075645,220644.25,0.0,-220644.25,0.0,515518.62904469005
subset/target_stock/immobilized/038005+734545,target_stock,immobilized,subset_038005+734545,False,52,259678.40000000002,397346.8733634607,137668.47336346062,0.5301498829454456,201526.62522594523,0.7760623341253844,0.3836479737211781,220644.25,0.0,-220644.25,0.0,517331.58223669004
