capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_reliability_node_SDC-VD0518684A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0518684A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0518684A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0519670A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0519670A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0519670A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20118814.7884,0.150868,0.08621,0.169951,0.398998,0.193973,608226.092,17876128.3262,0.885293,5302452.7143,0.0,124508305.8273,27907031.2888,5302452.7143,104371582.4814,407856.0022,102767363.9357,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4210274.1193,12029354.6265,2405870.9253,23164200.7616,0.0,17858143.7941,4742830.5272,4694226.6223,126780772.1489,4940668.47,11134846.1351,2992.9532,5413209.5819,2378819.2201,low,edge_src_reliability_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0519670A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0519670A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0519670A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0520115A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520115A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520115A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26412978.448,0.213073,0.121756,0.143721,0.247498,0.273951,1455837.6088,26127803.5081,0.725441,5302452.7143,0.0,63180155.2663,20330532.1411,5302452.7143,50439337.0083,41318000.0,50329306.417,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4331893.1043,12376837.4408,2475367.4882,17408603.6895,0.0,8634763.7941,2921928.4516,3846615.1055,62936323.6754,0.0,5031766.2487,15702.6688,5569576.8483,1997676.3836,low,edge_src_reliability_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0520115A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520115A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520115A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0520132A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520132A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520132A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28376867.8999,0.245546,0.140312,0.088484,0.209955,0.315703,3756335.4745,31268685.1882,0.291585,5302452.7143,0.0,46152684.8944,18103924.0238,5302452.7143,35543649.9158,0.0,36894305.5513,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4445353.6873,12701010.5351,2540202.107,16502013.1269,0.0,6081085.1415,1601910.8968,1546117.2397,43152218.5832,184225.2891,3801002.5919,41458.4177,5715454.7408,3032506.2913,low,edge_src_reliability_scale::SDC-VD0520132A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0520132A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520132A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0520132A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0520132A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0525412A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0525412A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0525412A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25806127.9843,0.214299,0.122457,0.143258,0.244459,0.275527,1451528.4694,27051859.5693,0.726253,5302452.7143,0.0,63755623.8386,20078660.5356,5302452.7143,51505572.0644,28404455.6882,51773087.1894,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4302840.1203,12293828.915,2458765.783,17202229.6494,0.0,8551045.3199,2876430.8862,3850924.2449,61725071.1522,1569564.7694,4908400.7344,1980043.6364,5532223.0118,2263297.1362,low,edge_src_reliability_scale::SDC-VD0525412A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0525412A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0525412A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0525412A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0525412A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0901566A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0901566A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0901566A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20099589.3299,0.169709,0.096977,0.129526,0.385591,0.218198,3208152.2071,19417969.0845,0.394968,5302452.7143,0.0,105725339.361,25896998.3741,5302452.7143,92210549.4254,41318000.0,90749472.9779,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4394960.5129,12557030.037,2511406.0074,22542674.328,0.0,15209177.5585,3354324.0461,2094300.5071,106507298.3982,0.0,9985644.291,2920000.0,5650663.5166,2869471.3178,low,edge_src_reliability_scale::SDC-VD0901566A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0901566A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0901566A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0901566A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0901566A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0910216A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0910216A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0910216A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19980402.3592,0.149052,0.085173,0.172567,0.40157,0.191639,620533.0786,18153510.7586,0.882972,5302452.7143,0.0,121765577.576,27603505.4021,5302452.7143,103594645.3391,41318000.0,98905109.3831,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4114366.9839,11755334.2398,2351066.848,22840062.812,0.0,17606459.6312,4763442.5901,4681919.6356,126134459.1814,0.0,11084728.5722,13982.6167,5289900.4079,1996740.8523,low,edge_src_reliability_scale::SDC-VD0910216A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0910216A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0910216A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0910216A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0910216A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0914320A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914320A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914320A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20068435.6891,0.148746,0.084998,0.171954,0.403058,0.191245,576255.4469,18379113.1887,0.891323,5302452.7143,0.0,125683734.5078,27708124.94,5302452.7143,104671402.5865,10796110.74,103018727.803,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4121465.8634,11775616.7526,2355123.3505,22943611.4884,0.0,17887709.3392,4764513.4516,4726197.2673,127107929.9288,4861700.6846,11167994.7358,764.8545,5299027.5387,2374191.0985,low,edge_src_reliability_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0914320A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914320A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914320A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0914360C_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914360C_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914360C_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20348727.7399,0.164403,0.093945,0.1375,0.392776,0.211376,2821216.9044,18095256.2572,0.467941,5302452.7143,0.0,107648865.2212,25886529.8278,5302452.7143,96064047.4861,0.0,94447882.4892,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4255832.4281,12159521.2231,2431904.2446,22327135.145,0.0,15620326.7987,3559394.6828,2481235.8099,109669974.3903,9304.6974,10167613.9219,4431193.7664,5471784.5504,2682906.3063,low,edge_src_reliability_scale::SDC-VD0914360C,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0914360C_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914360C_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914360C_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0914360C,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0914690A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914690A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914690A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8835697.2928,0.212923,0.12167,0.144747,0.246901,0.273758,1429001.5689,8761316.1935,0.730502,5302452.7143,0.0,63398854.5938,20218793.2444,5302452.7143,168241459.4342,41318000.0,167622595.4943,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4305046.7412,12300133.5463,2460026.7093,17292180.711,0.0,8722836.6884,2926612.5333,3873451.1453,62506936.0624,0.0,4992047.1647,117652417.92,5535060.0959,2063279.1418,low,edge_src_reliability_scale::SDC-VD0914690A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0914690A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914690A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_node_SDC-VD0914690A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0914690A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
