case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_inventory_risk,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::cost_share_warehouse_operating,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::measured_required_total,delta::kpi::measurement_starting_backlog,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_estimated_source_ordered_qty,delta::kpi::total_estimated_source_rejected_qty,delta::kpi::total_estimated_source_replenished_qty,delta::kpi::total_explicit_initialization_pipeline_qty,delta::kpi::total_explicit_initialization_stock_qty,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_inventory_cost_legacy_raw_holding,delta::kpi::total_inventory_risk_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta::kpi::total_warehouse_operating_cost,delta::kpi::warmup_backlog_cleared_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_inventory_risk,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::cost_share_warehouse_operating,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::measured_required_total,delta_pct::kpi::measurement_starting_backlog,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_estimated_source_ordered_qty,delta_pct::kpi::total_estimated_source_rejected_qty,delta_pct::kpi::total_estimated_source_replenished_qty,delta_pct::kpi::total_explicit_initialization_pipeline_qty,delta_pct::kpi::total_explicit_initialization_stock_qty,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_inventory_cost_legacy_raw_holding,delta_pct::kpi::total_inventory_risk_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,delta_pct::kpi::total_warehouse_operating_cost,delta_pct::kpi::warmup_backlog_cleared_qty,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,value
supplier_reliability_node_SDC-VD0901566A_low,333123.9789999984,0.019754999999999995,0.011288999999999993,-0.042049,-0.01439299999999999,0.025400000000000006,2614674.0105000003,476011.34120000154,-0.49310699999999996,0.0,0.0,-20087110.516399994,-2023898.1867999993,0.0,-12482733.880099997,13111644.1587,-12322726.193100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208105.9679000005,594588.4799000006,118917.696,-587688.6934999973,0.0,-2660565.6735000014,-1436209.4933000002,-2614674.0105,-20567318.21409999,-1580070.6283,-1182277.1733,2920000.0,267564.8158999998,738217.1414999999,1.6852986767552283,13.174040038945273,13.17454019232564,-24.507649715867696,-3.5983939357574277,13.174410522930739,440.5678296994408,2.512999699666063,-55.52537792416181,0.0,nan,-15.965916358813622,-7.248686238944904,0.0,-11.923146820866037,46.484715120490016,-11.955431524902478,nan,0.0,nan,nan,nan,nan,nan,4.9704608952447025,4.970460896814981,4.970460897692476,-2.5407672718051693,nan,-14.888662019136511,-29.980157355914915,-55.525337857054446,-16.18522940490163,-100.0,-10.586367186403782,nan,4.970460895788639,34.6376865654567,20099589.3299,0.169709,0.096977,0.129526,0.385591,0.218198,3208152.2071,19417969.0845,0.394968,5302452.7143,0.0,105725339.361,25896998.3741,5302452.7143,92210549.4254,41318000.0,90749472.9779,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4394960.5129,12557030.037,2511406.0074,22542674.328,0.0,15209177.5585,3354324.0461,2094300.5071,106507298.3982,0.0,9985644.291,2920000.0,5650663.5166,2869471.3178,low,edge_src_reliability_scale::SDC-VD0901566A,0.2
supplier_reliability_node_SDC-VD0901566A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0901566A,1.0
supplier_reliability_node_SDC-VD0910216A_low,213937.00829999894,-0.0009020000000000139,-0.0005150000000000016,0.0009919999999999929,0.0015859999999999763,-0.0011589999999999934,27054.881999999983,-788446.984699998,-0.005102999999999969,0.0,0.0,-4046872.301399991,-317391.15879999846,0.0,-1098637.9663999975,13111644.1587,-4167089.787900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72487.56110000005,-207107.3172999993,-41421.463399999775,-290300.2094999999,0.0,-263283.60080000013,-27090.949300000444,-27054.882000000216,-940157.4308999926,-1580070.6283,-83192.89209999889,13982.6167,-93198.29279999994,-134513.32400000002,1.0823230380451303,-0.6015177987916387,-0.6010176454112612,0.5781728107241689,0.39651586063441946,-0.6011473148061668,4.55869855960939,-4.162436614973874,-0.5746136306055196,0.0,nan,-3.2165912875423155,-1.1367513149433326,0.0,-1.0493872497953087,46.484715120490016,-4.042884329058186,nan,0.0,nan,nan,nan,nan,nan,-1.7313130972406412,-1.7313130961720442,-1.7313130936786645,-1.2550611904800704,nan,-1.473348538822475,-0.5655100643214264,-0.5745387217297822,-0.7398467577269019,-100.0,-0.74492726659959,nan,-1.7313130964490906,-6.3114632452485875,19980402.3592,0.149052,0.085173,0.172567,0.40157,0.191639,620533.0786,18153510.7586,0.882972,5302452.7143,0.0,121765577.576,27603505.4021,5302452.7143,103594645.3391,41318000.0,98905109.3831,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4114366.9839,11755334.2398,2351066.848,22840062.812,0.0,17606459.6312,4763442.5901,4681919.6356,126134459.1814,0.0,11084728.5722,13982.6167,5289900.4079,1996740.8523,low,edge_src_reliability_scale::SDC-VD0910216A,0.2
supplier_reliability_node_SDC-VD0910216A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0910216A,1.0
supplier_reliability_node_SDC-VD0914320A_low,301970.3381999992,-0.0012080000000000146,-0.0006899999999999962,0.00037899999999999046,0.003074000000000021,-0.0015529999999999988,-17222.749700000044,-562844.5545999967,0.0032480000000000286,0.0,0.0,-128715.369599998,-212771.62089999765,0.0,-21880.71899999678,-17410245.1013,-53471.368000000715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65388.68159999978,-186824.80450000055,-37364.96089999983,-186751.5330999978,0.0,17966.107200000435,-26020.087799999863,17222.74970000051,33313.316500008106,3281630.0563000003,73.27150000073016,764.8545,-84071.16199999955,242936.9221999999,1.5276901198030832,-0.8055803779825911,-0.8052469423956635,0.2208946524843307,0.7685307412296545,-0.8055062811854888,-2.902002095219018,-2.9714170109955065,0.3657348759958369,0.0,nan,-0.10230733899977847,-0.7620515352575025,0.0,-0.02089983073331247,-61.72454605358047,-0.0518775852558361,nan,0.0,nan,nan,nan,nan,nan,-1.561761482210741,-1.5617614816192391,-1.5617614816322831,-0.8073869524936103,nan,0.1005392577092427,-0.5431563642336757,0.36574310681932387,0.026215555386364702,207.68882083649075,0.0006560889618981824,nan,-1.561761481153359,11.398777532098714,20068435.6891,0.148746,0.084998,0.171954,0.403058,0.191245,576255.4469,18379113.1887,0.891323,5302452.7143,0.0,125683734.5078,27708124.94,5302452.7143,104671402.5865,10796110.74,103018727.803,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4121465.8634,11775616.7526,2355123.3505,22943611.4884,0.0,17887709.3392,4764513.4516,4726197.2673,127107929.9288,4861700.6846,11167994.7358,764.8545,5299027.5387,2374191.0985,low,edge_src_reliability_scale::SDC-VD0914320A,0.2
supplier_reliability_node_SDC-VD0914320A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0914320A,1.0
supplier_reliability_node_SDC-VD0914360C_low,582262.3889999986,0.01444899999999999,0.008257,-0.034074999999999994,-0.007207999999999992,0.01857800000000001,2227738.7078,-846701.4860999994,-0.42013399999999995,0.0,0.0,-18163584.65619999,-2034366.7331000008,0.0,-8629235.819399998,-28206355.8413,-8624316.681800008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68977.88310000021,197079.66599999927,39415.933199999854,-803227.8764999993,0.0,-2249416.4333000015,-1231138.8566,-2227738.7076999997,-17404642.221999988,-1570765.9309,-1000307.5423999988,4431193.7664,88685.84970000014,551652.1299999999,2.9457081914419625,9.635621590621117,9.636121744001494,-19.860119481276406,-1.8020720828833134,9.63599207460659,375.3699328067278,-4.469978750741792,-47.308391746192605,0.0,nan,-14.437032800728222,-7.286179828297122,0.0,-8.242396787021642,-100.0,-8.367257855333033,nan,0.0,nan,nan,nan,nan,nan,1.6474869704364237,1.6474869704423147,1.647486970456087,-3.4726124953308672,nan,-12.58784977543432,-25.699410023422914,-47.308361924103174,-13.696395618568665,-99.41112142499536,-8.95697149731611,nan,1.6474869704407935,25.883920188145037,20348727.7399,0.164403,0.093945,0.1375,0.392776,0.211376,2821216.9044,18095256.2572,0.467941,5302452.7143,0.0,107648865.2212,25886529.8278,5302452.7143,96064047.4861,0.0,94447882.4892,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4255832.4281,12159521.2231,2431904.2446,22327135.145,0.0,15620326.7987,3559394.6828,2481235.8099,109669974.3903,9304.6974,10167613.9219,4431193.7664,5471784.5504,2682906.3063,low,edge_src_reliability_scale::SDC-VD0914360C,0.2
supplier_reliability_node_SDC-VD0914360C_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0914360C,1.0
supplier_reliability_node_SDC-VD0914690A_low,-10930768.058100002,0.062969,0.035982,-0.02682800000000002,-0.153083,0.08096,835523.3723,-10180641.5498,-0.15757299999999996,0.0,0.0,-62413595.283599995,-7702103.316500001,0.0,63548176.12869999,13111644.1587,64550396.323300004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118192.19620000012,337691.9891999997,67538.39790000021,-5838182.3105,0.0,-9146906.5436,-1863921.0061000003,-835523.3722999999,-64567680.549899995,-1580070.6283,-6175874.2996,117652417.92,151961.39520000014,-67975.03449999983,-55.29955843927505,41.9922109446897,41.99187750910279,-15.636310651318674,-38.27228089123565,41.99213684789262,140.78417321590953,-53.74651177965496,-17.743208625397628,0.0,nan,-49.60844125078237,-27.585444112442687,0.0,60.69938215927699,46.484715120490016,62.626388922010754,nan,0.0,nan,nan,nan,nan,nan,2.82293533079975,2.822935331287544,2.822935333819003,-25.24034017569602,nan,-51.18655833409124,-38.90842201124535,-17.743212862528658,-50.810840332411644,-100.0,-55.30012293999509,nan,2.8229353323995268,-3.1894381841404322,8835697.2928,0.212923,0.12167,0.144747,0.246901,0.273758,1429001.5689,8761316.1935,0.730502,5302452.7143,0.0,63398854.5938,20218793.2444,5302452.7143,168241459.4342,41318000.0,167622595.4943,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4305046.7412,12300133.5463,2460026.7093,17292180.711,0.0,8722836.6884,2926612.5333,3873451.1453,62506936.0624,0.0,4992047.1647,117652417.92,5535060.0959,2063279.1418,low,edge_src_reliability_scale::SDC-VD0914690A,0.2
supplier_reliability_node_SDC-VD0914690A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0914690A,1.0
supplier_reliability_node_SDC-VD0949099A_low,-77969.47440000251,-0.004304000000000002,-0.002460000000000004,0.003813999999999984,0.008485999999999994,-0.005533999999999983,8274.92519999994,-150014.29609999806,-0.0015609999999999236,0.0,0.0,-1720347.877700001,-562179.8431999981,0.0,214994.17589999735,12971038.372800004,-2951380.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202069.16539999982,-577340.4724000003,-115468.09450000012,-570059.4528999999,0.0,-49706.15839999914,7879.609600000083,-8274.925099999644,7956.2876000106335,-1440834.7443,7281.019700000063,327787.1399,-259803.2126000002,-66876.29869999993,-0.3944532976223411,-2.8702135321498607,-2.8708804033236905,2.222934576715713,2.121584863394534,-2.8703617257440346,1.3943098916533878,-0.7919682755762664,-0.17577344255833388,0.0,nan,-1.3673908101912189,-2.013473464126744,0.0,0.20535622640913276,45.98622539465978,-2.863410409244852,nan,0.0,nan,nan,nan,nan,nan,-4.826276223073324,-4.826276221657565,-4.826276222533863,-2.464550393654097,nan,-0.2781582127659703,0.16448292314820073,-0.17572669100399133,0.006261114778166104,-91.18799618787901,0.06519583544059633,nan,-4.826276222024617,-3.137884699238533,19688495.8765,0.14565,0.083228,0.175389,0.40847,0.187264,601753.1218,18791943.4472,0.886514,5302452.7143,0.0,124092101.9997,27358716.7177,5302452.7143,104908277.4814,41177394.2141,100120819.0909,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,3984785.3796,11385101.0847,2277020.2169,22560303.5686,0.0,17820037.0736,4798413.149,4700699.5925,127082572.8999,139235.884,11175202.484,327787.1399,5123295.4881,2064377.8776,low,edge_src_reliability_scale::SDC-VD0949099A,0.2
supplier_reliability_node_SDC-VD0949099A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0949099A,1.0
supplier_reliability_node_SDC-VD0951020A_low,1563056.624499999,0.016682000000000002,0.009533,-0.036373000000000016,-0.011290000000000022,0.021447999999999995,2267579.4446,1738425.254300002,-0.42764699999999994,0.0,0.0,-16844677.537499994,-1809450.6389000006,0.0,-13326675.751000002,-28206355.8413,-12916997.296100006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164255.5304000005,469301.51549999975,93860.30310000014,-549244.7617000006,0.0,-2302054.515800001,-1260205.8772,-2267579.4444999998,-17806693.3793,-1476289.3731,-1018546.2770999987,8907.1327,211185.68200000003,654077.5303000002,7.9076182653406475,11.124744921776013,11.125245075156382,-21.199475448054795,-2.8226129045161863,11.124596728181825,382.08302471612654,9.17764297576318,-48.1543788531374,0.0,nan,-13.388720713979074,-6.480632292567309,0.0,-12.72925571749634,-100.0,-12.53198961503703,nan,0.0,nan,nan,nan,nan,nan,3.9231248335616713,3.923124834172819,3.923124834205622,-2.3745617878520533,nan,-12.882415185897178,-26.306169591244256,-48.15442164795799,-14.012785443711051,-93.43185973201348,-9.120285098314316,nan,3.9231248346335943,30.689794655817295,21329521.9754,0.166636,0.095221,0.135202,0.388694,0.214246,2861057.6412,20680382.9976,0.460428,5302452.7143,0.0,108967772.3399,26111445.922,5302452.7143,91366607.5545,0.0,90155201.8749,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4351110.0754,12431743.0726,2486348.6145,22581118.2598,0.0,15567688.7162,3530327.6622,2441395.0731,109267923.233,103781.2552,10149375.1872,8907.1327,5594284.3827,2785331.7066,low,edge_src_reliability_scale::SDC-VD0951020A,0.2
supplier_reliability_node_SDC-VD0951020A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0951020A,1.0
supplier_reliability_node_SDC-VD0960508A_low,20404.64749999717,-0.002478000000000008,-0.0014160000000000006,0.0022619999999999862,0.004819999999999991,-0.0031859999999999944,11304.132800000021,-133168.41749999672,-0.0021319999999999117,0.0,0.0,-1745830.173999995,-318577.83669999987,0.0,-18950.348299995065,12971038.372800004,-3169383.960800007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116175.80480000004,-331930.87069999985,-66386.17409999995,-326336.245099999,0.0,-49706.15839999914,7758.408400000073,-11304.132799999788,-4163.835599988699,-1440834.7443,5594.6257000006735,93653.4685,-149368.89180000033,-69905.50639999984,0.10322861036491841,-1.6525067687424195,-1.6525067687424149,1.3183738889698302,1.2050482019280748,-1.6525067687424115,1.904725879528633,-0.7030340754883165,-0.24006981392336366,0.0,nan,-1.387645003098857,-1.1410014574751566,0.0,-0.018100825288568937,45.98622539465978,-3.0749164045116566,nan,0.0,nan,nan,nan,nan,nan,-2.7747752770331804,-2.7747752757294837,-2.7747752740807785,-1.4108565645799198,nan,-0.2781582127659703,0.161952908505715,-0.24005508540660167,-0.0032766855497919065,-91.18799618787901,0.05009549644385275,nan,-2.7747752754482637,-3.2800173333318923,19786869.9984,0.147476,0.084272,0.173837,0.404804,0.189612,604782.3294,18808789.3258,0.885943,5302452.7143,0.0,124066619.7034,27602318.7242,5302452.7143,104674332.9572,41177394.2141,99902815.2102,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4070678.7402,11630510.6864,2326102.1373,22804026.7764,0.0,17820037.0736,4798291.9478,4697670.3848,127070452.7767,139235.884,11173516.09,93653.4685,5233729.8089,2061348.6699,low,edge_src_reliability_scale::SDC-VD0960508A,0.2
supplier_reliability_node_SDC-VD0960508A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,edge_src_reliability_scale::SDC-VD0960508A,1.0
supplier_reliability_node_SDC-VD0964290A_low,-19.637100003659725,-1.000000000001e-06,0.0,1.000000000001e-06,2.000000000002e-06,-1.000000000001e-06,0.0,-24.714800000190735,0.0,0.0,0.0,0.0,-136.576400000602,0.0,327.94020000100136,0.0,324.6808999925852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.80169999971986,-136.576400000602,-27.315299999900162,-136.576400000602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.1324,-61.459400000050664,0.0,-9.934553120680027e-05,-0.0006668711738273071,0.0,0.000582835494682209,0.0005000200008005321,-0.0005186775796434611,0.0,-0.00013047648155023816,0.0,0.0,nan,0.0,-0.0004891547794774668,0.0,0.00031323900602491965,0.0,0.00031500336909851847,nan,0.0,nan,nan,nan,nan,nan,-0.0011417091156607126,-0.0011417100710476667,-0.001141710906997753,-0.0005904637115883236,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.001141710442575736,0.0,19766445.7138,0.149953,0.085688,0.171576,0.399986,0.192797,593478.1966,18941933.0285,0.888075,5302452.7143,0.0,125812449.8774,27920759.9845,5302452.7143,104693611.2457,28206355.8413,103072523.8519,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186806.7433,11962304.9807,2392460.9961,23130226.4451,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,328.1324,5383037.2413,2131254.1763,low,edge_src_reliability_scale::SDC-VD0964290A,0.2
