case_id,case_input,case_output_dir,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter_group,parameter_key,parameter_label,realism_focus,status
supplier_capacity_node_SDC-VD0519670A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_1_4\simulation_output,4656624.032,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811489.4138,0.959867,18152.25,752.25,1391548.2649,13564435.4406,17400.0,769341.5861,33770742.3662,770134.1804,782678.9417,168240.5218,0.0,0.0,0.0,0.0,0.0,3720277.6874,10629364.8212,2125872.9642,13538494.6034,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783214.1696,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD0519670A_0_7,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_0_7\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_0_7\simulation_output,4656600.8484,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.4599,0.959867,18152.25,752.25,1391548.3497,13564423.556,17400.0,769346.5855,33770742.3662,770138.8963,782654.1109,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.5279,10629352.9367,2125870.5873,13538482.7189,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.8215,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0519670A,Lead time fournisseur SDC-VD0519670A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0519670A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_0_85\simulation_output,4656602.7833,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.3683,0.959867,18152.25,752.25,1391548.3035,13564424.6739,17400.0,769343.2232,33770742.3662,770135.4732,782657.5118,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.9191,10629354.0546,2125870.8109,13538483.8368,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.3246,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0519670A,Lead time fournisseur SDC-VD0519670A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0519670A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0519670A,Lead time fournisseur SDC-VD0519670A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0519670A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_1_2\simulation_output,4656673.9895,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811539.4061,0.959867,18152.25,752.25,1391548.3102,13564465.8308,17400.0,769341.5861,33770742.3662,770134.1804,782728.9804,168240.5218,0.0,0.0,0.0,0.0,0.0,3720288.324,10629395.2115,2125879.0423,13538524.9937,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783227.8452,1.2,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0519670A,Lead time fournisseur SDC-VD0519670A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0519670A_1_5,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_1_5\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0519670A_1_5\simulation_output,4656673.8918,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811539.2972,0.959867,18152.25,752.25,1391548.29,13564465.7763,17400.0,769341.5861,33770742.3662,770134.1804,782728.9804,168240.5218,0.0,0.0,0.0,0.0,0.0,3720288.3049,10629395.157,2125879.0314,13538524.9391,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783227.8206,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0519670A,Lead time fournisseur SDC-VD0519670A,supplier_lead_time,ok
supplier_reliability_node_SDC-VD0519670A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_0_85\simulation_output,4656603.052,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.0156,0.959867,18152.25,752.25,1391548.2649,13564424.8504,17400.0,769343.4363,33770742.3662,770135.554,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.9809,10629354.2311,2125870.8462,13538484.0133,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1.3713,4783209.404,0.85,supplier_reliability_node,supplier_reliability_node::SDC-VD0519670A,Fiabilite fournisseur SDC-VD0519670A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0519670A_0_9,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_0_9\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_0_9\simulation_output,4656604.0762,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.1044,0.959867,18152.25,752.25,1391548.2649,13564425.4343,17400.0,769342.112,33770742.3662,770134.2563,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.1852,10629354.815,2125870.963,13538484.5971,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.8634,4783209.6667,0.9,supplier_reliability_node,supplier_reliability_node::SDC-VD0519670A,Fiabilite fournisseur SDC-VD0519670A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0519670A_0_95,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_0_95\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_0_95\simulation_output,4656605.0904,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.269,0.959867,18152.25,752.25,1391548.2649,13564426.0133,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3879,10629355.3939,2125871.0788,13538485.1761,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.409,4783209.9273,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0519670A,Fiabilite fournisseur SDC-VD0519670A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0519670A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0519670A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0519670A,Fiabilite fournisseur SDC-VD0519670A,supplier_reliability,ok
supplier_stock_node_SDC-VD0518684A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_0_6\simulation_output,4656534.0037,0.274267,0.156724,0.001912,0.214469,0.352629,728.5,4811399.3855,0.959867,18152.25,752.25,1391548.2649,13564359.7186,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720251.1847,10629289.0993,2125857.8199,13538418.8814,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783180.0947,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,supplier_buffer,ok
supplier_stock_node_SDC-VD0518684A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_0_8\simulation_output,4656570.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811435.3855,0.959867,18152.25,752.25,1391548.2649,13564393.1266,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720262.8775,10629322.5073,2125864.5015,13538452.2894,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783195.1283,0.8,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,supplier_buffer,ok
supplier_stock_node_SDC-VD0518684A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,supplier_buffer,ok
supplier_stock_node_SDC-VD0518684A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_1_2\simulation_output,4656642.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811507.3855,0.959867,18152.25,752.25,1391548.2649,13564459.9426,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720286.2631,10629389.3233,2125877.8647,13538519.1054,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783225.1955,1.2,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,supplier_buffer,ok
supplier_stock_node_SDC-VD0518684A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0518684A_1_4\simulation_output,4656678.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811543.3855,0.959867,18152.25,752.25,1391548.2649,13564493.3506,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720297.9559,10629422.7313,2125884.5463,13538552.5134,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783240.2291,1.4,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,supplier_buffer,ok
supplier_capacity_node_SDC-VD0518684A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_0_6\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782651.6795,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0518684A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_0_8\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782656.2965,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,0.8,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0518684A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0518684A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_1_2\simulation_output,4656606.0512,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5787,17400.0,769341.1601,33770742.3662,770133.3696,782665.5305,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5858,10629355.9594,2125871.1919,13538485.7415,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1817,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0518684A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0518684A_1_4\simulation_output,4656608.1819,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564428.556,17400.0,769336.5431,33770742.3662,770128.7526,782670.1475,168240.5218,0.0,0.0,0.0,0.0,0.0,3720275.2778,10629357.9366,2125871.5873,13538487.7188,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783211.0715,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD0518684A_0_7,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0518684A_0_7\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0518684A_0_7\simulation_output,4648366.4619,0.273783,0.156448,0.001916,0.215846,0.352007,653.8103,4804196.3303,0.963833,18077.5603,677.5603,1397848.7422,13585865.6196,17400.0,769426.1569,35126318.8325,770218.7511,782660.483,168240.5218,0.0,0.0,0.0,0.0,0.0,3719581.7796,10627376.5131,2125475.3026,13559834.8753,0.0,105499.3017,26030.7443,17423.75,794429.8003,752030.7201,2932458.3622,0.0,4782319.4309,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0518684A,Lead time fournisseur SDC-VD0518684A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0518684A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0518684A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0518684A_0_85\simulation_output,4656598.7482,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811460.7559,0.959867,18152.25,752.25,1391548.1916,13564419.8015,17400.0,769334.875,33770742.3662,770127.4692,782660.6913,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.2138,10629349.1822,2125869.8364,13538478.9644,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783207.132,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0518684A,Lead time fournisseur SDC-VD0518684A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0518684A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0518684A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0518684A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0518684A,Lead time fournisseur SDC-VD0518684A,supplier_lead_time,ok
