day,node_id,output_item_id,desired_qty,planned_qty_after_lot_rule,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,lot_policy_mode,lot_fixed_qty,lot_min_qty,lot_max_qty,campaign_started_qty,campaign_remaining_start_qty,campaign_remaining_end_qty
346,M-1810,item:268091,10766.227102,10766.227102,10766.227102,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
346,SDC-1450,item:773474,44789.750299,44789.750299,44789.750299,2000000.0,435530918.181169,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
347,M-1430,item:268967,4804.142821,4804.142821,4804.142821,5200.0,71298.976478,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
347,M-1810,item:268091,10767.416849,10767.416849,10767.416849,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
347,SDC-1450,item:773474,45213.889824,45213.889824,45213.889824,2000000.0,435555999.961493,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
348,M-1430,item:268967,4804.257135,4804.257135,4804.257135,5200.0,66494.833656,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
348,M-1810,item:268091,10767.654799,10767.654799,10767.654799,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
348,SDC-1450,item:773474,45532.468598,45532.468598,45532.468598,2000000.0,435547246.963983,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
349,M-1430,item:268967,4804.279998,4804.279998,4804.279998,5200.0,66405.554366,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
349,M-1810,item:268091,10767.702389,10767.702389,10767.702389,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
349,SDC-1450,item:773474,45766.440202,45766.440202,45766.440202,2000000.0,435503027.202123,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
350,M-1430,item:268967,6798.798856,6798.798856,5200.0,5200.0,61601.274368,capacity,,1598.798856,1598.798856,none,0.0,0.0,0.0,0.0,0.0,0.0
350,M-1810,item:268091,18147.140478,18147.140478,11900.0,11900.0,83300.0,capacity,,6247.140478,6247.140478,none,0.0,0.0,0.0,0.0,0.0,0.0
350,SDC-1450,item:773474,45936.740198,45936.740198,45936.740198,2000000.0,435467875.961154,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
351,M-1430,item:268967,7197.702628,7197.702628,5200.0,5200.0,66064.469828,capacity,,1997.702628,1997.702628,none,0.0,0.0,0.0,0.0,0.0,0.0
351,M-1810,item:268091,19623.028096,19623.028096,11900.0,11900.0,71400.0,capacity,,7723.028096,7723.028096,none,0.0,0.0,0.0,0.0,0.0,0.0
351,SDC-1450,item:773474,46824.358877,46824.358877,46824.358877,2000000.0,435451541.960542,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
352,M-1430,item:268967,7277.483382,7277.483382,5200.0,5200.0,60864.469828,capacity,,2077.483382,2077.483382,none,0.0,0.0,0.0,0.0,0.0,0.0
352,M-1810,item:268091,19918.205619,19918.205619,11900.0,11900.0,71400.0,capacity,,8018.205619,8018.205619,none,0.0,0.0,0.0,0.0,0.0,0.0
352,SDC-1450,item:773474,47677.917558,47677.917558,47677.917558,2000000.0,435452079.46016,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
353,M-1430,item:268967,7293.439533,7293.439533,5200.0,5200.0,55664.469828,capacity,,2093.439533,2093.439533,none,0.0,0.0,0.0,0.0,0.0,0.0
353,M-1810,item:268091,19977.241124,19977.241124,11900.0,11900.0,83300.0,capacity,,8077.241124,8077.241124,none,0.0,0.0,0.0,0.0,0.0,0.0
353,SDC-1450,item:773474,48353.952502,48353.952502,48353.952502,2000000.0,435448072.83758,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
354,M-1430,item:268967,7296.630763,7296.630763,5200.0,5200.0,50464.469828,capacity,,2096.630763,2096.630763,none,0.0,0.0,0.0,0.0,0.0,0.0
354,M-1810,item:268091,19989.048225,19989.048225,11900.0,11900.0,71400.0,capacity,,8089.048225,8089.048225,none,0.0,0.0,0.0,0.0,0.0,0.0
354,SDC-1450,item:773474,48859.275711,48859.275711,48859.275711,2000000.0,435450304.12093,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
355,M-1430,item:268967,7297.269009,7297.269009,5200.0,5200.0,50065.183227,capacity,,2097.269009,2097.269009,none,0.0,0.0,0.0,0.0,0.0,0.0
355,M-1810,item:268091,19991.409645,19991.409645,11900.0,11900.0,83300.0,capacity,,8091.409645,8091.409645,none,0.0,0.0,0.0,0.0,0.0,0.0
355,SDC-1450,item:773474,49229.39193,49229.39193,49229.39193,2000000.0,435480456.73416,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
356,M-1430,item:268967,7297.396659,7297.396659,5200.0,5200.0,54423.699655,capacity,,2097.396659,2097.396659,none,0.0,0.0,0.0,0.0,0.0,0.0
356,M-1810,item:268091,19991.881929,19991.881929,11900.0,11900.0,71400.0,capacity,,8091.881929,8091.881929,none,0.0,0.0,0.0,0.0,0.0,0.0
356,SDC-1450,item:773474,49498.443508,49498.443508,49498.443508,2000000.0,435456018.482354,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
357,M-1430,item:268967,3375.022189,3375.022189,3375.022189,5200.0,54010.123795,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
357,M-1810,item:268091,17491.404957,17491.404957,11900.0,11900.0,83300.0,capacity,,5591.404957,5591.404957,none,0.0,0.0,0.0,0.0,0.0,0.0
357,SDC-1450,item:773474,49693.471842,49693.471842,49693.471842,2000000.0,435453258.669231,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
358,M-1430,item:268967,1915.542857,1915.542857,1915.542857,5200.0,55012.869427,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
358,M-1810,item:268091,16991.309563,16991.309563,11900.0,11900.0,71400.0,capacity,,5091.309563,5091.309563,none,0.0,0.0,0.0,0.0,0.0,0.0
358,SDC-1450,item:773474,46310.760635,46310.760635,46310.760635,2000000.0,435407433.410273,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
359,M-1430,item:268967,1708.538419,1708.538419,1708.538419,5200.0,68300.897821,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
359,M-1810,item:268091,16891.290484,16891.290484,11900.0,11900.0,83300.0,capacity,,4991.290484,4991.290484,none,0.0,0.0,0.0,0.0,0.0,0.0
359,SDC-1450,item:773474,40070.871487,40070.871487,40070.871487,2000000.0,435380815.618952,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
360,M-1430,item:268967,2257.250541,2257.250541,2257.250541,5200.0,66592.359402,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
360,M-1810,item:268091,16871.286668,16871.286668,11900.0,11900.0,71400.0,capacity,,4971.286668,4971.286668,none,0.0,0.0,0.0,0.0,0.0,0.0
360,SDC-1450,item:773474,34107.810686,34107.810686,34107.810686,2000000.0,435357032.550439,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
361,M-1430,item:268967,2366.992965,2366.992965,2366.992965,5200.0,69535.108861,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
361,M-1810,item:268091,16867.285905,16867.285905,11900.0,11900.0,71400.0,capacity,,4967.285905,4967.285905,none,0.0,0.0,0.0,0.0,0.0,0.0
361,SDC-1450,item:773474,30452.259873,30452.259873,30452.259873,2000000.0,435326464.542919,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
362,M-1430,item:268967,2388.94145,2388.94145,2388.94145,5200.0,71972.373031,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
362,M-1810,item:268091,16866.485752,16866.485752,11900.0,11900.0,83300.0,capacity,,4966.485752,4966.485752,none,0.0,0.0,0.0,0.0,0.0,0.0
362,SDC-1450,item:773474,28201.227653,28201.227653,28201.227653,2000000.0,435349008.201749,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
363,M-1430,item:268967,2393.331147,2393.331147,2393.331147,5200.0,79983.431582,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
363,M-1810,item:268091,16866.325722,16866.325722,11900.0,11900.0,71400.0,capacity,,4966.325722,4966.325722,none,0.0,0.0,0.0,0.0,0.0,0.0
363,SDC-1450,item:773474,26723.686882,26723.686882,26723.686882,2000000.0,435324496.899113,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
364,M-1430,item:268967,2394.209086,2394.209086,2394.209086,5200.0,82790.100435,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
364,M-1810,item:268091,16866.293716,16866.293716,11900.0,11900.0,71400.0,capacity,,4966.293716,4966.293716,none,0.0,0.0,0.0,0.0,0.0,0.0
364,SDC-1450,item:773474,25704.828812,25704.828812,25704.828812,2000000.0,435321707.528935,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
